Date,LEG
1981-08-20,0.875
1981-08-21,0.885417
1981-08-24,0.864583
1981-08-25,0.859375
1981-08-26,0.854167
1981-08-27,0.854167
1981-08-28,0.854167
1981-08-31,0.854167
1981-09-01,0.848958
1981-09-02,0.854167
1981-09-03,0.854167
1981-09-04,0.84375
1981-09-08,0.84375
1981-09-09,0.8125
1981-09-10,0.807292
1981-09-11,0.8125
1981-09-14,0.822917
1981-09-15,0.802083
1981-09-16,0.796875
1981-09-17,0.796875
1981-09-18,0.770833
1981-09-21,0.755208
1981-09-22,0.765625
1981-09-23,0.755208
1981-09-24,0.75
1981-09-25,0.734375
1981-09-28,0.729167
1981-09-29,0.739583
1981-09-30,0.744792
1981-10-01,0.744792
1981-10-02,0.765625
1981-10-05,0.791667
1981-10-06,0.786458
1981-10-07,0.786458
1981-10-08,0.791667
1981-10-09,0.786458
1981-10-12,0.776042
1981-10-13,0.78125
1981-10-14,0.776042
1981-10-15,0.776042
1981-10-16,0.78125
1981-10-19,0.791667
1981-10-20,0.791667
1981-10-21,0.791667
1981-10-22,0.791667
1981-10-23,0.791667
1981-10-26,0.791667
1981-10-27,0.822917
1981-10-28,0.828125
1981-10-29,0.84375
1981-10-30,0.833333
1981-11-02,0.822917
1981-11-03,0.828125
1981-11-04,0.828125
1981-11-05,0.8125
1981-11-06,0.791667
1981-11-09,0.796875
1981-11-10,0.8125
1981-11-11,0.8125
1981-11-12,0.807292
1981-11-13,0.796875
1981-11-16,0.791667
1981-11-17,0.796875
1981-11-18,0.791667
1981-11-19,0.817708
1981-11-20,0.880208
1981-11-23,0.916667
1981-11-24,0.890625
1981-11-25,0.942708
1981-11-27,1.015625
1981-11-30,1.046875
1981-12-01,1.036458
1981-12-02,0.994792
1981-12-03,0.984375
1981-12-04,0.984375
1981-12-07,0.989583
1981-12-08,0.973958
1981-12-09,0.979167
1981-12-10,1.010417
1981-12-11,1.005208
1981-12-14,0.973958
1981-12-15,0.989583
1981-12-16,0.994792
1981-12-17,0.973958
1981-12-18,0.963542
1981-12-21,0.963542
1981-12-22,0.9375
1981-12-23,0.921875
1981-12-24,0.921875
1981-12-28,0.932292
1981-12-29,0.9375
1981-12-30,0.916667
1981-12-31,0.921875
1982-01-04,0.932292
1982-01-05,0.90625
1982-01-06,0.90625
1982-01-07,0.895833
1982-01-08,0.895833
1982-01-11,0.880208
1982-01-12,0.911458
1982-01-13,0.901042
1982-01-14,0.895833
1982-01-15,0.901042
1982-01-18,0.885417
1982-01-19,0.880208
1982-01-20,0.890625
1982-01-21,0.885417
1982-01-22,0.859375
1982-01-25,0.828125
1982-01-26,0.807292
1982-01-27,0.796875
1982-01-28,0.838542
1982-01-29,0.911458
1982-02-01,0.916667
1982-02-02,0.932292
1982-02-03,0.927083
1982-02-04,0.90625
1982-02-05,0.911458
1982-02-08,0.911458
1982-02-09,0.927083
1982-02-10,0.932292
1982-02-11,0.90625
1982-02-12,0.921875
1982-02-16,0.927083
1982-02-17,0.921875
1982-02-18,0.921875
1982-02-19,0.916667
1982-02-22,0.885417
1982-02-23,0.875
1982-02-24,0.869792
1982-02-25,0.822917
1982-02-26,0.8125
1982-03-01,0.791667
1982-03-02,0.786458
1982-03-03,0.786458
1982-03-04,0.78125
1982-03-05,0.729167
1982-03-08,0.697917
1982-03-09,0.666667
1982-03-10,0.645833
1982-03-11,0.651042
1982-03-12,0.666667
1982-03-15,0.645833
1982-03-16,0.661458
1982-03-17,0.65625
1982-03-18,0.65625
1982-03-19,0.65625
1982-03-22,0.671875
1982-03-23,0.677083
1982-03-24,0.677083
1982-03-25,0.666667
1982-03-26,0.671875
1982-03-29,0.65625
1982-03-30,0.666667
1982-03-31,0.666667
1982-04-01,0.697917
1982-04-02,0.729167
1982-04-05,0.677083
1982-04-06,0.671875
1982-04-07,0.6875
1982-04-08,0.697917
1982-04-12,0.6875
1982-04-13,0.6875
1982-04-14,0.697917
1982-04-15,0.713542
1982-04-16,0.713542
1982-04-19,0.708333
1982-04-20,0.703125
1982-04-21,0.6875
1982-04-22,0.697917
1982-04-23,0.6875
1982-04-26,0.682292
1982-04-27,0.6875
1982-04-28,0.692708
1982-04-29,0.677083
1982-04-30,0.671875
1982-05-03,0.666667
1982-05-04,0.666667
1982-05-05,0.661458
1982-05-06,0.671875
1982-05-07,0.6875
1982-05-10,0.671875
1982-05-11,0.692708
1982-05-12,0.6875
1982-05-13,0.6875
1982-05-14,0.692708
1982-05-17,0.6875
1982-05-18,0.697917
1982-05-19,0.697917
1982-05-20,0.697917
1982-05-21,0.6875
1982-05-24,0.666667
1982-05-25,0.666667
1982-05-26,0.651042
1982-05-27,0.640625
1982-05-28,0.666667
1982-06-01,0.666667
1982-06-02,0.666667
1982-06-03,0.666667
1982-06-04,0.666667
1982-06-07,0.671875
1982-06-08,0.671875
1982-06-09,0.671875
1982-06-10,0.666667
1982-06-11,0.6875
1982-06-14,0.697917
1982-06-15,0.682292
1982-06-16,0.677083
1982-06-17,0.671875
1982-06-18,0.671875
1982-06-21,0.671875
1982-06-22,0.677083
1982-06-23,0.6875
1982-06-24,0.692708
1982-06-25,0.708333
1982-06-28,0.713542
1982-06-29,0.713542
1982-06-30,0.734375
1982-07-01,0.729167
1982-07-02,0.739583
1982-07-06,0.734375
1982-07-07,0.739583
1982-07-08,0.734375
1982-07-09,0.75
1982-07-12,0.755208
1982-07-13,0.760417
1982-07-14,0.770833
1982-07-15,0.770833
1982-07-16,0.770833
1982-07-19,0.776042
1982-07-20,0.833333
1982-07-21,0.864583
1982-07-22,0.854167
1982-07-23,0.84375
1982-07-26,0.833333
1982-07-27,0.833333
1982-07-28,0.802083
1982-07-29,0.776042
1982-07-30,0.765625
1982-08-02,0.75
1982-08-03,0.734375
1982-08-04,0.692708
1982-08-05,0.682292
1982-08-06,0.692708
1982-08-09,0.65625
1982-08-10,0.666667
1982-08-11,0.671875
1982-08-12,0.682292
1982-08-13,0.697917
1982-08-16,0.75
1982-08-17,0.78125
1982-08-18,0.8125
1982-08-19,0.833333
1982-08-20,0.822917
1982-08-23,0.796875
1982-08-24,0.791667
1982-08-25,0.802083
1982-08-26,0.786458
1982-08-27,0.786458
1982-08-30,0.791667
1982-08-31,0.8125
1982-09-01,0.796875
1982-09-02,0.802083
1982-09-03,0.817708
1982-09-07,0.828125
1982-09-08,0.822917
1982-09-09,0.822917
1982-09-10,0.8125
1982-09-13,0.817708
1982-09-14,0.817708
1982-09-15,0.822917
1982-09-16,0.8125
1982-09-17,0.786458
1982-09-20,0.776042
1982-09-21,0.791667
1982-09-22,0.822917
1982-09-23,0.822917
1982-09-24,0.854167
1982-09-27,0.854167
1982-09-28,0.859375
1982-09-29,0.859375
1982-09-30,0.859375
1982-10-01,0.854167
1982-10-04,0.854167
1982-10-05,0.854167
1982-10-06,0.864583
1982-10-07,0.875
1982-10-08,0.869792
1982-10-11,0.859375
1982-10-12,0.864583
1982-10-13,0.885417
1982-10-14,0.901042
1982-10-15,0.911458
1982-10-18,0.9375
1982-10-19,0.958333
1982-10-20,0.953125
1982-10-21,0.958333
1982-10-22,0.958333
1982-10-25,0.958333
1982-10-26,0.958333
1982-10-27,0.979167
1982-10-28,1.005208
1982-10-29,1.020833
1982-11-01,1.036458
1982-11-02,1.03125
1982-11-03,1.0625
1982-11-04,1.104167
1982-11-05,1.130208
1982-11-08,1.083333
1982-11-09,1.041667
1982-11-10,1.046875
1982-11-11,1.057292
1982-11-12,1.036458
1982-11-15,1.036458
1982-11-16,1.026042
1982-11-17,1.041667
1982-11-18,1.067708
1982-11-19,1.067708
1982-11-22,1.057292
1982-11-23,1.046875
1982-11-24,1.036458
1982-11-26,1.072917
1982-11-29,1.072917
1982-11-30,1.114583
1982-12-01,1.119792
1982-12-02,1.125
1982-12-03,1.161458
1982-12-06,1.166667
1982-12-07,1.229167
1982-12-08,1.270833
1982-12-09,1.244792
1982-12-10,1.21875
1982-12-13,1.1875
1982-12-14,1.135417
1982-12-15,1.098958
1982-12-16,1.098958
1982-12-17,1.125
1982-12-20,1.135417
1982-12-21,1.114583
1982-12-22,1.114583
1982-12-23,1.114583
1982-12-27,1.114583
1982-12-28,1.078125
1982-12-29,1.067708
1982-12-30,1.088542
1982-12-31,1.067708
1983-01-03,1.067708
1983-01-04,1.0625
1983-01-05,1.0625
1983-01-06,1.078125
1983-01-07,1.088542
1983-01-10,1.09375
1983-01-11,1.109375
1983-01-12,1.119792
1983-01-13,1.119792
1983-01-14,1.125
1983-01-17,1.114583
1983-01-18,1.09375
1983-01-19,1.104167
1983-01-20,1.109375
1983-01-21,1.104167
1983-01-24,1.098958
1983-01-25,1.098958
1983-01-26,1.109375
1983-01-27,1.098958
1983-01-28,1.109375
1983-01-31,1.104167
1983-02-01,1.104167
1983-02-02,1.09375
1983-02-03,1.109375
1983-02-04,1.104167
1983-02-07,1.125
1983-02-08,1.135417
1983-02-09,1.140625
1983-02-10,1.197917
1983-02-11,1.21875
1983-02-14,1.25
1983-02-15,1.25
1983-02-16,1.21875
1983-02-17,1.203125
1983-02-18,1.203125
1983-02-22,1.197917
1983-02-23,1.182292
1983-02-24,1.140625
1983-02-25,1.161458
1983-02-28,1.145833
1983-03-01,1.140625
1983-03-02,1.15625
1983-03-03,1.1875
1983-03-04,1.182292
1983-03-07,1.197917
1983-03-08,1.203125
1983-03-09,1.21875
1983-03-10,1.21875
1983-03-11,1.208333
1983-03-14,1.192708
1983-03-15,1.166667
1983-03-16,1.171875
1983-03-17,1.1875
1983-03-18,1.208333
1983-03-21,1.197917
1983-03-22,1.21875
1983-03-23,1.208333
1983-03-24,1.1875
1983-03-25,1.197917
1983-03-28,1.197917
1983-03-29,1.21875
1983-03-30,1.213542
1983-03-31,1.208333
1983-04-04,1.229167
1983-04-05,1.21875
1983-04-06,1.223958
1983-04-07,1.223958
1983-04-08,1.229167
1983-04-11,1.239583
1983-04-12,1.25
1983-04-13,1.286458
1983-04-14,1.270833
1983-04-15,1.291667
1983-04-18,1.364583
1983-04-19,1.411458
1983-04-20,1.411458
1983-04-21,1.395833
1983-04-22,1.401042
1983-04-25,1.416667
1983-04-26,1.401042
1983-04-27,1.421875
1983-04-28,1.484375
1983-04-29,1.5
1983-05-02,1.458333
1983-05-03,1.463542
1983-05-04,1.463542
1983-05-05,1.458333
1983-05-06,1.447917
1983-05-09,1.479167
1983-05-10,1.479167
1983-05-11,1.458333
1983-05-12,1.421875
1983-05-13,1.447917
1983-05-16,1.453125
1983-05-17,1.453125
1983-05-18,1.473958
1983-05-19,1.46875
1983-05-20,1.432292
1983-05-23,1.421875
1983-05-24,1.427083
1983-05-25,1.4375
1983-05-26,1.427083
1983-05-27,1.427083
1983-05-31,1.427083
1983-06-01,1.427083
1983-06-02,1.427083
1983-06-03,1.4375
1983-06-06,1.427083
1983-06-07,1.4375
1983-06-08,1.416667
1983-06-09,1.40625
1983-06-10,1.416667
1983-06-13,1.427083
1983-06-14,1.427083
1983-06-15,1.432292
1983-06-16,1.510417
1983-06-17,1.479167
1983-06-20,1.458333
1983-06-21,1.46875
1983-06-22,1.5
1983-06-23,1.510417
1983-06-24,1.552083
1983-06-27,1.578125
1983-06-28,1.604167
1983-06-29,1.598958
1983-06-30,1.609375
1983-07-01,1.604167
1983-07-05,1.604167
1983-07-06,1.583333
1983-07-07,1.583333
1983-07-08,1.567708
1983-07-11,1.552083
1983-07-12,1.5
1983-07-13,1.5
1983-07-14,1.505208
1983-07-15,1.494792
1983-07-18,1.5
1983-07-19,1.494792
1983-07-20,1.510417
1983-07-21,1.541667
1983-07-22,1.604167
1983-07-25,1.666667
1983-07-26,1.770833
1983-07-27,1.760417
1983-07-28,1.6875
1983-07-29,1.71875
1983-08-01,1.6875
1983-08-02,1.71875
1983-08-03,1.739583
1983-08-04,1.682292
1983-08-05,1.65625
1983-08-08,1.583333
1983-08-09,1.5625
1983-08-10,1.625
1983-08-11,1.682292
1983-08-12,1.6875
1983-08-15,1.703125
1983-08-16,1.6875
1983-08-17,1.682292
1983-08-18,1.6875
1983-08-19,1.677083
1983-08-22,1.713542
1983-08-23,1.729167
1983-08-24,1.71875
1983-08-25,1.729167
1983-08-26,1.75
1983-08-29,1.708333
1983-08-30,1.6875
1983-08-31,1.604167
1983-09-01,1.541667
1983-09-02,1.666667
1983-09-06,1.75
1983-09-07,1.8125
1983-09-08,1.791667
1983-09-09,1.78125
1983-09-12,1.760417
1983-09-13,1.6875
1983-09-14,1.708333
1983-09-15,1.770833
1983-09-16,1.875
1983-09-19,1.979167
1983-09-20,1.895833
1983-09-21,1.885417
1983-09-22,1.90625
1983-09-23,1.916667
1983-09-26,1.895833
1983-09-27,1.885417
1983-09-28,1.90625
1983-09-29,1.90625
1983-09-30,1.90625
1983-10-03,1.854167
1983-10-04,1.864583
1983-10-05,1.84375
1983-10-06,1.875
1983-10-07,1.895833
1983-10-10,1.916667
1983-10-11,1.875
1983-10-12,1.864583
1983-10-13,1.84375
1983-10-14,1.864583
1983-10-17,1.84375
1983-10-18,1.84375
1983-10-19,1.78125
1983-10-20,1.760417
1983-10-21,1.760417
1983-10-24,1.78125
1983-10-25,1.6875
1983-10-26,1.65625
1983-10-27,1.666667
1983-10-28,1.666667
1983-10-31,1.666667
1983-11-01,1.666667
1983-11-02,1.645833
1983-11-03,1.645833
1983-11-04,1.65625
1983-11-07,1.625
1983-11-08,1.666667
1983-11-09,1.71875
1983-11-10,1.75
1983-11-11,1.802083
1983-11-14,1.791667
1983-11-15,1.739583
1983-11-16,1.71875
1983-11-17,1.75
1983-11-18,1.739583
1983-11-21,1.770833
1983-11-22,1.84375
1983-11-23,1.833333
1983-11-25,1.8125
1983-11-28,1.791667
1983-11-29,1.791667
1983-11-30,1.822917
1983-12-01,1.802083
1983-12-02,1.802083
1983-12-05,1.791667
1983-12-06,1.78125
1983-12-07,1.78125
1983-12-08,1.729167
1983-12-09,1.739583
1983-12-12,1.729167
1983-12-13,1.708333
1983-12-14,1.739583
1983-12-15,1.708333
1983-12-16,1.78125
1983-12-19,1.791667
1983-12-20,1.78125
1983-12-21,1.729167
1983-12-22,1.729167
1983-12-23,1.760417
1983-12-27,1.75
1983-12-28,1.729167
1983-12-29,1.677083
1983-12-30,1.666667
1984-01-03,1.645833
1984-01-04,1.625
1984-01-05,1.708333
1984-01-06,1.75
1984-01-09,1.75
1984-01-10,1.739583
1984-01-11,1.71875
1984-01-12,1.729167
1984-01-13,1.75
1984-01-16,1.78125
1984-01-17,1.739583
1984-01-18,1.739583
1984-01-19,1.739583
1984-01-20,1.75
1984-01-23,1.697917
1984-01-24,1.6875
1984-01-25,1.677083
1984-01-26,1.677083
1984-01-27,1.635417
1984-01-30,1.677083
1984-01-31,1.6875
1984-02-01,1.65625
1984-02-02,1.625
1984-02-03,1.625
1984-02-06,1.604167
1984-02-07,1.604167
1984-02-08,1.625
1984-02-09,1.614583
1984-02-10,1.614583
1984-02-13,1.614583
1984-02-14,1.583333
1984-02-15,1.583333
1984-02-16,1.552083
1984-02-17,1.520833
1984-02-21,1.583333
1984-02-22,1.583333
1984-02-23,1.59375
1984-02-24,1.583333
1984-02-27,1.583333
1984-02-28,1.541667
1984-02-29,1.541667
1984-03-01,1.5625
1984-03-02,1.5625
1984-03-05,1.552083
1984-03-06,1.572917
1984-03-07,1.572917
1984-03-08,1.583333
1984-03-09,1.583333
1984-03-12,1.583333
1984-03-13,1.572917
1984-03-14,1.552083
1984-03-15,1.541667
1984-03-16,1.53125
1984-03-19,1.552083
1984-03-20,1.552083
1984-03-21,1.552083
1984-03-22,1.5
1984-03-23,1.489583
1984-03-26,1.489583
1984-03-27,1.489583
1984-03-28,1.479167
1984-03-29,1.46875
1984-03-30,1.479167
1984-04-02,1.46875
1984-04-03,1.46875
1984-04-04,1.489583
1984-04-05,1.395833
1984-04-06,1.416667
1984-04-09,1.4375
1984-04-10,1.458333
1984-04-11,1.458333
1984-04-12,1.40625
1984-04-13,1.416667
1984-04-16,1.4375
1984-04-17,1.4375
1984-04-18,1.447917
1984-04-19,1.447917
1984-04-23,1.322917
1984-04-24,1.34375
1984-04-25,1.385417
1984-04-26,1.416667
1984-04-27,1.427083
1984-04-30,1.4375
1984-05-01,1.385417
1984-05-02,1.354167
1984-05-03,1.385417
1984-05-04,1.385417
1984-05-07,1.40625
1984-05-08,1.40625
1984-05-09,1.40625
1984-05-10,1.416667
1984-05-11,1.416667
1984-05-14,1.375
1984-05-15,1.375
1984-05-16,1.40625
1984-05-17,1.395833
1984-05-18,1.395833
1984-05-21,1.3125
1984-05-22,1.3125
1984-05-23,1.34375
1984-05-24,1.3125
1984-05-25,1.34375
1984-05-29,1.291667
1984-05-30,1.291667
1984-05-31,1.3125
1984-06-01,1.385417
1984-06-04,1.427083
1984-06-05,1.416667
1984-06-06,1.395833
1984-06-07,1.40625
1984-06-08,1.395833
1984-06-11,1.395833
1984-06-12,1.375
1984-06-13,1.354167
1984-06-14,1.333333
1984-06-15,1.3125
1984-06-18,1.322917
1984-06-19,1.354167
1984-06-20,1.354167
1984-06-21,1.416667
1984-06-22,1.416667
1984-06-25,1.375
1984-06-26,1.385417
1984-06-27,1.375
1984-06-28,1.375
1984-06-29,1.34375
1984-07-02,1.34375
1984-07-03,1.40625
1984-07-05,1.385417
1984-07-06,1.416667
1984-07-09,1.416667
1984-07-10,1.385417
1984-07-11,1.416667
1984-07-12,1.416667
1984-07-13,1.427083
1984-07-16,1.4375
1984-07-17,1.46875
1984-07-18,1.479167
1984-07-19,1.34375
1984-07-20,1.354167
1984-07-23,1.375
1984-07-24,1.40625
1984-07-25,1.375
1984-07-26,1.395833
1984-07-27,1.395833
1984-07-30,1.385417
1984-07-31,1.385417
1984-08-01,1.364583
1984-08-02,1.395833
1984-08-03,1.479167
1984-08-06,1.53125
1984-08-07,1.489583
1984-08-08,1.510417
1984-08-09,1.489583
1984-08-10,1.5
1984-08-13,1.53125
1984-08-14,1.541667
1984-08-15,1.541667
1984-08-16,1.520833
1984-08-17,1.53125
1984-08-20,1.5
1984-08-21,1.541667
1984-08-22,1.541667
1984-08-23,1.541667
1984-08-24,1.552083
1984-08-27,1.510417
1984-08-28,1.5
1984-08-29,1.541667
1984-08-30,1.5625
1984-08-31,1.572917
1984-09-04,1.541667
1984-09-05,1.541667
1984-09-06,1.541667
1984-09-07,1.552083
1984-09-10,1.5625
1984-09-11,1.541667
1984-09-12,1.552083
1984-09-13,1.541667
1984-09-14,1.552083
1984-09-17,1.5625
1984-09-18,1.5625
1984-09-19,1.5625
1984-09-20,1.5625
1984-09-21,1.572917
1984-09-24,1.572917
1984-09-25,1.583333
1984-09-26,1.583333
1984-09-27,1.583333
1984-09-28,1.583333
1984-10-01,1.541667
1984-10-02,1.541667
1984-10-03,1.552083
1984-10-04,1.541667
1984-10-05,1.541667
1984-10-08,1.552083
1984-10-09,1.5625
1984-10-10,1.5625
1984-10-11,1.552083
1984-10-12,1.552083
1984-10-15,1.552083
1984-10-16,1.520833
1984-10-17,1.5
1984-10-18,1.552083
1984-10-19,1.552083
1984-10-22,1.572917
1984-10-23,1.541667
1984-10-24,1.520833
1984-10-25,1.489583
1984-10-26,1.489583
1984-10-29,1.46875
1984-10-30,1.5
1984-10-31,1.5
