Date,ATO
1983-12-28,5.5833330000000005
1983-12-29,5.5416669999999995
1983-12-30,5.5416669999999995
1984-01-03,5.5
1984-01-04,5.4166669999999995
1984-01-05,5.4166669999999995
1984-01-06,5.5
1984-01-09,5.5416669999999995
1984-01-10,5.5416669999999995
1984-01-11,5.5
1984-01-12,5.5
1984-01-13,5.5
1984-01-16,5.5416669999999995
1984-01-17,5.5
1984-01-18,5.5
1984-01-19,5.5
1984-01-20,5.5
1984-01-23,5.5
1984-01-24,5.5
1984-01-25,5.5
1984-01-26,5.5
1984-01-27,5.6666669999999995
1984-01-30,5.6666669999999995
1984-01-31,5.5416669999999995
1984-02-01,5.6666669999999995
1984-02-02,5.75
1984-02-03,5.9166669999999995
1984-02-06,5.7916669999999995
1984-02-07,5.7916669999999995
1984-02-08,6.0
1984-02-09,6.0
1984-02-10,6.0416669999999995
1984-02-13,5.7916669999999995
1984-02-14,5.7916669999999995
1984-02-15,5.7916669999999995
1984-02-16,5.7916669999999995
1984-02-17,5.9166669999999995
1984-02-21,5.7916669999999995
1984-02-22,5.75
1984-02-23,5.75
1984-02-24,5.75
1984-02-27,5.6666669999999995
1984-02-28,5.6666669999999995
1984-02-29,5.6666669999999995
1984-03-01,5.6666669999999995
1984-03-02,5.6666669999999995
1984-03-05,5.6666669999999995
1984-03-06,5.75
1984-03-07,5.6666669999999995
1984-03-08,5.6666669999999995
1984-03-09,5.75
1984-03-12,5.7916669999999995
1984-03-13,5.7916669999999995
1984-03-14,5.7916669999999995
1984-03-15,5.7916669999999995
1984-03-16,5.7916669999999995
1984-03-19,5.7916669999999995
1984-03-20,5.7916669999999995
1984-03-21,5.7916669999999995
1984-03-22,5.7916669999999995
1984-03-23,5.7916669999999995
1984-03-26,5.8333330000000005
1984-03-27,5.8333330000000005
1984-03-28,5.8333330000000005
1984-03-29,5.8333330000000005
1984-03-30,5.8333330000000005
1984-04-02,5.7916669999999995
1984-04-03,5.6666669999999995
1984-04-04,5.6666669999999995
1984-04-05,5.5416669999999995
1984-04-06,5.5416669999999995
1984-04-09,5.5416669999999995
1984-04-10,5.5416669999999995
1984-04-11,5.6666669999999995
1984-04-12,5.6666669999999995
1984-04-13,5.5416669999999995
1984-04-16,5.5416669999999995
1984-04-17,5.5
1984-04-18,5.5
1984-04-19,5.5
1984-04-23,5.4166669999999995
1984-04-24,5.4166669999999995
1984-04-25,5.2916669999999995
1984-04-26,5.2916669999999995
1984-04-27,5.2916669999999995
1984-04-30,5.5
1984-05-01,5.7916669999999995
1984-05-02,5.6666669999999995
1984-05-03,5.75
1984-05-04,5.7916669999999995
1984-05-07,5.7916669999999995
1984-05-08,5.9166669999999995
1984-05-09,6.0
1984-05-10,6.0
1984-05-11,6.0
1984-05-14,5.9166669999999995
1984-05-15,5.9166669999999995
1984-05-16,5.9166669999999995
1984-05-17,5.9166669999999995
1984-05-18,5.9166669999999995
1984-05-21,5.9166669999999995
1984-05-22,5.75
1984-05-23,5.75
1984-05-24,5.5416669999999995
1984-05-25,5.5
1984-05-29,5.5
1984-05-30,5.5
1984-05-31,5.5
1984-06-01,5.5
1984-06-04,5.6666669999999995
1984-06-05,5.5416669999999995
1984-06-06,5.5416669999999995
1984-06-07,5.5416669999999995
1984-06-08,5.5416669999999995
1984-06-11,5.5416669999999995
1984-06-12,5.5416669999999995
1984-06-13,5.5416669999999995
1984-06-14,5.5416669999999995
1984-06-15,5.5416669999999995
1984-06-18,5.6666669999999995
1984-06-19,5.6666669999999995
1984-06-20,5.6666669999999995
1984-06-21,5.6666669999999995
1984-06-22,5.6666669999999995
1984-06-25,5.6666669999999995
1984-06-26,5.75
1984-06-27,5.9166669999999995
1984-06-28,5.7916669999999995
1984-06-29,5.7916669999999995
1984-07-02,5.75
1984-07-03,5.75
1984-07-05,5.75
1984-07-06,5.75
1984-07-09,5.75
1984-07-10,5.75
1984-07-11,5.7916669999999995
1984-07-12,5.7916669999999995
1984-07-13,5.75
1984-07-16,5.75
1984-07-17,5.75
1984-07-18,5.75
1984-07-19,5.75
1984-07-20,5.6666669999999995
1984-07-23,5.5416669999999995
1984-07-24,5.5
1984-07-25,5.4166669999999995
1984-07-26,5.5
1984-07-27,5.5
1984-07-30,5.5
1984-07-31,5.5
1984-08-01,5.5
1984-08-02,5.5
1984-08-03,5.5
1984-08-06,5.5
1984-08-07,5.4166669999999995
1984-08-08,5.4166669999999995
1984-08-09,5.4166669999999995
1984-08-10,5.4166669999999995
1984-08-13,5.2916669999999995
1984-08-14,5.4166669999999995
1984-08-15,5.2916669999999995
1984-08-16,5.2916669999999995
1984-08-17,5.2916669999999995
1984-08-20,5.4166669999999995
1984-08-21,5.2916669999999995
1984-08-22,5.2916669999999995
1984-08-23,5.2916669999999995
1984-08-24,5.2916669999999995
1984-08-27,5.1666669999999995
1984-08-28,5.1666669999999995
1984-08-29,5.1666669999999995
1984-08-30,5.0416669999999995
1984-08-31,5.1666669999999995
1984-09-04,5.1666669999999995
1984-09-05,5.1666669999999995
1984-09-06,5.1666669999999995
1984-09-07,5.25
1984-09-10,5.25
1984-09-11,5.2916669999999995
1984-09-12,5.4166669999999995
1984-09-13,5.4166669999999995
1984-09-14,5.2916669999999995
1984-09-17,5.2916669999999995
1984-09-18,5.2916669999999995
1984-09-19,5.2916669999999995
1984-09-20,5.4166669999999995
1984-09-21,5.5
1984-09-24,5.5
1984-09-25,5.5
1984-09-26,5.4166669999999995
1984-09-27,5.5
1984-09-28,5.5416669999999995
1984-10-01,5.5416669999999995
1984-10-02,5.5416669999999995
1984-10-03,5.5416669999999995
1984-10-04,5.6666669999999995
1984-10-05,5.6666669999999995
1984-10-08,5.6666669999999995
1984-10-09,5.6666669999999995
1984-10-10,5.6666669999999995
1984-10-11,5.6666669999999995
1984-10-12,5.5416669999999995
1984-10-15,5.5416669999999995
1984-10-16,5.5416669999999995
1984-10-17,5.5416669999999995
1984-10-18,5.5416669999999995
1984-10-19,5.5416669999999995
1984-10-22,5.5416669999999995
1984-10-23,5.5416669999999995
1984-10-24,5.5416669999999995
1984-10-25,5.5416669999999995
1984-10-26,5.5416669999999995
1984-10-29,5.6666669999999995
1984-10-30,5.75
1984-10-31,5.7916669999999995
1984-11-01,6.1666669999999995
1984-11-02,6.5
1984-11-05,6.5416669999999995
1984-11-06,6.5
1984-11-07,6.25
1984-11-08,6.2916669999999995
1984-11-09,6.5
1984-11-12,6.5
1984-11-13,6.5
1984-11-14,6.5
1984-11-15,6.5
1984-11-16,6.5
1984-11-19,6.5
1984-11-20,6.5
1984-11-21,6.5
1984-11-23,6.5
1984-11-26,6.5416669999999995
1984-11-27,6.4166669999999995
1984-11-28,6.2916669999999995
1984-11-29,6.4166669999999995
1984-11-30,6.2916669999999995
1984-12-03,6.5
1984-12-04,6.4166669999999995
1984-12-05,6.4166669999999995
1984-12-06,6.4166669999999995
1984-12-07,6.4166669999999995
1984-12-10,6.5
1984-12-11,6.5
1984-12-12,6.5
1984-12-13,6.5416669999999995
1984-12-14,6.5416669999999995
1984-12-17,6.5416669999999995
1984-12-18,6.5416669999999995
1984-12-19,6.5416669999999995
1984-12-20,6.4166669999999995
1984-12-21,6.4166669999999995
1984-12-24,6.4166669999999995
1984-12-26,6.4166669999999995
1984-12-27,6.4166669999999995
1984-12-28,6.6666669999999995
1984-12-31,6.5416669999999995
1985-01-02,6.5
1985-01-03,6.5416669999999995
1985-01-04,6.5
1985-01-07,6.5
1985-01-08,6.5
1985-01-09,6.5416669999999995
1985-01-10,6.6666669999999995
1985-01-11,6.5416669999999995
1985-01-14,6.5416669999999995
1985-01-15,6.5
1985-01-16,6.5
1985-01-17,6.4166669999999995
1985-01-18,6.4166669999999995
1985-01-21,6.4166669999999995
1985-01-22,6.5
1985-01-23,6.5416669999999995
1985-01-24,6.5416669999999995
1985-01-25,6.6666669999999995
1985-01-28,7.0
1985-01-29,7.0
1985-01-30,7.0
1985-01-31,7.0
1985-02-01,7.0416669999999995
1985-02-04,7.0416669999999995
1985-02-05,7.0416669999999995
1985-02-06,7.0416669999999995
1985-02-07,7.0416669999999995
1985-02-08,7.0416669999999995
1985-02-11,6.9166669999999995
1985-02-12,6.9166669999999995
1985-02-13,6.6666669999999995
1985-02-14,6.75
1985-02-15,7.0
1985-02-19,7.0
1985-02-20,7.1666669999999995
1985-02-21,7.25
1985-02-22,7.2916669999999995
1985-02-25,7.1666669999999995
1985-02-26,7.1666669999999995
1985-02-27,7.0416669999999995
1985-02-28,7.0
1985-03-01,7.0
1985-03-04,7.0
1985-03-05,6.9166669999999995
1985-03-06,6.9166669999999995
1985-03-07,6.9166669999999995
1985-03-08,6.9166669999999995
1985-03-11,6.9166669999999995
1985-03-12,6.9166669999999995
1985-03-13,6.9166669999999995
1985-03-14,6.9166669999999995
1985-03-15,6.9166669999999995
1985-03-18,6.9166669999999995
1985-03-19,6.9166669999999995
1985-03-20,6.7916669999999995
1985-03-21,6.9166669999999995
1985-03-22,6.75
1985-03-25,6.7916669999999995
1985-03-26,6.9166669999999995
1985-03-27,6.9166669999999995
1985-03-28,6.7916669999999995
1985-03-29,6.9166669999999995
1985-04-01,6.9166669999999995
1985-04-02,7.0
1985-04-03,7.0416669999999995
1985-04-04,7.1666669999999995
1985-04-08,7.1666669999999995
1985-04-09,7.1666669999999995
1985-04-10,7.5
1985-04-11,7.7916669999999995
1985-04-12,7.9166669999999995
1985-04-15,7.75
1985-04-16,7.7916669999999995
1985-04-17,7.8333330000000005
1985-04-18,8.25
1985-04-19,8.0
1985-04-22,8.0
1985-04-23,7.9166669999999995
1985-04-24,7.6666669999999995
1985-04-25,7.75
1985-04-26,7.75
1985-04-29,7.7916669999999995
1985-04-30,7.6666669999999995
1985-05-01,7.75
1985-05-02,7.75
1985-05-03,7.9166669999999995
1985-05-06,7.9583330000000005
1985-05-07,8.25
1985-05-08,8.541667
1985-05-09,8.916667
1985-05-10,9.041667
1985-05-13,9.25
1985-05-14,9.041667
1985-05-15,9.25
1985-05-16,9.291667
1985-05-17,9.5
1985-05-20,9.166667
1985-05-21,8.791667
1985-05-22,8.916667
1985-05-23,8.75
1985-05-24,8.75
1985-05-28,8.75
1985-05-29,8.541667
1985-05-30,8.5
1985-05-31,8.666667
1985-06-03,8.666667
1985-06-04,8.75
1985-06-05,9.041667
1985-06-06,9.125
1985-06-07,9.041667
1985-06-10,9.25
1985-06-11,9.166667
1985-06-12,9.25
1985-06-13,9.25
1985-06-14,9.166667
1985-06-17,9.333333
1985-06-18,9.416667
1985-06-19,9.333333
1985-06-20,9.666667
1985-06-21,9.833333
1985-06-24,10.0
1985-06-25,9.666667
1985-06-26,9.666667
1985-06-27,9.333333
1985-06-28,9.5
1985-07-01,9.5
1985-07-02,9.5
1985-07-03,9.5
1985-07-05,9.5
1985-07-08,9.666667
1985-07-09,9.416667
1985-07-10,9.5
1985-07-11,9.5
1985-07-12,9.333333
1985-07-15,9.25
1985-07-16,9.416667
1985-07-17,9.416667
1985-07-18,9.333333
1985-07-19,9.333333
1985-07-22,9.166667
1985-07-23,9.166667
1985-07-24,9.25
1985-07-25,9.083333
1985-07-26,9.0
1985-07-29,8.833333
1985-07-30,8.666667
1985-07-31,8.666667
1985-08-01,8.75
1985-08-02,8.75
1985-08-05,8.666667
1985-08-06,8.75
1985-08-07,8.666667
1985-08-08,8.666667
1985-08-09,8.666667
1985-08-12,8.833333
1985-08-13,8.833333
1985-08-14,8.833333
1985-08-15,8.833333
1985-08-16,8.666667
1985-08-19,8.75
1985-08-20,8.833333
1985-08-21,8.666667
1985-08-22,8.666667
1985-08-23,8.75
1985-08-26,8.75
1985-08-27,8.75
1985-08-28,8.75
1985-08-29,8.666667
1985-08-30,8.666667
1985-09-03,8.666667
1985-09-04,8.75
1985-09-05,8.75
1985-09-06,8.833333
1985-09-09,9.083333
1985-09-10,9.0
1985-09-11,9.0
1985-09-12,9.0
1985-09-13,8.916667
1985-09-16,8.916667
1985-09-17,8.666667
1985-09-18,8.666667
1985-09-19,8.5
1985-09-20,8.5
1985-09-23,8.5
1985-09-24,8.5
1985-09-25,8.5
1985-09-26,8.75
1985-09-30,8.75
1985-10-01,8.583333
1985-10-02,8.583333
1985-10-03,8.75
1985-10-04,8.583333
1985-10-07,8.666667
1985-10-08,8.666667
1985-10-09,8.666667
1985-10-10,8.75
1985-10-11,8.666667
1985-10-14,8.75
1985-10-15,8.75
1985-10-16,8.75
1985-10-17,8.666667
1985-10-18,8.75
1985-10-21,9.25
1985-10-22,9.833333
1985-10-23,9.75
1985-10-24,10.0
1985-10-25,9.833333
1985-10-28,9.916667
1985-10-29,9.916667
1985-10-30,9.916667
1985-10-31,9.916667
1985-11-01,10.25
1985-11-04,10.333333
1985-11-05,10.333333
1985-11-06,10.333333
1985-11-07,10.166667
1985-11-08,10.166667
1985-11-11,10.25
1985-11-12,10.25
1985-11-13,10.416667
