Date,UGI
1974-09-24,1.125
1974-09-25,1.125
1974-09-26,1.111111
1974-09-27,1.111111
1974-09-30,1.111111
1974-10-01,1.138889
1974-10-02,1.152778
1974-10-03,1.166667
1974-10-04,1.236111
1974-10-07,1.277778
1974-10-08,1.236111
1974-10-09,1.277778
1974-10-10,1.305556
1974-10-11,1.291667
1974-10-14,1.277778
1974-10-15,1.277778
1974-10-16,1.319444
1974-10-17,1.291667
1974-10-18,1.25
1974-10-21,1.263889
1974-10-22,1.291667
1974-10-23,1.277778
1974-10-24,1.291667
1974-10-25,1.277778
1974-10-28,1.291667
1974-10-29,1.277778
1974-10-30,1.319444
1974-10-31,1.291667
1974-11-01,1.319444
1974-11-04,1.333333
1974-11-05,1.375
1974-11-06,1.375
1974-11-07,1.375
1974-11-08,1.361111
1974-11-11,1.361111
1974-11-12,1.361111
1974-11-13,1.347222
1974-11-14,1.375
1974-11-15,1.361111
1974-11-18,1.375
1974-11-19,1.347222
1974-11-20,1.347222
1974-11-21,1.319444
1974-11-22,1.236111
1974-11-25,1.277778
1974-11-26,1.236111
1974-11-27,1.222222
1974-11-29,1.25
1974-12-02,1.222222
1974-12-03,1.152778
1974-12-04,1.138889
1974-12-05,1.125
1974-12-06,1.138889
1974-12-09,1.152778
1974-12-10,1.125
1974-12-11,1.111111
1974-12-12,1.138889
1974-12-13,1.125
1974-12-16,1.152778
1974-12-17,1.125
1974-12-18,1.111111
1974-12-19,1.111111
1974-12-20,1.111111
1974-12-23,1.125
1974-12-24,1.125
1974-12-26,1.111111
1974-12-27,1.111111
1974-12-30,1.097222
1974-12-31,1.111111
1975-01-02,1.222222
1975-01-03,1.333333
1975-01-06,1.333333
1975-01-07,1.277778
1975-01-08,1.305556
1975-01-09,1.319444
1975-01-10,1.291667
1975-01-13,1.305556
1975-01-14,1.319444
1975-01-15,1.305556
1975-01-16,1.333333
1975-01-17,1.347222
1975-01-20,1.347222
1975-01-21,1.333333
1975-01-22,1.291667
1975-01-23,1.333333
1975-01-24,1.347222
1975-01-27,1.361111
1975-01-28,1.375
1975-01-29,1.388889
1975-01-30,1.388889
1975-01-31,1.444444
1975-02-03,1.5
1975-02-04,1.5
1975-02-05,1.527778
1975-02-06,1.541667
1975-02-07,1.541667
1975-02-10,1.541667
1975-02-11,1.527778
1975-02-12,1.541667
1975-02-13,1.541667
1975-02-14,1.541667
1975-02-18,1.444444
1975-02-19,1.444444
1975-02-20,1.472222
1975-02-21,1.527778
1975-02-24,1.444444
1975-02-25,1.430556
1975-02-26,1.347222
1975-02-27,1.333333
1975-02-28,1.333333
1975-03-03,1.333333
1975-03-04,1.347222
1975-03-05,1.347222
1975-03-06,1.375
1975-03-07,1.375
1975-03-10,1.347222
1975-03-11,1.347222
1975-03-12,1.375
1975-03-13,1.375
1975-03-14,1.375
1975-03-17,1.347222
1975-03-18,1.375
1975-03-19,1.402778
1975-03-20,1.375
1975-03-21,1.375
1975-03-24,1.388889
1975-03-25,1.375
1975-03-26,1.361111
1975-03-27,1.361111
1975-03-31,1.388889
1975-04-01,1.388889
1975-04-02,1.375
1975-04-03,1.347222
1975-04-04,1.347222
1975-04-07,1.361111
1975-04-08,1.361111
1975-04-09,1.333333
1975-04-10,1.361111
1975-04-11,1.361111
1975-04-14,1.347222
1975-04-15,1.375
1975-04-16,1.347222
1975-04-17,1.375
1975-04-18,1.416667
1975-04-21,1.361111
1975-04-22,1.361111
1975-04-23,1.347222
1975-04-24,1.361111
1975-04-25,1.375
1975-04-28,1.333333
1975-04-29,1.333333
1975-04-30,1.333333
1975-05-01,1.388889
1975-05-02,1.375
1975-05-05,1.416667
1975-05-06,1.361111
1975-05-07,1.361111
1975-05-08,1.444444
1975-05-09,1.458333
1975-05-12,1.513889
1975-05-13,1.472222
1975-05-14,1.458333
1975-05-15,1.472222
1975-05-16,1.472222
1975-05-19,1.472222
1975-05-20,1.472222
1975-05-21,1.5
1975-05-22,1.5
1975-05-23,1.402778
1975-05-27,1.361111
1975-05-28,1.347222
1975-05-29,1.375
1975-05-30,1.375
1975-06-02,1.388889
1975-06-03,1.375
1975-06-04,1.388889
1975-06-05,1.402778
1975-06-06,1.416667
1975-06-09,1.458333
1975-06-10,1.5
1975-06-11,1.486111
1975-06-12,1.444444
1975-06-13,1.444444
1975-06-16,1.444444
1975-06-17,1.458333
1975-06-18,1.472222
1975-06-19,1.5
1975-06-20,1.513889
1975-06-23,1.5
1975-06-24,1.5
1975-06-25,1.458333
1975-06-26,1.486111
1975-06-27,1.5
1975-06-30,1.555556
1975-07-01,1.527778
1975-07-02,1.555556
1975-07-03,1.527778
1975-07-07,1.513889
1975-07-08,1.555556
1975-07-09,1.555556
1975-07-10,1.597222
1975-07-11,1.555556
1975-07-14,1.555556
1975-07-15,1.541667
1975-07-16,1.527778
1975-07-17,1.5
1975-07-18,1.5
1975-07-21,1.5
1975-07-22,1.527778
1975-07-23,1.5
1975-07-24,1.458333
1975-07-25,1.472222
1975-07-28,1.513889
1975-07-29,1.472222
1975-07-30,1.472222
1975-07-31,1.458333
1975-08-01,1.444444
1975-08-04,1.458333
1975-08-05,1.444444
1975-08-06,1.416667
1975-08-07,1.416667
1975-08-08,1.416667
1975-08-11,1.416667
1975-08-12,1.402778
1975-08-13,1.402778
1975-08-14,1.402778
1975-08-15,1.402778
1975-08-18,1.416667
1975-08-19,1.430556
1975-08-20,1.472222
1975-08-21,1.416667
1975-08-22,1.416667
1975-08-25,1.361111
1975-08-26,1.361111
1975-08-27,1.375
1975-08-28,1.361111
1975-08-29,1.361111
1975-09-02,1.361111
1975-09-03,1.402778
1975-09-04,1.388889
1975-09-05,1.402778
1975-09-08,1.402778
1975-09-09,1.402778
1975-09-10,1.375
1975-09-11,1.388889
1975-09-12,1.375
1975-09-15,1.361111
1975-09-16,1.333333
1975-09-17,1.347222
1975-09-18,1.361111
1975-09-19,1.388889
1975-09-22,1.333333
1975-09-23,1.347222
1975-09-24,1.347222
1975-09-25,1.361111
1975-09-26,1.347222
1975-09-29,1.361111
1975-09-30,1.375
1975-10-01,1.347222
1975-10-02,1.361111
1975-10-03,1.347222
1975-10-06,1.375
1975-10-07,1.361111
1975-10-08,1.375
1975-10-09,1.333333
1975-10-10,1.361111
1975-10-13,1.347222
1975-10-14,1.361111
1975-10-15,1.361111
1975-10-16,1.347222
1975-10-17,1.375
1975-10-20,1.388889
1975-10-21,1.361111
1975-10-22,1.388889
1975-10-23,1.375
1975-10-24,1.361111
1975-10-27,1.416667
1975-10-28,1.416667
1975-10-29,1.416667
1975-10-30,1.472222
1975-10-31,1.444444
1975-11-03,1.472222
1975-11-04,1.486111
1975-11-05,1.5
1975-11-06,1.513889
1975-11-07,1.5
1975-11-10,1.458333
1975-11-11,1.472222
1975-11-12,1.527778
1975-11-13,1.5
1975-11-14,1.541667
1975-11-17,1.569444
1975-11-18,1.597222
1975-11-19,1.597222
1975-11-20,1.555556
1975-11-21,1.5
1975-11-24,1.5
1975-11-25,1.472222
1975-11-26,1.458333
1975-11-28,1.486111
1975-12-01,1.486111
1975-12-02,1.458333
1975-12-03,1.416667
1975-12-04,1.416667
1975-12-05,1.416667
1975-12-08,1.375
1975-12-09,1.388889
1975-12-10,1.361111
1975-12-11,1.402778
1975-12-12,1.444444
1975-12-15,1.444444
1975-12-16,1.430556
1975-12-17,1.430556
1975-12-18,1.430556
1975-12-19,1.430556
1975-12-22,1.458333
1975-12-23,1.430556
1975-12-24,1.444444
1975-12-26,1.444444
1975-12-29,1.430556
1975-12-30,1.472222
1975-12-31,1.5
1976-01-02,1.5
1976-01-05,1.597222
1976-01-06,1.583333
1976-01-07,1.569444
1976-01-08,1.527778
1976-01-09,1.555556
1976-01-12,1.569444
1976-01-13,1.555556
1976-01-14,1.569444
1976-01-15,1.597222
1976-01-16,1.583333
1976-01-19,1.569444
1976-01-20,1.583333
1976-01-21,1.555556
1976-01-22,1.583333
1976-01-23,1.638889
1976-01-26,1.638889
1976-01-27,1.666667
1976-01-28,1.6944439999999998
1976-01-29,1.7222220000000001
1976-01-30,1.7222220000000001
1976-02-02,1.7222220000000001
1976-02-03,1.75
1976-02-04,1.833333
1976-02-05,1.8055560000000002
1976-02-06,1.833333
1976-02-09,1.8055560000000002
1976-02-10,1.8194439999999998
1976-02-11,1.791667
1976-02-12,1.8194439999999998
1976-02-13,1.8055560000000002
1976-02-17,1.791667
1976-02-18,1.8194439999999998
1976-02-19,1.791667
1976-02-20,1.8055560000000002
1976-02-23,1.75
1976-02-24,1.75
1976-02-25,1.791667
1976-02-26,1.763889
1976-02-27,1.75
1976-03-01,1.7222220000000001
1976-03-02,1.7777779999999999
1976-03-03,1.708333
1976-03-04,1.7222220000000001
1976-03-05,1.736111
1976-03-08,1.7222220000000001
1976-03-09,1.736111
1976-03-10,1.7222220000000001
1976-03-11,1.7222220000000001
1976-03-12,1.708333
1976-03-15,1.6805560000000002
1976-03-16,1.7222220000000001
1976-03-17,1.7222220000000001
1976-03-18,1.666667
1976-03-19,1.666667
1976-03-22,1.638889
1976-03-23,1.6527779999999999
1976-03-24,1.7222220000000001
1976-03-25,1.763889
1976-03-26,1.75
1976-03-29,1.736111
1976-03-30,1.7777779999999999
1976-03-31,1.7777779999999999
1976-04-01,1.75
1976-04-02,1.736111
1976-04-05,1.736111
1976-04-06,1.763889
1976-04-07,1.736111
1976-04-08,1.763889
1976-04-09,1.75
1976-04-12,1.736111
1976-04-13,1.75
1976-04-14,1.7222220000000001
1976-04-15,1.6805560000000002
1976-04-19,1.6805560000000002
1976-04-20,1.75
1976-04-21,1.736111
1976-04-22,1.736111
1976-04-23,1.736111
1976-04-26,1.736111
1976-04-27,1.708333
1976-04-28,1.708333
1976-04-29,1.6944439999999998
1976-04-30,1.6944439999999998
1976-05-03,1.6944439999999998
1976-05-04,1.708333
1976-05-05,1.7222220000000001
1976-05-06,1.7222220000000001
1976-05-07,1.7222220000000001
1976-05-10,1.7222220000000001
1976-05-11,1.75
1976-05-12,1.763889
1976-05-13,1.763889
1976-05-14,1.763889
1976-05-17,1.763889
1976-05-18,1.736111
1976-05-19,1.7777779999999999
1976-05-20,1.7777779999999999
1976-05-21,1.7777779999999999
1976-05-24,1.708333
1976-05-25,1.6805560000000002
1976-05-26,1.6805560000000002
1976-05-27,1.708333
1976-05-28,1.6944439999999998
1976-06-01,1.708333
1976-06-02,1.6944439999999998
1976-06-03,1.7222220000000001
1976-06-04,1.6944439999999998
1976-06-07,1.736111
1976-06-08,1.708333
1976-06-09,1.6944439999999998
1976-06-10,1.6805560000000002
1976-06-11,1.6805560000000002
1976-06-14,1.6944439999999998
1976-06-15,1.6805560000000002
1976-06-16,1.6944439999999998
1976-06-17,1.6944439999999998
1976-06-18,1.6944439999999998
1976-06-21,1.6805560000000002
1976-06-22,1.7222220000000001
1976-06-23,1.708333
1976-06-24,1.763889
1976-06-25,1.75
1976-06-28,1.75
1976-06-29,1.7777779999999999
1976-06-30,1.763889
1976-07-01,1.75
1976-07-02,1.75
1976-07-06,1.763889
1976-07-07,1.763889
1976-07-08,1.763889
1976-07-09,1.736111
1976-07-12,1.75
1976-07-13,1.75
1976-07-14,1.7777779999999999
1976-07-15,1.7777779999999999
1976-07-16,1.75
1976-07-19,1.7777779999999999
1976-07-20,1.763889
1976-07-21,1.75
1976-07-22,1.736111
1976-07-23,1.763889
1976-07-26,1.7777779999999999
1976-07-27,1.75
1976-07-28,1.763889
1976-07-29,1.75
1976-07-30,1.7777779999999999
1976-08-02,1.75
1976-08-03,1.763889
1976-08-04,1.8055560000000002
1976-08-05,1.7777779999999999
1976-08-06,1.8055560000000002
1976-08-09,1.7777779999999999
1976-08-10,1.791667
1976-08-11,1.8194439999999998
1976-08-12,1.8194439999999998
1976-08-13,1.8194439999999998
1976-08-16,1.8055560000000002
1976-08-17,1.8194439999999998
1976-08-18,1.8194439999999998
1976-08-19,1.8194439999999998
1976-08-20,1.833333
1976-08-23,1.791667
1976-08-24,1.8194439999999998
1976-08-25,1.791667
1976-08-26,1.7777779999999999
1976-08-27,1.7777779999999999
1976-08-30,1.7777779999999999
1976-08-31,1.7777779999999999
1976-09-01,1.7777779999999999
1976-09-02,1.833333
1976-09-03,1.8055560000000002
1976-09-07,1.791667
1976-09-08,1.791667
1976-09-09,1.833333
1976-09-10,1.8472220000000001
1976-09-13,1.8194439999999998
1976-09-14,1.8055560000000002
1976-09-15,1.8055560000000002
1976-09-16,1.8055560000000002
1976-09-17,1.8055560000000002
1976-09-20,1.8194439999999998
1976-09-21,1.833333
1976-09-22,1.8194439999999998
1976-09-23,1.833333
1976-09-24,1.833333
1976-09-27,1.8472220000000001
1976-09-28,1.8194439999999998
1976-09-29,1.8194439999999998
1976-09-30,1.8055560000000002
1976-10-01,1.791667
1976-10-04,1.833333
1976-10-05,1.833333
1976-10-06,1.8055560000000002
1976-10-07,1.8194439999999998
1976-10-08,1.8055560000000002
1976-10-11,1.791667
1976-10-12,1.833333
1976-10-13,1.8055560000000002
1976-10-14,1.8055560000000002
1976-10-15,1.8055560000000002
1976-10-18,1.8055560000000002
1976-10-19,1.833333
1976-10-20,1.7777779999999999
1976-10-21,1.7777779999999999
1976-10-22,1.833333
1976-10-25,1.8194439999999998
1976-10-26,1.8194439999999998
1976-10-27,1.8055560000000002
1976-10-28,1.861111
1976-10-29,1.8472220000000001
1976-11-01,1.833333
1976-11-03,1.833333
1976-11-04,1.875
1976-11-05,1.875
1976-11-08,1.8472220000000001
1976-11-09,1.875
1976-11-10,1.875
1976-11-11,1.888889
1976-11-12,1.916667
1976-11-15,1.875
1976-11-16,1.9027779999999999
1976-11-17,1.888889
1976-11-18,1.916667
1976-11-19,1.958333
1976-11-22,1.958333
1976-11-23,1.916667
1976-11-24,1.916667
1976-11-26,1.9305560000000002
1976-11-29,1.916667
1976-11-30,1.9027779999999999
1976-12-01,1.875
1976-12-02,1.9305560000000002
1976-12-03,1.875
1976-12-06,1.9027779999999999
1976-12-07,1.9305560000000002
1976-12-08,1.958333
1976-12-09,1.916667
1976-12-10,1.9444439999999998
1976-12-13,1.9027779999999999
1976-12-14,1.9444439999999998
1976-12-15,1.916667
1976-12-16,1.9444439999999998
1976-12-17,1.958333
1976-12-20,1.9722220000000001
1976-12-21,1.9444439999999998
1976-12-22,2.0
1976-12-23,2.0
1976-12-27,2.013889
1976-12-28,2.041667
1976-12-29,2.041667
1976-12-30,2.055556
1976-12-31,2.097222
1977-01-03,2.083333
1977-01-04,2.055556
1977-01-05,2.069444
1977-01-06,2.111111
1977-01-07,2.055556
1977-01-10,2.041667
1977-01-11,2.069444
1977-01-12,2.041667
1977-01-13,2.041667
1977-01-14,2.097222
1977-01-17,2.055556
1977-01-18,2.055556
1977-01-19,2.083333
1977-01-20,2.097222
1977-01-21,2.083333
1977-01-24,2.055556
1977-01-25,2.083333
1977-01-26,2.083333
1977-01-27,2.083333
1977-01-28,2.069444
1977-01-31,2.097222
1977-02-01,2.097222
1977-02-02,2.097222
1977-02-03,2.111111
1977-02-04,2.111111
1977-02-07,2.138889
1977-02-08,2.194444
1977-02-09,2.180556
1977-02-10,2.194444
1977-02-11,2.166667
1977-02-14,2.208333
1977-02-15,2.208333
1977-02-16,2.180556
1977-02-17,2.180556
1977-02-18,2.222222
1977-02-22,2.208333
1977-02-23,2.222222
1977-02-24,2.194444
1977-02-25,2.222222
1977-02-28,2.208333
1977-03-01,2.222222
1977-03-02,2.180556
1977-03-03,2.180556
1977-03-04,2.222222
1977-03-07,2.194444
1977-03-08,2.194444
1977-03-09,2.222222
1977-03-10,2.194444
1977-03-11,2.194444
1977-03-14,2.194444
1977-03-15,2.222222
1977-03-16,2.194444
1977-03-17,2.222222
1977-03-18,2.180556
1977-03-21,2.125
1977-03-22,2.097222
1977-03-23,2.083333
1977-03-24,2.055556
1977-03-25,2.083333
1977-03-28,2.069444
1977-03-29,2.041667
1977-03-30,2.013889
1977-03-31,1.986111
1977-04-01,1.986111
1977-04-04,1.986111
1977-04-05,1.986111
1977-04-06,2.0
1977-04-07,2.0
1977-04-11,1.986111
1977-04-12,1.986111
1977-04-13,1.986111
1977-04-14,2.013889
1977-04-15,2.0
1977-04-18,1.958333
1977-04-19,1.9722220000000001
1977-04-20,1.958333
1977-04-21,1.9722220000000001
1977-04-22,1.9444439999999998
1977-04-25,1.916667
1977-04-26,1.9027779999999999
1977-04-27,1.916667
1977-04-28,1.9444439999999998
1977-04-29,1.9444439999999998
1977-05-02,2.055556
1977-05-03,2.083333
1977-05-04,2.083333
1977-05-05,2.111111
1977-05-06,2.111111
1977-05-09,2.097222
1977-05-10,2.097222
1977-05-11,2.111111
1977-05-12,2.083333
1977-05-13,2.111111
1977-05-16,2.111111
1977-05-17,2.111111
1977-05-18,2.125
1977-05-19,2.125
1977-05-20,2.125
1977-05-23,2.111111
1977-05-24,2.111111
1977-05-25,2.069444
1977-05-26,2.083333
1977-05-27,2.083333
1977-05-31,2.041667
1977-06-01,2.041667
1977-06-02,2.055556
1977-06-03,2.027778
1977-06-06,2.041667
1977-06-07,2.055556
1977-06-08,2.055556
1977-06-09,2.069444
1977-06-10,2.069444
1977-06-13,2.069444
1977-06-14,2.069444
1977-06-15,2.055556
1977-06-16,2.097222
1977-06-17,2.055556
1977-06-20,2.083333
1977-06-21,2.083333
1977-06-22,2.097222
1977-06-23,2.097222
1977-06-24,2.111111
1977-06-27,2.125
1977-06-28,2.152778
1977-06-29,2.152778
1977-06-30,2.152778
1977-07-01,2.194444
1977-07-05,2.194444
1977-07-06,2.194444
1977-07-07,2.194444
1977-07-08,2.180556
