Date,ITC
2014-06-04,6952.379883
2014-06-05,6952.379883
2014-06-06,7238.100098000001
2014-06-09,7142.859863
2014-06-10,6952.379883
2014-06-11,7238.100098000001
2014-06-12,7333.330078
2014-06-13,7428.569823999999
2014-06-16,7333.330078
2014-06-17,7428.569823999999
2014-06-18,7523.810059
2014-06-19,7238.100098000001
2014-06-20,7238.100098000001
2014-06-23,7238.100098000001
2014-06-24,7238.100098000001
2014-06-25,7238.100098000001
2014-06-26,7333.330078
2014-06-27,7333.330078
2014-06-30,7333.330078
2014-07-01,7238.100098000001
2014-07-02,7428.569823999999
2014-07-03,7904.759765999999
2014-07-07,8000.0
2014-07-08,8095.240234000001
2014-07-09,8095.240234000001
2014-07-10,7714.290039
2014-07-11,8000.0
2014-07-14,8000.0
2014-07-15,7809.52002
2014-07-16,7809.52002
2014-07-17,7904.759765999999
2014-07-18,7809.52002
2014-07-21,7714.290039
2014-07-22,7714.290039
2014-07-23,7714.290039
2014-07-24,7619.049805
2014-07-25,7428.569823999999
2014-07-28,7142.859863
2014-07-29,7333.330078
2014-07-30,7333.330078
2014-07-31,7428.569823999999
2014-08-01,7238.100098000001
2014-08-04,7333.330078
2014-08-05,7523.810059
2014-08-06,7428.569823999999
2014-08-07,7619.049805
2014-08-08,7619.049805
2014-08-11,7523.810059
2014-08-12,7428.569823999999
2014-08-13,7523.810059
2014-08-14,7809.52002
2014-08-15,7619.049805
2014-08-18,7619.049805
2014-08-19,7523.810059
2014-08-20,7619.049805
2014-08-21,7619.049805
2014-08-22,7714.290039
2014-08-25,7809.52002
2014-08-26,7809.52002
2014-08-27,7714.290039
2014-08-28,7714.290039
2014-08-29,8000.0
2014-09-02,8000.0
2014-09-03,8095.240234000001
2014-09-04,8095.240234000001
2014-09-05,8190.47998
2014-09-08,8285.709961
2014-09-09,7809.52002
2014-09-10,7809.52002
2014-09-11,7809.52002
2014-09-12,7904.759765999999
2014-09-15,7809.52002
2014-09-16,7809.52002
2014-09-17,7809.52002
2014-09-18,7714.290039
2014-09-19,7619.049805
2014-09-22,7523.810059
2014-09-23,7619.049805
2014-09-24,7619.049805
2014-09-25,7714.290039
2014-09-26,7714.290039
2014-09-29,7714.290039
2014-09-30,7619.049805
2014-10-01,7904.759765999999
2014-10-02,8190.47998
2014-10-03,8190.47998
2014-10-06,8285.709961
2014-10-07,8476.19043
2014-10-08,8476.19043
2014-10-09,8285.709961
2014-10-10,8000.0
2014-10-13,8095.240234000001
2014-10-14,7809.52002
2014-10-15,7809.52002
2014-10-16,7428.569823999999
2014-10-17,7714.290039
2014-10-20,7523.810059
2014-10-21,7619.049805
2014-10-22,7809.52002
2014-10-23,7619.049805
2014-10-24,7619.049805
2014-10-27,7238.100098000001
2014-10-28,7428.569823999999
2014-10-29,7523.810059
2014-10-30,7523.810059
2014-10-31,7619.049805
2014-11-03,7714.290039
2014-11-04,7619.049805
2014-11-05,7523.810059
2014-11-06,7523.810059
2014-11-07,7619.049805
2014-11-10,7714.290039
2014-11-11,7904.759765999999
2014-11-12,7904.759765999999
2014-11-13,7904.759765999999
2014-11-14,7809.52002
2014-11-17,7714.290039
2014-11-18,7619.049805
2014-11-19,7428.569823999999
2014-11-20,7714.290039
2014-11-21,7619.049805
2014-11-24,7523.810059
2014-11-25,7523.810059
2014-11-26,7428.569823999999
2014-11-28,7809.52002
2014-12-01,7619.049805
2014-12-02,7714.290039
2014-12-03,7619.049805
2014-12-04,7714.290039
2014-12-05,7619.049805
2014-12-08,7619.049805
2014-12-09,7523.810059
2014-12-10,7523.810059
2014-12-11,7428.569823999999
2014-12-12,7428.569823999999
2014-12-15,7428.569823999999
2014-12-16,7333.330078
2014-12-17,7333.330078
2014-12-18,7238.100098000001
2014-12-19,6857.140137
2014-12-22,7047.620117
2014-12-23,6952.379883
2014-12-24,7047.620117
2014-12-26,6857.140137
2014-12-29,6761.899901999999
2014-12-30,7047.620117
2014-12-31,7142.859863
2015-01-02,7142.859863
2015-01-05,7142.859863
2015-01-06,7238.100098000001
2015-01-07,7047.620117
2015-01-08,7142.859863
2015-01-09,7238.100098000001
2015-01-12,6952.379883
2015-01-13,6952.379883
2015-01-14,6952.379883
2015-01-15,6952.379883
2015-01-16,6857.140137
2015-01-20,6857.140137
2015-01-21,6761.899901999999
2015-01-22,6857.140137
2015-01-23,6857.140137
2015-01-26,6761.899901999999
2015-01-27,6857.140137
2015-01-28,6761.899901999999
2015-01-29,6761.899901999999
2015-01-30,6571.430176
2015-02-02,6476.189941
2015-02-03,6380.950195
2015-02-04,6380.950195
2015-02-05,6476.189941
2015-02-06,6476.189941
2015-02-09,6285.709961
2015-02-10,6380.950195
2015-02-11,6666.669922
2015-02-12,6761.899901999999
2015-02-13,6857.140137
2015-02-17,6857.140137
2015-02-18,6857.140137
2015-02-19,6857.140137
2015-02-20,6857.140137
2015-02-23,6857.140137
2015-02-24,6857.140137
2015-02-25,7047.620117
2015-02-26,7142.859863
2015-02-27,7238.100098000001
2015-03-02,7333.330078
2015-03-03,7333.330078
2015-03-04,7333.330078
2015-03-05,7238.100098000001
2015-03-06,7238.100098000001
2015-03-09,7238.100098000001
2015-03-10,7238.100098000001
2015-03-11,7333.330078
2015-03-12,7428.569823999999
2015-03-13,7238.100098000001
2015-03-16,7238.100098000001
2015-03-17,7333.330078
2015-03-18,7238.100098000001
2015-03-19,7333.330078
2015-03-20,7238.100098000001
2015-03-23,7523.810059
2015-03-24,7333.330078
2015-03-25,7523.810059
2015-03-26,7428.569823999999
2015-03-27,7523.810059
2015-03-30,7428.569823999999
2015-03-31,7428.569823999999
2015-04-01,7142.859863
2015-04-02,7333.330078
2015-04-06,7333.330078
2015-04-07,7333.330078
2015-04-08,7428.569823999999
2015-04-09,7809.52002
2015-04-10,8000.0
2015-04-13,7809.52002
2015-04-14,7809.52002
2015-04-15,7809.52002
2015-04-16,7809.52002
2015-04-17,7714.290039
2015-04-20,7714.290039
2015-04-21,7619.049805
2015-04-22,7714.290039
2015-04-23,7714.290039
2015-04-24,7809.52002
2015-04-27,7904.759765999999
2015-04-28,7904.759765999999
2015-04-29,7904.759765999999
2015-04-30,7904.759765999999
2015-05-01,7904.759765999999
2015-05-04,7619.049805
2015-05-05,7619.049805
2015-05-06,7428.569823999999
2015-05-07,7619.049805
2015-05-08,7523.810059
2015-05-11,7714.290039
2015-05-12,7714.290039
2015-05-13,7428.569823999999
2015-05-14,7428.569823999999
2015-05-15,7238.100098000001
2015-05-18,7142.859863
2015-05-19,7333.330078
2015-05-20,7523.810059
2015-05-21,7523.810059
2015-05-22,7428.569823999999
2015-05-26,7428.569823999999
2015-05-27,7428.569823999999
2015-05-28,7523.810059
2015-05-29,7428.569823999999
2015-06-01,7428.569823999999
2015-06-02,7333.330078
2015-06-03,7714.290039
2015-06-04,8000.0
2015-06-05,8000.0
2015-06-08,8000.0
2015-06-09,7809.52002
2015-06-10,7714.290039
2015-06-11,7904.759765999999
2015-06-12,7904.759765999999
2015-06-15,7809.52002
2015-06-16,7619.049805
2015-06-17,7523.810059
2015-06-18,7523.810059
2015-06-19,7714.290039
2015-06-22,7809.52002
2015-06-23,7619.049805
2015-06-24,7523.810059
2015-06-25,7714.290039
2015-06-26,7523.810059
2015-06-29,7619.049805
2015-06-30,7619.049805
2015-07-01,7523.810059
2015-07-02,7523.810059
2015-07-06,7714.290039
2015-07-07,7714.290039
2015-07-08,8190.47998
2015-07-09,8666.669922
2015-07-10,8666.669922
2015-07-13,8666.669922
2015-07-14,9047.620117
2015-07-15,8857.139648
2015-07-16,8666.669922
2015-07-17,8761.900391
2015-07-20,8571.429688
2015-07-21,8666.669922
2015-07-22,8761.900391
2015-07-23,8571.429688
2015-07-24,8666.669922
2015-07-27,8571.429688
2015-07-28,8190.47998
2015-07-29,8190.47998
2015-07-30,8285.709961
2015-07-31,8285.709961
2015-08-03,8190.47998
2015-08-04,8095.240234000001
2015-08-05,8285.709961
2015-08-06,8190.47998
2015-08-07,8190.47998
2015-08-10,8571.429688
2015-08-11,8380.950195
2015-08-12,8285.709961
2015-08-13,8380.950195
2015-08-14,8666.669922
2015-08-17,8476.19043
2015-08-18,8476.19043
2015-08-19,8476.19043
2015-08-20,8666.669922
2015-08-21,8666.669922
2015-08-24,8285.709961
2015-08-25,8285.709961
2015-08-26,8285.709961
2015-08-27,8190.47998
2015-08-28,8190.47998
2015-08-31,8190.47998
2015-09-01,8380.950195
2015-09-02,8380.950195
2015-09-03,8380.950195
2015-09-04,8380.950195
2015-09-08,8380.950195
2015-09-09,8285.709961
2015-09-10,8285.709961
2015-09-11,8190.47998
2015-09-14,8285.709961
2015-09-15,8190.47998
2015-09-16,8095.240234000001
2015-09-17,8190.47998
2015-09-18,8285.709961
2015-09-21,8571.429688
2015-09-22,8571.429688
2015-09-23,8666.669922
2015-09-24,8666.669922
2015-09-25,8761.900391
2015-09-28,8666.669922
2015-09-29,8571.429688
2015-09-30,8476.19043
2015-10-01,8476.19043
2015-10-02,8476.19043
2015-10-05,8666.669922
2015-10-06,8666.669922
2015-10-07,8571.429688
2015-10-08,8666.669922
2015-10-09,8571.429688
2015-10-12,8666.669922
2015-10-13,8476.19043
2015-10-14,8666.669922
2015-10-15,8476.19043
2015-10-16,8571.429688
2015-10-19,8380.950195
2015-10-20,8571.429688
2015-10-21,8571.429688
2015-10-22,8476.19043
2015-10-23,8380.950195
2015-10-26,8380.950195
2015-10-27,8476.19043
2015-10-28,8285.709961
2015-10-29,8285.709961
2015-10-30,8380.950195
2015-11-02,8380.950195
2015-11-03,8380.950195
2015-11-04,8476.19043
2015-11-05,8380.950195
2015-11-06,8285.709961
2015-11-09,8285.709961
2015-11-10,8285.709961
2015-11-11,8285.709961
2015-11-12,8190.47998
2015-11-13,8285.709961
2015-11-16,8095.240234000001
2015-11-17,8000.0
2015-11-18,8190.47998
2015-11-19,8000.0
2015-11-20,8190.47998
2015-11-23,8190.47998
2015-11-24,8095.240234000001
2015-11-25,8095.240234000001
2015-11-27,7904.759765999999
2015-11-30,7619.049805
2015-12-01,7714.290039
2015-12-02,7809.52002
2015-12-03,7809.52002
2015-12-04,7714.290039
2015-12-07,7809.52002
2015-12-08,7904.759765999999
2015-12-09,7809.52002
2015-12-10,7714.290039
2015-12-11,7714.290039
2015-12-14,7619.049805
2015-12-15,7619.049805
2015-12-16,7523.810059
2015-12-17,7523.810059
2015-12-18,7523.810059
2015-12-21,7428.569823999999
2015-12-22,7523.810059
2015-12-23,7428.569823999999
2015-12-24,7428.569823999999
2015-12-28,7428.569823999999
2015-12-29,7523.810059
2015-12-30,7619.049805
2015-12-31,8000.0
2016-01-04,7809.52002
2016-01-05,7523.810059
2016-01-06,7619.049805
2016-01-07,7619.049805
2016-01-08,7523.810059
2016-01-11,7619.049805
2016-01-12,7619.049805
2016-01-13,7619.049805
2016-01-14,7523.810059
2016-01-15,7428.569823999999
2016-01-19,7428.569823999999
2016-01-20,7333.330078
2016-01-21,7333.330078
2016-01-22,7333.330078
2016-01-25,7619.049805
2016-01-26,7523.810059
2016-01-27,7523.810059
2016-01-28,7619.049805
2016-01-29,7523.810059
2016-02-01,7523.810059
2016-02-02,7523.810059
2016-02-03,7619.049805
2016-02-04,7619.049805
2016-02-05,7619.049805
2016-02-08,7619.049805
2016-02-09,7619.049805
2016-02-10,7619.049805
2016-02-11,7619.049805
2016-02-12,7619.049805
2016-02-16,7714.290039
2016-02-17,7714.290039
2016-02-18,7619.049805
2016-02-19,7619.049805
2016-02-22,7619.049805
2016-02-23,7619.049805
2016-02-24,7619.049805
2016-02-25,7619.049805
2016-02-26,7714.290039
2016-02-29,7714.290039
2016-03-01,7714.290039
2016-03-02,7904.759765999999
2016-03-03,7714.290039
2016-03-04,7714.290039
2016-03-07,7714.290039
2016-03-08,7714.290039
2016-03-09,8000.0
2016-03-10,7714.290039
2016-03-11,7714.290039
2016-03-14,7809.52002
2016-03-15,7904.759765999999
2016-03-16,8000.0
2016-03-17,7904.759765999999
2016-03-18,7809.52002
2016-03-21,7809.52002
2016-03-22,7809.52002
2016-03-23,7714.290039
2016-03-24,7714.290039
2016-03-28,7714.290039
2016-03-29,7619.049805
2016-03-30,7428.569823999999
2016-03-31,7619.049805
2016-04-01,7523.810059
2016-04-04,7428.569823999999
2016-04-05,7428.569823999999
2016-04-06,7428.569823999999
2016-04-07,7428.569823999999
2016-04-08,7428.569823999999
2016-04-11,7428.569823999999
2016-04-12,7428.569823999999
2016-04-13,7238.100098000001
2016-04-14,7333.330078
2016-04-15,7333.330078
2016-04-18,7333.330078
2016-04-19,7333.330078
2016-04-20,7333.330078
2016-04-21,7238.100098000001
2016-04-22,7238.100098000001
2016-04-25,7428.569823999999
2016-04-26,7523.810059
2016-04-27,7904.759765999999
2016-04-28,8000.0
2016-04-29,8476.19043
2016-05-02,8476.19043
2016-05-03,8476.19043
2016-05-04,8571.429688
2016-05-05,8285.709961
2016-05-06,7809.52002
2016-05-09,7904.759765999999
2016-05-10,7904.759765999999
2016-05-11,8000.0
2016-05-12,7904.759765999999
2016-05-13,7904.759765999999
2016-05-16,8095.240234000001
2016-05-17,8000.0
2016-05-18,8095.240234000001
2016-05-19,8095.240234000001
2016-05-20,8095.240234000001
2016-05-23,8190.47998
2016-05-24,8285.709961
2016-05-25,8190.47998
2016-05-26,8095.240234000001
2016-05-27,8000.0
2016-05-31,8190.47998
2016-06-01,8095.240234000001
2016-06-02,8190.47998
2016-06-03,8285.709961
2016-06-06,7904.759765999999
2016-06-07,8190.47998
2016-06-08,8190.47998
2016-06-09,8190.47998
2016-06-10,8666.669922
2016-06-13,8857.139648
2016-06-14,8857.139648
2016-06-15,8857.139648
2016-06-16,8857.139648
2016-06-17,8857.139648
2016-06-20,8952.379883
2016-06-21,9047.620117
2016-06-22,9047.620117
2016-06-23,8952.379883
2016-06-24,8857.139648
2016-06-27,8666.669922
2016-06-28,8666.669922
2016-06-29,8952.379883
2016-06-30,8761.900391
2016-07-01,8761.900391
2016-07-05,8857.139648
2016-07-06,8857.139648
2016-07-07,9428.570313
2016-07-08,10000.0
2016-07-11,10666.700195
2016-07-12,10761.900391
2016-07-13,11428.599609
2016-07-14,10952.400391
2016-07-15,10952.400391
2016-07-18,11142.900391
2016-07-19,10857.099609
2016-07-20,10190.5
2016-07-21,10000.0
2016-07-22,10095.200195
2016-07-25,10190.5
2016-07-26,10285.700195
2016-07-27,10285.700195
2016-07-28,10381.0
2016-07-29,10285.700195
2016-08-01,10285.700195
2016-08-02,9904.759766
2016-08-03,10476.200195
2016-08-04,10285.700195
2016-08-05,10285.700195
2016-08-08,10285.700195
2016-08-09,10952.400391
2016-08-10,11047.599609
2016-08-11,11047.599609
2016-08-12,11238.099609
2016-08-15,10952.400391
2016-08-16,11333.299805
2016-08-17,11333.299805
2016-08-18,11333.299805
2016-08-19,11238.099609
2016-08-22,11238.099609
2016-08-23,11333.299805
2016-08-24,11809.5
2016-08-25,12095.200195
2016-08-26,12000.0
2016-08-29,12000.0
2016-08-30,11428.599609
2016-08-31,11619.0
2016-09-01,11809.5
2016-09-02,11809.5
2016-09-06,11428.599609
2016-09-07,11333.299805
2016-09-08,10857.099609
2016-09-09,10857.099609
2016-09-12,10619.0
2016-09-13,10476.200195
2016-09-14,10285.700195
2016-09-15,10285.700195
2016-09-16,10190.5
2016-09-19,10476.200195
2016-09-20,10476.200195
2016-09-21,10476.200195
2016-09-22,10666.700195
2016-09-23,10476.200195
2016-09-26,10238.099609
2016-09-27,10190.5
2016-09-28,10095.200195
2016-09-29,10190.5
2016-09-30,10190.5
2016-10-03,10285.700195
2016-10-04,10476.200195
2016-10-05,10666.700195
2016-10-06,10952.400391
2016-10-07,11047.599609
2016-10-10,11047.599609
2016-10-11,11047.599609
2016-10-12,11142.900391
2016-10-13,11142.900391
2016-10-14,11333.299805
2016-10-17,11047.599609
2016-10-18,11142.900391
2016-10-19,11047.599609
2016-10-20,11047.599609
2016-10-21,10952.400391
2016-10-24,10857.099609
2016-10-25,10857.099609
2016-10-26,10761.900391
2016-10-27,10857.099609
2016-10-28,10904.799805
2016-10-31,10571.400391
2016-11-01,10523.799805
2016-11-02,10523.799805
2016-11-03,10428.599609
2016-11-04,10476.200195
2016-11-07,10476.200195
2016-11-08,10190.5
2016-11-09,10095.200195
2016-11-10,10381.0
2016-11-11,10381.0
2016-11-14,9904.759766
2016-11-15,10095.200195
2016-11-16,10095.200195
2016-11-17,10095.200195
2016-11-18,10095.200195
2016-11-21,10095.200195
2016-11-22,10190.5
2016-11-23,10476.200195
2016-11-25,10190.5
2016-11-28,10095.200195
2016-11-29,10095.200195
2016-11-30,10000.0
2016-12-01,10000.0
2016-12-02,10095.200195
2016-12-05,10095.200195
2016-12-06,10000.0
2016-12-07,9761.900391
2016-12-08,9714.290039
2016-12-09,9714.290039
2016-12-12,9952.379883
2016-12-13,10000.0
2016-12-14,10000.0
2016-12-15,10000.0
2016-12-16,9904.759766
2016-12-19,9523.80957
2016-12-20,9523.80957
2016-12-21,9523.80957
2016-12-22,9761.900391
2016-12-23,9857.139648
2016-12-27,9714.290039
2016-12-28,9714.290039
2016-12-29,9857.139648
2016-12-30,9952.379883
2017-01-03,9952.379883
2017-01-04,9714.290039
2017-01-05,9714.290039
2017-01-06,9714.290039
2017-01-09,9714.290039
2017-01-10,9619.049805
2017-01-11,9619.049805
2017-01-12,9428.570313
2017-01-13,9428.570313
2017-01-17,9523.80957
2017-01-18,9523.80957
2017-01-19,9714.290039
2017-01-20,9714.290039
2017-01-23,9714.290039
2017-01-24,10000.0
2017-01-25,10000.0
2017-01-26,10000.0
2017-01-27,10000.0
2017-01-30,10000.0
2017-01-31,10000.0
2017-02-01,10000.0
2017-02-02,10000.0
2017-02-03,10000.0
2017-02-06,9619.049805
2017-02-07,9904.759766
2017-02-08,9857.139648
2017-02-09,9904.759766
2017-02-10,10571.400391
2017-02-13,11047.599609
2017-02-14,10857.099609
2017-02-15,10857.099609
2017-02-16,10476.200195
2017-02-17,10666.700195
2017-02-21,11142.900391
2017-02-22,11142.900391
2017-02-23,11333.299805
2017-02-24,11523.799805
2017-02-27,11714.299805
2017-02-28,11523.799805
2017-03-01,11523.799805
2017-03-02,11619.0
2017-03-03,11428.599609
2017-03-06,11523.799805
2017-03-07,11523.799805
2017-03-08,11619.0
2017-03-09,11619.0
2017-03-10,11333.299805
2017-03-13,11523.799805
2017-03-14,12000.0
2017-03-15,12761.900391
2017-03-16,13142.900391
2017-03-17,13238.099609
2017-03-20,12952.400391
2017-03-21,12952.400391
2017-03-22,12571.400391
2017-03-23,12571.400391
2017-03-24,12666.700195
2017-03-27,12571.400391
2017-03-28,12857.099609
2017-03-29,12857.099609
2017-03-30,12857.099609
2017-03-31,13523.799805
2017-04-03,13238.099609
2017-04-04,13047.599609
2017-04-05,12952.400391
2017-04-06,12952.400391
2017-04-07,12857.099609
2017-04-10,13047.599609
2017-04-11,13047.599609
2017-04-12,13047.599609
2017-04-13,12761.900391
2017-04-17,12619.0
2017-04-18,12619.0
2017-04-19,12809.5
2017-04-20,12381.0
2017-04-21,12714.299805
2017-04-24,12761.900391
2017-04-25,12761.900391
2017-04-26,12476.200195
2017-04-27,12857.099609
2017-04-28,13500.0
2017-05-01,12857.099609
2017-05-02,12857.099609
2017-05-03,13333.299805
2017-05-04,13333.299805
2017-05-05,13238.099609
2017-05-08,13809.5
2017-05-09,13714.299805
2017-05-10,13523.799805
2017-05-11,13428.599609
2017-05-12,13333.299805
2017-05-15,13523.799805
2017-05-16,13428.599609
2017-05-17,13190.5
2017-05-18,13523.799805
2017-05-19,13523.799805
2017-05-22,13238.099609
2017-05-23,13428.599609
2017-05-24,13714.299805
2017-05-25,14000.0
2017-05-26,13809.5
2017-05-30,13523.799805
2017-05-31,13476.200195
2017-06-01,13476.200195
2017-06-02,13333.299805
2017-06-05,13238.099609
2017-06-06,13333.299805
2017-06-07,13333.299805
2017-06-08,13428.599609
2017-06-09,13333.299805
2017-06-12,13333.299805
2017-06-13,13333.299805
2017-06-14,13428.599609
2017-06-15,13333.299805
2017-06-16,13428.599609
2017-06-19,13333.299805
2017-06-20,13333.299805
2017-06-21,13095.200195
2017-06-22,13238.099609
2017-06-23,13333.299805
2017-06-26,13238.099609
2017-06-27,13333.299805
2017-06-28,13333.299805
2017-06-29,13333.299805
2017-06-30,13333.299805
2017-07-03,13333.299805
2017-07-05,13333.299805
2017-07-06,13333.299805
2017-07-07,13238.099609
2017-07-10,13238.099609
2017-07-11,13333.299805
2017-07-12,13238.099609
2017-07-13,13238.099609
2017-07-14,13238.099609
2017-07-17,13238.099609
2017-07-18,13381.0
2017-07-19,13333.299805
2017-07-20,13333.299805
2017-07-21,13238.099609
2017-07-24,13238.099609
2017-07-25,13142.900391
2017-07-26,13238.099609
2017-07-27,13142.900391
2017-07-28,13142.900391
2017-07-31,13142.900391
2017-08-01,13142.900391
2017-08-02,13238.099609
2017-08-03,13238.099609
2017-08-04,13238.099609
2017-08-07,14142.900391
2017-08-08,15095.200195
2017-08-09,15142.900391
2017-08-10,14095.200195
2017-08-11,13142.900391
2017-08-14,13809.5
2017-08-15,13619.0
2017-08-16,13333.299805
2017-08-17,13142.900391
2017-08-18,13285.700195
2017-08-21,13238.099609
2017-08-22,13333.299805
2017-08-23,13381.0
2017-08-24,13333.299805
2017-08-25,13333.299805
2017-08-28,13142.900391
2017-08-29,13333.299805
2017-08-30,13333.299805
2017-08-31,13238.099609
2017-09-01,13238.099609
2017-09-05,13142.900391
2017-09-06,13095.200195
2017-09-07,13047.599609
2017-09-08,13142.900391
2017-09-11,13142.900391
2017-09-12,13142.900391
2017-09-13,13095.200195
2017-09-14,13238.099609
2017-09-15,13238.099609
2017-09-18,13333.299805
2017-09-19,13523.799805
2017-09-20,13333.299805
2017-09-21,13333.299805
2017-09-22,13428.599609
2017-09-25,13333.299805
2017-09-26,13333.299805
2017-09-27,13238.099609
2017-09-28,13333.299805
2017-09-29,13238.099609
2017-10-02,13238.099609
2017-10-03,13238.099609
2017-10-04,13428.599609
2017-10-05,13428.599609
2017-10-06,13523.799805
2017-10-09,13333.299805
2017-10-10,13238.099609
2017-10-11,13238.099609
2017-10-12,13190.5
2017-10-13,13190.5
2017-10-16,13238.099609
2017-10-17,13238.099609
2017-10-18,13238.099609
2017-10-19,13238.099609
2017-10-20,13000.0
2017-10-23,13142.900391
2017-10-24,13142.900391
2017-10-25,13142.900391
2017-10-26,13238.099609
2017-10-27,13047.599609
2017-10-30,13238.099609
2017-10-31,13428.599609
2017-11-01,13238.099609
2017-11-02,13238.099609
2017-11-03,13333.299805
2017-11-06,13333.299805
2017-11-07,13333.299805
2017-11-08,13619.0
2017-11-09,13428.599609
2017-11-10,13333.299805
2017-11-13,13333.299805
2017-11-14,13238.099609
2017-11-15,13238.099609
2017-11-16,13190.5
2017-11-17,13142.900391
2017-11-20,13238.099609
2017-11-21,13142.900391
2017-11-22,13238.099609
2017-11-24,13714.299805
2017-11-27,13714.299805
2017-11-28,13809.5
2017-11-29,14761.900391
2017-11-30,15333.299805
2017-12-01,15238.099609
2017-12-04,14381.0
2017-12-05,14761.900391
2017-12-06,14476.200195
2017-12-07,15238.099609
2017-12-08,14857.099609
2017-12-11,15238.099609
2017-12-12,14285.700195
2017-12-13,14095.200195
2017-12-14,13523.799805
2017-12-15,13904.799805
2017-12-18,14142.900391
2017-12-19,14190.5
2017-12-20,13619.0
2017-12-21,13523.799805
2017-12-22,14000.0
2017-12-26,13809.5
2017-12-27,13714.299805
2017-12-28,13333.299805
2017-12-29,13523.799805
2018-01-02,13523.799805
2018-01-03,13523.799805
2018-01-04,13238.099609
2018-01-05,14047.599609
2018-01-08,13809.5
2018-01-09,13381.0
2018-01-10,13619.0
2018-01-11,13809.5
2018-01-12,13809.5
2018-01-16,13809.5
2018-01-17,13619.0
2018-01-18,13809.5
2018-01-19,13809.5
2018-01-22,13809.5
2018-01-23,13809.5
2018-01-24,13809.5
2018-01-25,13809.5
2018-01-26,13523.799805
2018-01-29,13904.799805
2018-01-30,13714.299805
2018-01-31,13714.299805
2018-02-01,13523.799805
2018-02-02,13523.799805
2018-02-05,13428.599609
2018-02-06,12857.099609
2018-02-07,13666.700195
2018-02-08,13523.799805
2018-02-09,13714.299805
2018-02-12,13714.299805
2018-02-13,13523.799805
2018-02-14,13523.799805
2018-02-15,13523.799805
2018-02-16,13523.799805
2018-02-20,13523.799805
2018-02-21,13523.799805
2018-02-22,13523.799805
2018-02-23,13809.5
2018-02-26,14095.200195
2018-02-27,13809.5
2018-02-28,13809.5
2018-03-01,13809.5
2018-03-02,13809.5
2018-03-05,13809.5
2018-03-06,13619.0
2018-03-07,13809.5
2018-03-08,13619.0
2018-03-09,13619.0
2018-03-12,13619.0
2018-03-13,13904.799805
2018-03-14,13809.5
2018-03-15,13809.5
2018-03-16,13809.5
2018-03-19,14095.200195
2018-03-20,13809.5
2018-03-21,14190.5
2018-03-22,14190.5
2018-03-23,14285.700195
2018-03-26,14285.700195
2018-03-27,14285.700195
2018-03-28,14285.700195
2018-03-29,14285.700195
2018-04-02,14285.700195
2018-04-03,14761.900391
2018-04-04,15761.900391
2018-04-05,16190.5
2018-04-06,15238.099609
2018-04-09,15619.0
2018-04-10,16666.699219
2018-04-11,15904.799805
2018-04-12,16666.699219
2018-04-13,15714.299805
2018-04-16,15714.299805
2018-04-17,15333.299805
2018-04-18,15428.599609
2018-04-19,15333.299805
2018-04-20,16381.0
2018-04-23,16857.099609
2018-04-24,17142.900391
2018-04-25,17142.900391
2018-04-26,15952.400391
2018-04-27,16190.5
2018-04-30,16190.5
2018-05-01,16190.5
2018-05-02,16190.5
2018-05-03,16000.0
2018-05-04,15238.099609
2018-05-07,15238.099609
2018-05-08,15238.099609
2018-05-09,15238.099609
2018-05-10,14857.099609
2018-05-11,15238.099609
2018-05-14,15238.099609
2018-05-15,15428.599609
2018-05-16,15428.599609
2018-05-17,15428.599609
2018-05-18,15333.299805
2018-05-21,15714.299805
2018-05-22,15238.099609
2018-05-23,15047.599609
2018-05-24,15047.599609
2018-05-25,15238.099609
2018-05-29,15142.900391
2018-05-30,15238.099609
2018-05-31,14381.0
2018-06-01,15047.599609
2018-06-04,15047.599609
2018-06-05,15047.599609
2018-06-06,14285.700195
2018-06-07,14190.5
2018-06-08,14190.5
2018-06-11,14285.700195
2018-06-12,14285.700195
2018-06-13,14285.700195
2018-06-14,14285.700195
2018-06-15,14285.700195
2018-06-18,14285.700195
2018-06-19,13333.299805
2018-06-20,13333.299805
2018-06-21,14000.0
2018-06-22,14000.0
2018-06-25,13142.900391
2018-06-26,13523.799805
2018-06-27,13523.799805
2018-06-28,13523.799805
2018-06-29,13523.799805
2018-07-02,13523.799805
2018-07-03,13238.099609
2018-07-05,13142.900391
2018-07-06,12381.0
2018-07-09,12952.400391
2018-07-10,13047.599609
2018-07-11,12857.099609
2018-07-12,12857.099609
2018-07-13,12857.099609
2018-07-16,12857.099609
2018-07-17,12666.700195
2018-07-18,12476.200195
2018-07-19,12571.400391
2018-07-20,12571.400391
2018-07-23,12571.400391
2018-07-24,12666.700195
2018-07-25,12666.700195
2018-07-26,12666.700195
2018-07-27,12666.700195
2018-07-30,12666.700195
2018-07-31,12666.700195
2018-08-01,12666.700195
2018-08-02,12666.700195
2018-08-03,12761.900391
2018-08-06,12666.700195
2018-08-07,12571.400391
2018-08-08,12666.700195
2018-08-09,12571.400391
2018-08-10,12666.700195
2018-08-13,12666.700195
2018-08-14,12666.700195
2018-08-15,12619.0
2018-08-16,12666.700195
2018-08-17,12381.0
2018-08-20,12666.700195
2018-08-21,12666.700195
2018-08-22,12095.200195
2018-08-23,12476.200195
2018-08-24,12666.700195
2018-08-27,12761.900391
2018-08-28,12666.700195
