Date,FIS
2001-12-26,35.07
2001-12-27,34.43
2001-12-28,34.700001
2001-12-31,34.220001
2002-01-02,35.200001
2002-01-03,35.34
2002-01-04,35.0
2002-01-07,33.93
2002-01-08,33.740002000000004
2002-01-09,34.48
2002-01-10,33.84
2002-01-11,34.060001
2002-01-14,34.959998999999996
2002-01-15,34.799999
2002-01-16,34.549999
2002-01-17,35.130001
2002-01-18,34.849998
2002-01-22,34.099998
2002-01-23,33.970001
2002-01-24,34.439999
2002-01-25,34.099998
2002-01-28,34.32
2002-01-29,34.099998
2002-01-30,34.450001
2002-01-31,34.689999
2002-02-01,35.560001
2002-02-04,35.200001
2002-02-05,35.299999
2002-02-06,35.240002000000004
2002-02-07,35.23
2002-02-08,35.240002000000004
2002-02-11,35.099998
2002-02-12,34.959998999999996
2002-02-13,35.459998999999996
2002-02-14,35.119999
2002-02-15,35.25
2002-02-19,35.470001
2002-02-20,35.52
2002-02-21,34.619999
2002-02-22,34.869999
2002-02-25,34.849998
2002-02-26,34.75
2002-02-27,35.110001000000004
2002-02-28,37.150002
2002-03-01,38.939999
2002-03-04,39.869999
2002-03-05,39.939999
2002-03-06,40.220001
2002-03-07,40.450001
2002-03-08,40.599998
2002-03-11,41.099998
2002-03-12,41.259997999999996
2002-03-13,40.919998
2002-03-14,41.040001000000004
2002-03-15,40.439999
2002-03-18,39.32
2002-03-19,38.509997999999996
2002-03-20,38.709998999999996
2002-03-21,39.5
2002-03-22,39.93
2002-03-25,39.82
2002-03-26,39.700001
2002-03-27,39.77
2002-03-28,39.700001
2002-04-01,40.790001000000004
2002-04-02,41.43
2002-04-03,40.740002000000004
2002-04-04,40.880001
2002-04-05,41.5
2002-04-08,41.970001
2002-04-09,42.560001
2002-04-10,42.66
2002-04-11,41.860001000000004
2002-04-12,41.73
2002-04-15,41.91
2002-04-16,42.25
2002-04-17,41.34
2002-04-18,41.25
2002-04-19,42.119999
2002-04-22,42.759997999999996
2002-04-23,42.799999
2002-04-24,41.450001
2002-04-25,40.669998
2002-04-26,39.84
2002-04-29,38.959998999999996
2002-04-30,38.799999
2002-05-01,39.0
2002-05-02,38.790001000000004
2002-05-03,38.759997999999996
2002-05-06,38.77
2002-05-07,40.66
2002-05-08,40.25
2002-05-09,40.5
2002-05-10,40.619999
2002-05-13,41.810001
2002-05-14,43.560001
2002-05-15,43.650002
2002-05-16,43.700001
2002-05-17,43.5
2002-05-20,43.75
2002-05-21,42.77
2002-05-22,42.860001000000004
2002-05-23,42.560001
2002-05-24,42.93
2002-05-28,42.349998
2002-05-29,42.369999
2002-05-30,42.400002
2002-05-31,43.0
2002-06-03,44.119999
2002-06-04,44.130001
2002-06-05,44.0
2002-06-06,42.849998
2002-06-07,43.169998
2002-06-10,43.880001
2002-06-11,43.049999
2002-06-12,42.380001
2002-06-13,41.59
2002-06-14,42.220001
2002-06-17,42.75
2002-06-18,43.369999
2002-06-19,43.18
2002-06-20,42.540001000000004
2002-06-21,40.25
2002-06-24,40.369999
2002-06-25,38.889998999999996
2002-06-26,37.400002
2002-06-27,36.23
2002-06-28,37.110001000000004
2002-07-01,36.830002
2002-07-02,36.099998
2002-07-03,36.360001000000004
2002-07-05,36.950001
2002-07-08,37.889998999999996
2002-07-09,37.32
2002-07-10,35.75
2002-07-11,34.790001000000004
2002-07-12,33.560001
2002-07-15,32.91
2002-07-16,32.689999
2002-07-17,32.810001
2002-07-18,31.559998999999998
2002-07-19,30.780001000000002
2002-07-22,30.629998999999998
2002-07-23,29.5
2002-07-24,30.4
2002-07-25,31.23
2002-07-26,31.629998999999998
2002-07-29,33.509997999999996
2002-07-30,34.240002000000004
2002-07-31,32.720001
2002-08-01,32.16
2002-08-02,30.950001
2002-08-05,29.92
2002-08-06,30.200001
2002-08-07,30.4
2002-08-08,30.0
2002-08-09,30.92
2002-08-12,31.959999
2002-08-13,30.620001000000002
2002-08-14,30.879998999999998
2002-08-15,32.369999
2002-08-16,32.200001
2002-08-19,33.43
2002-08-20,32.799999
2002-08-21,33.099998
2002-08-22,33.689999
2002-08-23,32.849998
2002-08-26,33.5
2002-08-27,32.990002000000004
2002-08-28,32.75
2002-08-29,32.939999
2002-08-30,32.860001000000004
2002-09-03,31.559998999999998
2002-09-04,33.450001
2002-09-05,30.49
2002-09-06,30.360001
2002-09-09,29.5
2002-09-10,28.809998999999998
2002-09-11,29.0
2002-09-12,28.780001000000002
2002-09-13,28.35
2002-09-16,28.959999
2002-09-17,29.139999
2002-09-18,28.9
2002-09-19,28.4
2002-09-20,19.1
2002-09-23,18.969998999999998
2002-09-24,18.08
2002-09-25,20.309998999999998
2002-09-26,21.4
2002-09-27,20.549999
2002-09-30,20.1
2002-10-01,21.02
2002-10-02,20.98
2002-10-03,20.799999
2002-10-04,20.860001
2002-10-07,20.5
2002-10-08,21.83
2002-10-09,21.68
2002-10-10,21.870001000000002
2002-10-11,22.23
2002-10-14,22.58
2002-10-15,23.1
2002-10-16,22.15
2002-10-17,23.110001
2002-10-18,22.870001000000002
2002-10-21,24.540001
2002-10-22,23.42
2002-10-23,23.110001
2002-10-24,22.450001
2002-10-25,22.700001
2002-10-28,22.23
2002-10-29,20.9
2002-10-30,21.15
2002-10-31,21.0
2002-11-01,21.870001000000002
2002-11-04,21.950001
2002-11-05,22.07
2002-11-06,22.35
2002-11-07,21.9
2002-11-08,21.74
2002-11-11,21.1
2002-11-12,21.0
2002-11-13,21.059998999999998
2002-11-14,22.08
2002-11-15,22.5
2002-11-18,22.610001
2002-11-19,22.26
2002-11-20,22.5
2002-11-21,23.26
2002-11-22,23.790001
2002-11-25,23.950001
2002-11-26,24.219998999999998
2002-11-27,24.4
2002-11-29,24.15
2002-12-02,24.889999
2002-12-03,25.24
2002-12-04,25.120001000000002
2002-12-05,25.5
2002-12-06,25.299999
2002-12-09,24.969998999999998
2002-12-10,25.700001
2002-12-11,26.18
2002-12-12,26.4
2002-12-13,25.5
2002-12-16,26.17
2002-12-17,25.35
2002-12-18,24.700001
2002-12-19,24.280001000000002
2002-12-20,24.139999
2002-12-23,24.17
2002-12-24,23.98
2002-12-26,24.59
2002-12-27,24.6
2002-12-30,23.93
2002-12-31,24.549999
2003-01-02,25.27
2003-01-03,24.950001
2003-01-06,25.780001000000002
2003-01-07,25.49
2003-01-08,25.25
2003-01-09,26.040001
2003-01-10,26.040001
2003-01-13,26.49
2003-01-14,25.950001
2003-01-15,25.42
2003-01-16,25.299999
2003-01-17,24.67
2003-01-21,24.73
2003-01-22,23.799999
2003-01-23,24.0
2003-01-24,24.049999
2003-01-27,24.299999
2003-01-28,24.98
2003-01-29,25.15
2003-01-30,24.940001000000002
2003-01-31,25.58
2003-02-03,25.52
2003-02-04,25.35
2003-02-05,25.110001
2003-02-06,24.959999
2003-02-07,24.540001
2003-02-10,24.5
2003-02-11,24.24
2003-02-12,24.1
2003-02-13,23.1
2003-02-14,23.08
2003-02-18,23.559998999999998
2003-02-19,23.530001000000002
2003-02-20,23.85
2003-02-21,24.07
2003-02-24,23.5
2003-02-25,23.92
2003-02-26,23.690001000000002
2003-02-27,24.23
2003-02-28,24.059998999999998
2003-03-03,24.059998999999998
2003-03-04,23.700001
2003-03-05,23.870001000000002
2003-03-06,23.93
2003-03-07,23.91
2003-03-10,22.889999
2003-03-11,21.65
2003-03-12,21.68
2003-03-13,22.719998999999998
2003-03-14,22.889999
2003-03-17,23.700001
2003-03-18,23.85
2003-03-19,24.02
2003-03-20,24.15
2003-03-21,25.27
2003-03-24,24.870001000000002
2003-03-25,25.209999
2003-03-26,25.4
2003-03-27,25.01
2003-03-28,25.1
2003-03-31,25.200001
2003-04-01,24.719998999999998
2003-04-02,24.799999
2003-04-03,25.1
2003-04-04,24.99
2003-04-07,24.959999
2003-04-08,25.02
2003-04-09,25.0
2003-04-10,25.02
2003-04-11,24.370001000000002
2003-04-14,25.24
2003-04-15,25.530001000000002
2003-04-16,25.139999
2003-04-17,25.25
2003-04-21,25.52
2003-04-22,26.030001000000002
2003-04-23,26.65
2003-04-24,25.6
2003-04-25,25.190001000000002
2003-04-28,25.6
2003-04-29,24.99
2003-04-30,24.99
2003-05-01,24.879998999999998
2003-05-02,25.370001000000002
2003-05-05,25.549999
2003-05-06,26.07
2003-05-07,26.0
2003-05-08,25.5
2003-05-09,25.16
2003-05-12,25.0
2003-05-13,24.799999
2003-05-14,24.83
2003-05-15,24.450001
2003-05-16,24.549999
2003-05-19,24.469998999999998
2003-05-20,25.139999
2003-05-21,24.98
2003-05-22,25.110001
2003-05-23,25.57
2003-05-27,25.780001000000002
2003-05-28,26.450001
2003-05-29,27.0
2003-05-30,27.709999
2003-06-02,28.209999
2003-06-03,27.85
2003-06-04,28.190001000000002
2003-06-05,29.709999
2003-06-06,30.299999
2003-06-09,28.98
2003-06-10,29.030001000000002
2003-06-11,29.209999
2003-06-12,29.18
2003-06-13,28.76
2003-06-16,29.459999
2003-06-17,29.469998999999998
2003-06-18,29.17
2003-06-19,28.75
2003-06-20,28.48
2003-06-23,28.15
2003-06-24,28.139999
2003-06-25,28.059998999999998
2003-06-26,28.120001000000002
2003-06-27,27.799999
2003-06-30,27.75
2003-07-01,27.48
2003-07-02,28.0
2003-07-03,28.08
2003-07-07,28.549999
2003-07-08,28.5
2003-07-09,28.83
2003-07-10,28.059998999999998
2003-07-11,28.719998999999998
2003-07-14,29.299999
2003-07-15,29.25
2003-07-16,29.360001
2003-07-17,28.049999
2003-07-18,28.26
2003-07-21,27.889999
2003-07-22,27.639999
2003-07-23,27.51
2003-07-24,26.57
2003-07-25,26.42
2003-07-28,26.950001
2003-07-29,26.98
2003-07-30,27.26
2003-07-31,27.23
2003-08-01,27.02
2003-08-04,27.43
2003-08-05,27.15
2003-08-06,27.26
2003-08-07,27.379998999999998
2003-08-08,27.299999
2003-08-11,27.15
2003-08-12,27.41
2003-08-13,28.0
2003-08-14,28.889999
2003-08-15,28.84
2003-08-18,28.950001
2003-08-19,29.309998999999998
2003-08-20,29.629998999999998
2003-08-21,29.959999
2003-08-22,29.92
2003-08-25,29.879998999999998
2003-08-26,29.629998999999998
2003-08-27,29.950001
2003-08-28,29.940001000000002
2003-08-29,30.25
2003-09-02,31.549999
2003-09-03,32.52
2003-09-04,32.049999
2003-09-05,32.130001
2003-09-08,32.509997999999996
2003-09-09,32.049999
2003-09-10,31.43
2003-09-11,31.25
2003-09-12,31.5
2003-09-15,31.040001
2003-09-16,31.85
2003-09-17,32.310001
2003-09-18,32.599998
2003-09-19,32.919998
2003-09-22,32.790001000000004
2003-09-23,32.900002
2003-09-24,32.400002
2003-09-25,31.65
2003-09-26,31.950001
2003-09-29,32.82
2003-09-30,32.110001000000004
2003-10-01,33.060001
2003-10-02,32.709998999999996
2003-10-03,33.0
2003-10-06,32.939999
2003-10-07,32.799999
2003-10-08,32.700001
2003-10-09,32.75
2003-10-10,32.869999
2003-10-13,32.709998999999996
2003-10-14,32.650002
2003-10-15,32.48
2003-10-16,32.919998
2003-10-17,32.27
2003-10-20,32.48
2003-10-21,31.860001
2003-10-22,31.4
2003-10-23,31.85
2003-10-24,31.879998999999998
2003-10-27,31.98
2003-10-28,31.9
2003-10-29,32.099998
2003-10-30,33.02
2003-10-31,33.66
2003-11-03,33.41
2003-11-04,33.540001000000004
2003-11-05,33.299999
2003-11-06,33.02
2003-11-07,33.540001000000004
2003-11-10,33.799999
2003-11-11,32.970001
2003-11-12,33.630001
2003-11-13,33.810001
2003-11-14,33.540001000000004
2003-11-17,33.139998999999996
2003-11-18,32.950001
2003-11-19,33.09
2003-11-20,32.810001
2003-11-21,32.619999
2003-11-24,33.0
2003-11-25,33.450001
2003-11-26,33.950001
2003-11-28,34.599998
2003-12-01,35.029999
2003-12-02,34.98
2003-12-03,33.650002
2003-12-04,33.959998999999996
2003-12-05,33.27
2003-12-08,33.139998999999996
2003-12-09,33.099998
2003-12-10,33.02
2003-12-11,33.669998
2003-12-12,33.560001
2003-12-15,32.93
2003-12-16,32.82
2003-12-17,31.99
2003-12-18,32.580002
2003-12-19,32.439999
2003-12-22,32.93
2003-12-23,32.919998
2003-12-24,32.549999
2003-12-26,32.599998
2003-12-29,33.040001000000004
2003-12-30,32.900002
2003-12-31,32.799999
2004-01-02,32.939999
2004-01-05,33.939999
2004-01-06,33.599998
2004-01-07,33.549999
2004-01-08,32.919998
2004-01-09,33.02
2004-01-12,33.48
2004-01-13,33.349998
2004-01-14,33.5
2004-01-15,33.400002
2004-01-16,33.09
2004-01-20,33.5
2004-01-21,33.560001
2004-01-22,33.5
2004-01-23,33.290001000000004
2004-01-26,33.470001
2004-01-27,33.130001
2004-01-28,32.009997999999996
2004-01-29,31.440001000000002
2004-01-30,32.07
2004-02-02,33.16
2004-02-03,32.950001
2004-02-04,32.549999
2004-02-05,32.84
2004-02-06,33.189999
2004-02-09,33.52
2004-02-10,33.68
2004-02-11,34.139998999999996
2004-02-12,34.0
2004-02-13,34.0
2004-02-17,33.700001
2004-02-18,32.970001
2004-02-19,32.509997999999996
2004-02-20,32.880001
2004-02-23,33.299999
2004-02-24,33.360001000000004
2004-02-25,33.450001
2004-02-26,33.919998
2004-02-27,34.169998
2004-03-01,34.5
2004-03-02,34.029999
2004-03-03,34.0
2004-03-04,34.02
2004-03-05,34.5
2004-03-08,34.630001
2004-03-09,34.439999
2004-03-10,33.98
2004-03-11,33.349998
2004-03-12,33.849998
2004-03-15,33.41
2004-03-16,33.48
2004-03-17,33.5
2004-03-18,33.689999
2004-03-19,33.439999
2004-03-22,33.0
2004-03-23,33.029999
2004-03-24,33.049999
2004-03-25,33.830002
2004-03-26,33.27
2004-03-29,33.959998999999996
2004-03-30,34.349998
2004-03-31,35.02
2004-04-01,35.700001
2004-04-02,35.900002
2004-04-05,36.209998999999996
2004-04-06,35.779999
2004-04-07,35.75
2004-04-08,35.509997999999996
2004-04-12,35.560001
2004-04-13,35.009997999999996
2004-04-14,35.18
2004-04-15,35.279999
2004-04-16,35.09
2004-04-19,34.950001
2004-04-20,34.52
2004-04-21,34.880001
2004-04-22,35.18
2004-04-23,34.77
2004-04-26,34.73
2004-04-27,35.240002000000004
2004-04-28,35.27
2004-04-29,35.73
2004-04-30,35.779999
2004-05-03,36.580002
2004-05-04,36.459998999999996
2004-05-05,36.259997999999996
2004-05-06,35.970001
2004-05-07,35.299999
2004-05-10,35.869999
2004-05-11,35.259997999999996
2004-05-12,35.560001
2004-05-13,35.790001000000004
2004-05-14,36.360001000000004
2004-05-17,35.900002
2004-05-18,36.52
2004-05-19,36.77
2004-05-20,37.029999
2004-05-21,36.93
2004-05-24,36.919998
2004-05-25,37.450001
2004-05-26,37.450001
2004-05-27,37.700001
2004-05-28,37.73
2004-06-01,37.720001
2004-06-02,37.650002
2004-06-03,37.080002
2004-06-04,38.0
2004-06-07,38.860001000000004
2004-06-08,38.82
2004-06-09,38.009997999999996
2004-06-10,38.040001000000004
2004-06-14,38.0
2004-06-15,38.82
2004-06-16,38.700001
2004-06-17,38.700001
2004-06-18,37.779999
2004-06-21,37.740002000000004
2004-06-22,38.27
2004-06-23,38.470001
2004-06-24,38.610001000000004
2004-06-25,39.48
2004-06-28,38.580002
2004-06-29,38.799999
2004-06-30,38.799999
2004-07-01,37.799999
2004-07-02,39.360001000000004
2004-07-06,38.299999
2004-07-07,38.43
2004-07-08,38.02
2004-07-09,38.419998
2004-07-12,38.689999
2004-07-13,38.259997999999996
2004-07-14,38.110001000000004
2004-07-15,38.299999
2004-07-16,37.91
2004-07-19,37.68
2004-07-20,38.34
2004-07-21,37.130001
2004-07-22,37.049999
2004-07-23,37.080002
2004-07-26,37.919998
2004-07-27,37.98
2004-07-28,37.52
2004-07-29,38.220001
2004-07-30,37.91
2004-08-02,37.799999
2004-08-03,37.400002
2004-08-04,37.560001
2004-08-05,36.959998999999996
2004-08-06,36.349998
2004-08-09,36.349998
2004-08-10,37.220001
2004-08-11,36.970001
2004-08-12,36.57
2004-08-13,36.75
2004-08-16,36.84
2004-08-17,37.099998
2004-08-18,37.610001000000004
2004-08-19,38.02
2004-08-20,38.279999
2004-08-23,37.599998
2004-08-24,37.75
2004-08-25,38.400002
2004-08-26,38.259997999999996
2004-08-27,38.360001000000004
2004-08-30,37.799999
2004-08-31,38.380001
2004-09-01,38.990002000000004
2004-09-02,39.650002
2004-09-03,38.990002000000004
2004-09-07,39.119999
2004-09-08,39.060001
2004-09-09,38.939999
2004-09-10,38.98
2004-09-13,39.16
2004-09-14,38.990002000000004
2004-09-15,38.77
2004-09-16,38.900002
2004-09-17,38.860001000000004
2004-09-20,38.400002
2004-09-21,38.75
2004-09-22,37.84
2004-09-23,38.759997999999996
2004-09-24,38.439999
2004-09-27,37.799999
2004-09-28,37.59
2004-09-29,37.220001
2004-09-30,37.209998999999996
2004-10-01,38.029999
2004-10-04,37.93
2004-10-05,38.299999
2004-10-06,38.279999
2004-10-07,37.18
2004-10-08,36.599998
2004-10-11,37.009997999999996
2004-10-12,36.389998999999996
2004-10-13,36.279999
2004-10-14,35.619999
2004-10-15,36.18
2004-10-18,36.310001
2004-10-19,35.990002000000004
2004-10-20,36.299999
2004-10-21,36.549999
2004-10-22,35.009997999999996
2004-10-25,34.91
2004-10-26,34.82
2004-10-27,35.25
2004-10-28,35.290001000000004
2004-10-29,35.349998
2004-11-01,35.169998
2004-11-02,34.950001
2004-11-03,35.099998
2004-11-04,35.279999
2004-11-05,35.57
2004-11-08,35.490002000000004
2004-11-09,35.57
2004-11-10,35.799999
2004-11-11,36.080002
2004-11-12,34.669998
2004-11-15,35.299999
2004-11-16,35.330002
2004-11-17,35.299999
2004-11-18,35.419998
2004-11-19,35.259997999999996
2004-11-22,34.880001
2004-11-23,34.990002000000004
2004-11-24,35.139998999999996
2004-11-26,34.880001
2004-11-29,35.0
2004-11-30,34.400002
2004-12-01,34.470001
2004-12-02,34.259997999999996
2004-12-03,33.75
2004-12-06,33.5
2004-12-07,33.400002
2004-12-08,33.25
2004-12-09,33.09
2004-12-10,33.0
2004-12-13,32.950001
2004-12-14,33.43
2004-12-15,33.700001
2004-12-16,33.91
2004-12-17,34.799999
2004-12-20,34.75
2004-12-21,34.939999
2004-12-22,35.5
2004-12-23,35.5
2004-12-27,35.049999
2004-12-28,35.5
2004-12-29,35.41
2004-12-30,35.450001
2004-12-31,35.529999
2005-01-03,35.240002000000004
2005-01-04,34.950001
2005-01-05,34.799999
2005-01-06,35.040001000000004
2005-01-07,35.110001000000004
2005-01-10,35.110001000000004
2005-01-11,34.52
2005-01-12,35.049999
2005-01-13,34.830002
2005-01-14,35.060001
2005-01-18,35.669998
2005-01-19,35.18
2005-01-20,35.099998
2005-01-21,34.91
2005-01-24,34.59
2005-01-25,35.0
2005-01-26,35.59
2005-01-27,34.630001
2005-01-28,34.25
2005-01-31,35.0
2005-02-01,35.080002
2005-02-02,35.240002000000004
2005-02-03,35.080002
2005-02-04,35.240002000000004
2005-02-07,35.080002
2005-02-08,34.880001
2005-02-09,34.75
2005-02-10,34.610001000000004
2005-02-11,35.139998999999996
2005-02-14,35.32
2005-02-15,35.41
2005-02-16,35.389998999999996
2005-02-17,34.990002000000004
2005-02-18,34.580002
2005-02-22,34.099998
2005-02-23,34.150002
2005-02-24,34.889998999999996
2005-02-25,35.32
2005-02-28,35.630001
2005-03-01,35.360001000000004
2005-03-02,35.310001
2005-03-03,35.220001
2005-03-04,35.700001
2005-03-07,36.099998
2005-03-08,36.099998
2005-03-09,35.779999
2005-03-10,36.290001000000004
2005-03-11,36.150002
2005-03-14,36.400002
2005-03-15,36.389998999999996
2005-03-16,35.360001000000004
2005-03-17,35.5
2005-03-18,35.240002000000004
2005-03-21,35.049999
2005-03-22,34.82
2005-03-23,35.110001000000004
2005-03-24,35.009997999999996
2005-03-28,35.349998
2005-03-29,34.330002
2005-03-30,35.02
2005-03-31,34.619999
2005-04-01,34.189999
2005-04-04,34.0
2005-04-05,33.669998
2005-04-06,33.68
2005-04-07,33.59
2005-04-08,33.400002
2005-04-11,33.259997999999996
2005-04-12,33.119999
2005-04-13,33.459998999999996
2005-04-14,33.330002
2005-04-15,32.779999
2005-04-18,32.959998999999996
2005-04-19,33.389998999999996
2005-04-20,32.82
2005-04-21,34.0
2005-04-22,34.150002
2005-04-25,36.060001
2005-04-26,35.919998
2005-04-27,35.91
2005-04-28,35.900002
2005-04-29,36.43
2005-05-02,36.380001
2005-05-03,36.0
2005-05-04,36.330002
2005-05-05,35.84
2005-05-06,35.790001000000004
2005-05-09,36.09
2005-05-10,35.490002000000004
2005-05-11,35.810001
2005-05-12,35.57
2005-05-13,35.939999
2005-05-16,36.07
2005-05-17,36.040001000000004
2005-05-18,36.540001000000004
2005-05-19,36.720001
2005-05-20,37.099998
2005-05-23,37.759997999999996
2005-05-24,37.84
2005-05-25,37.700001
2005-05-26,37.73
2005-05-27,37.599998
2005-05-31,37.549999
2005-06-01,37.540001000000004
2005-06-02,37.709998999999996
2005-06-03,36.830002
2005-06-06,37.040001000000004
2005-06-07,36.950001
2005-06-08,37.139998999999996
2005-06-09,37.439999
2005-06-10,38.080002
2005-06-13,38.560001
2005-06-14,38.5
2005-06-15,38.529999
2005-06-16,38.759997999999996
2005-06-17,38.779999
2005-06-20,38.59
2005-06-21,38.610001000000004
2005-06-22,38.200001
2005-06-23,37.549999
2005-06-24,37.459998999999996
2005-06-27,37.869999
2005-06-28,38.139998999999996
2005-06-29,38.299999
2005-06-30,38.220001
2005-07-01,38.59
2005-07-05,38.66
2005-07-06,38.59
2005-07-07,38.48
2005-07-08,38.57
2005-07-11,38.5
2005-07-12,38.290001000000004
2005-07-13,38.310001
2005-07-14,38.450001
2005-07-15,38.0
2005-07-18,37.849998
2005-07-19,37.939999
2005-07-20,38.16
2005-07-21,37.09
2005-07-22,36.509997999999996
2005-07-25,35.23
2005-07-26,35.400002
2005-07-27,34.799999
2005-07-28,34.939999
2005-07-29,34.619999
2005-08-01,34.369999
2005-08-02,34.0
2005-08-03,34.119999
2005-08-04,33.919998
2005-08-05,33.799999
2005-08-08,34.07
2005-08-09,33.700001
2005-08-10,33.529999
2005-08-11,33.880001
2005-08-12,33.77
2005-08-15,33.630001
2005-08-16,33.549999
2005-08-17,33.540001000000004
2005-08-18,33.490002000000004
2005-08-19,33.279999
2005-08-22,34.0
2005-08-23,33.900002
2005-08-24,34.0
2005-08-25,35.540001000000004
2005-08-26,34.970001
2005-08-29,34.970001
2005-08-30,34.779999
2005-08-31,34.380001
2005-09-01,33.98
2005-09-02,33.919998
2005-09-06,33.84
2005-09-07,33.860001000000004
2005-09-08,33.580002
2005-09-09,33.799999
2005-09-12,33.849998
2005-09-13,33.860001000000004
2005-09-14,33.599998
2005-09-15,38.799999
2005-09-16,39.93
2005-09-19,39.48
2005-09-20,39.98
2005-09-21,38.799999
2005-09-22,39.41
2005-09-23,40.119999
2005-09-26,40.0
2005-09-27,39.950001
2005-09-28,40.029999
2005-09-29,40.049999
2005-09-30,40.02
2005-10-03,40.0
2005-10-04,39.900002
2005-10-05,39.599998
2005-10-06,39.0
2005-10-07,39.099998
2005-10-10,38.330002
2005-10-11,38.0
2005-10-12,37.900002
2005-10-13,37.759997999999996
2005-10-14,37.970001
2005-10-17,37.900002
2005-10-18,37.369999
2005-10-19,37.950001
2005-10-20,37.209998999999996
2005-10-21,37.389998999999996
2005-10-24,37.400002
2005-10-25,37.599998
2005-10-26,37.349998
2005-10-27,36.709998999999996
2005-10-28,36.900002
2005-10-31,37.459998999999996
2005-11-01,37.52
2005-11-02,38.02
2005-11-03,38.259997999999996
2005-11-04,38.369999
2005-11-07,39.040001000000004
2005-11-08,38.490002000000004
2005-11-09,38.490002000000004
2005-11-10,38.470001
2005-11-11,39.0
2005-11-14,39.310001
2005-11-15,39.849998
2005-11-16,39.689999
2005-11-17,40.880001
2005-11-18,41.290001000000004
2005-11-21,41.169998
2005-11-22,41.02
2005-11-23,40.98
2005-11-25,40.470001
2005-11-28,40.27
2005-11-29,40.77
2005-11-30,40.209998999999996
2005-12-01,40.48
2005-12-02,40.77
2005-12-05,40.759997999999996
2005-12-06,40.970001
2005-12-07,40.169998
2005-12-08,39.790001000000004
2005-12-09,40.02
2005-12-12,40.029999
2005-12-13,40.060001
2005-12-14,40.439999
2005-12-15,40.400002
2005-12-16,39.939999
2005-12-19,39.549999
2005-12-20,40.240002000000004
2005-12-21,40.130001
2005-12-22,40.529999
2005-12-23,40.68
2005-12-27,40.060001
2005-12-28,40.310001
2005-12-29,40.360001000000004
2005-12-30,40.560001
2006-01-03,41.040001000000004
2006-01-04,41.049999
2006-01-05,42.82
2006-01-06,42.470001
2006-01-09,42.849998
2006-01-10,43.400002
2006-01-11,43.450001
