Date,HAS
1980-10-29,0.15144000000000002
1980-10-30,0.153635
1980-10-31,0.149246
1980-11-03,0.149246
1980-11-05,0.153635
1980-11-06,0.149246
1980-11-07,0.149246
1980-11-10,0.147051
1980-11-11,0.149246
1980-11-12,0.149246
1980-11-13,0.158025
1980-11-14,0.153635
1980-11-17,0.153635
1980-11-18,0.158025
1980-11-19,0.15583
1980-11-20,0.153635
1980-11-21,0.15583
1980-11-24,0.160219
1980-11-25,0.166804
1980-11-26,0.184362
1980-11-28,0.179973
1980-12-01,0.171193
1980-12-02,0.17338800000000001
1980-12-03,0.175583
1980-12-04,0.179973
1980-12-05,0.175583
1980-12-08,0.158025
1980-12-09,0.162414
1980-12-10,0.162414
1980-12-11,0.153635
1980-12-12,0.158025
1980-12-15,0.15583
1980-12-16,0.160219
1980-12-17,0.158025
1980-12-18,0.158025
1980-12-19,0.160219
1980-12-22,0.162414
1980-12-23,0.164609
1980-12-24,0.171193
1980-12-26,0.171193
1980-12-29,0.168999
1980-12-30,0.164609
1980-12-31,0.175583
1981-01-02,0.17338800000000001
1981-01-05,0.168999
1981-01-06,0.171193
1981-01-07,0.168999
1981-01-08,0.171193
1981-01-09,0.164609
1981-01-12,0.160219
1981-01-13,0.164609
1981-01-14,0.162414
1981-01-15,0.162414
1981-01-16,0.164609
1981-01-19,0.166804
1981-01-20,0.166804
1981-01-21,0.166804
1981-01-22,0.160219
1981-01-23,0.158025
1981-01-26,0.153635
1981-01-27,0.158025
1981-01-28,0.158025
1981-01-29,0.153635
1981-01-30,0.162414
1981-02-02,0.15583
1981-02-03,0.153635
1981-02-04,0.158025
1981-02-05,0.153635
1981-02-06,0.158025
1981-02-09,0.158025
1981-02-10,0.17338800000000001
1981-02-11,0.175583
1981-02-12,0.17338800000000001
1981-02-13,0.17338800000000001
1981-02-17,0.186557
1981-02-18,0.186557
1981-02-19,0.182167
1981-02-20,0.212894
1981-02-23,0.20631
1981-02-24,0.20192000000000002
1981-02-25,0.19533599999999998
1981-02-26,0.20411500000000002
1981-02-27,0.22386799999999998
1981-03-02,0.22167399999999998
1981-03-03,0.22606300000000001
1981-03-04,0.22606300000000001
1981-03-05,0.219479
1981-03-06,0.219479
1981-03-09,0.228258
1981-03-10,0.22606300000000001
1981-03-11,0.22167399999999998
1981-03-12,0.22167399999999998
1981-03-13,0.22386799999999998
1981-03-16,0.228258
1981-03-17,0.22386799999999998
1981-03-18,0.232647
1981-03-19,0.250206
1981-03-20,0.250206
1981-03-23,0.24581599999999998
1981-03-24,0.248011
1981-03-25,0.237037
1981-03-26,0.237037
1981-03-27,0.241427
1981-03-30,0.23923200000000003
1981-03-31,0.234842
1981-04-01,0.234842
1981-04-02,0.228258
1981-04-03,0.232647
1981-04-06,0.22386799999999998
1981-04-07,0.23045300000000002
1981-04-08,0.232647
1981-04-09,0.228258
1981-04-10,0.24581599999999998
1981-04-13,0.25459499999999996
1981-04-14,0.248011
1981-04-15,0.265569
1981-04-16,0.272154
1981-04-20,0.267764
1981-04-21,0.26118
1981-04-22,0.263374
1981-04-23,0.25459499999999996
1981-04-24,0.250206
1981-04-27,0.24581599999999998
1981-04-28,0.243621
1981-04-29,0.250206
1981-04-30,0.250206
1981-05-01,0.25459499999999996
1981-05-04,0.25679
1981-05-05,0.274348
1981-05-06,0.274348
1981-05-07,0.274348
1981-05-08,0.272154
1981-05-11,0.267764
1981-05-12,0.263374
1981-05-13,0.265569
1981-05-14,0.272154
1981-05-15,0.265569
1981-05-18,0.269959
1981-05-19,0.263374
1981-05-20,0.26118
1981-05-21,0.26118
1981-05-22,0.26118
1981-05-26,0.26118
1981-05-27,0.25898499999999997
1981-05-28,0.25898499999999997
1981-05-29,0.276543
1981-06-01,0.274348
1981-06-02,0.269959
1981-06-03,0.269959
1981-06-04,0.263374
1981-06-05,0.26118
1981-06-08,0.272154
1981-06-09,0.272154
1981-06-10,0.276543
1981-06-11,0.280933
1981-06-12,0.28312800000000005
1981-06-15,0.280933
1981-06-16,0.278738
1981-06-17,0.278738
1981-06-18,0.278738
1981-06-19,0.278738
1981-06-22,0.278738
1981-06-23,0.291907
1981-06-24,0.298491
1981-06-25,0.294102
1981-06-26,0.291907
1981-06-29,0.294102
1981-06-30,0.294102
1981-07-01,0.294102
1981-07-02,0.28971199999999997
1981-07-06,0.280933
1981-07-07,0.280933
1981-07-08,0.280933
1981-07-09,0.28312800000000005
1981-07-10,0.28532199999999996
1981-07-13,0.276543
1981-07-14,0.278738
1981-07-15,0.272154
1981-07-16,0.272154
1981-07-17,0.272154
1981-07-20,0.265569
1981-07-21,0.272154
1981-07-22,0.276543
1981-07-23,0.274348
1981-07-24,0.274348
1981-07-27,0.267764
1981-07-28,0.25898499999999997
1981-07-29,0.25898499999999997
1981-07-30,0.25898499999999997
1981-07-31,0.25898499999999997
1981-08-03,0.25898499999999997
1981-08-04,0.25898499999999997
1981-08-05,0.25459499999999996
1981-08-06,0.243621
1981-08-07,0.228258
1981-08-10,0.22606300000000001
1981-08-11,0.23923200000000003
1981-08-12,0.241427
1981-08-13,0.241427
1981-08-14,0.241427
1981-08-17,0.237037
1981-08-18,0.232647
1981-08-19,0.232647
1981-08-20,0.232647
1981-08-21,0.237037
1981-08-24,0.232647
1981-08-25,0.22386799999999998
1981-08-26,0.22386799999999998
1981-08-27,0.22606300000000001
1981-08-28,0.22606300000000001
1981-08-31,0.22386799999999998
1981-09-01,0.22386799999999998
1981-09-02,0.22606300000000001
1981-09-03,0.22386799999999998
1981-09-04,0.22386799999999998
1981-09-08,0.22386799999999998
1981-09-09,0.22386799999999998
1981-09-10,0.22386799999999998
1981-09-11,0.22386799999999998
1981-09-14,0.21508899999999997
1981-09-15,0.21508899999999997
1981-09-16,0.21508899999999997
1981-09-17,0.21508899999999997
1981-09-18,0.21508899999999997
1981-09-21,0.21508899999999997
1981-09-22,0.21508899999999997
1981-09-23,0.21508899999999997
1981-09-24,0.21508899999999997
1981-09-25,0.21508899999999997
1981-09-28,0.21508899999999997
1981-09-29,0.22167399999999998
1981-09-30,0.219479
1981-10-01,0.219479
1981-10-02,0.22386799999999998
1981-10-05,0.22606300000000001
1981-10-06,0.22386799999999998
1981-10-07,0.22606300000000001
1981-10-08,0.22606300000000001
1981-10-09,0.22606300000000001
1981-10-12,0.22606300000000001
1981-10-13,0.22606300000000001
1981-10-14,0.22386799999999998
1981-10-15,0.22606300000000001
1981-10-16,0.228258
1981-10-19,0.250206
1981-10-20,0.25898499999999997
1981-10-21,0.25679
1981-10-22,0.24581599999999998
1981-10-23,0.234842
1981-10-26,0.234842
1981-10-27,0.232647
1981-10-28,0.237037
1981-10-29,0.23923200000000003
1981-10-30,0.23923200000000003
1981-11-02,0.24581599999999998
1981-11-03,0.24581599999999998
1981-11-04,0.24581599999999998
1981-11-05,0.241427
1981-11-06,0.243621
1981-11-09,0.25240100000000004
1981-11-10,0.250206
1981-11-11,0.248011
1981-11-12,0.248011
1981-11-13,0.24581599999999998
1981-11-16,0.24581599999999998
1981-11-17,0.24581599999999998
1981-11-18,0.24581599999999998
1981-11-19,0.24581599999999998
1981-11-20,0.24581599999999998
1981-11-23,0.250206
1981-11-24,0.25459499999999996
1981-11-25,0.25898499999999997
1981-11-27,0.26118
1981-11-30,0.26118
1981-12-01,0.263374
1981-12-02,0.263374
1981-12-03,0.26118
1981-12-04,0.263374
1981-12-07,0.267764
1981-12-08,0.269959
1981-12-09,0.265569
1981-12-10,0.274348
1981-12-11,0.274348
1981-12-14,0.274348
1981-12-15,0.274348
1981-12-16,0.274348
1981-12-17,0.272154
1981-12-18,0.272154
1981-12-21,0.272154
1981-12-22,0.274348
1981-12-23,0.263374
1981-12-24,0.25898499999999997
1981-12-28,0.25898499999999997
1981-12-29,0.25459499999999996
1981-12-30,0.25459499999999996
1981-12-31,0.248011
1982-01-04,0.24581599999999998
1982-01-05,0.24581599999999998
1982-01-06,0.24581599999999998
1982-01-07,0.24581599999999998
1982-01-08,0.241427
1982-01-11,0.23045300000000002
1982-01-12,0.228258
1982-01-13,0.24581599999999998
1982-01-14,0.237037
1982-01-15,0.237037
1982-01-18,0.237037
1982-01-19,0.237037
1982-01-20,0.237037
1982-01-21,0.24581599999999998
1982-01-22,0.24581599999999998
1982-01-25,0.25240100000000004
1982-01-26,0.250206
1982-01-27,0.248011
1982-01-28,0.24581599999999998
1982-01-29,0.25459499999999996
1982-02-01,0.25459499999999996
1982-02-02,0.25240100000000004
1982-02-03,0.25240100000000004
1982-02-04,0.25240100000000004
1982-02-05,0.243621
1982-02-08,0.243621
1982-02-09,0.241427
1982-02-10,0.237037
1982-02-11,0.237037
1982-02-12,0.23923200000000003
1982-02-16,0.25240100000000004
1982-02-17,0.25240100000000004
1982-02-18,0.25240100000000004
1982-02-19,0.25240100000000004
1982-02-22,0.25240100000000004
1982-02-23,0.25240100000000004
1982-02-24,0.25240100000000004
1982-02-25,0.25459499999999996
1982-02-26,0.250206
1982-03-01,0.26118
1982-03-02,0.25459499999999996
1982-03-03,0.25459499999999996
1982-03-04,0.25459499999999996
1982-03-05,0.25459499999999996
1982-03-08,0.243621
1982-03-09,0.243621
1982-03-10,0.243621
1982-03-11,0.243621
1982-03-12,0.243621
1982-03-15,0.237037
1982-03-16,0.237037
1982-03-17,0.237037
1982-03-18,0.237037
1982-03-19,0.234842
1982-03-22,0.232647
1982-03-23,0.241427
1982-03-24,0.241427
1982-03-25,0.23923200000000003
1982-03-26,0.23923200000000003
1982-03-29,0.23923200000000003
1982-03-30,0.23923200000000003
1982-03-31,0.250206
1982-04-01,0.24581599999999998
1982-04-02,0.250206
1982-04-05,0.263374
1982-04-06,0.25679
1982-04-07,0.26118
1982-04-08,0.25898499999999997
1982-04-12,0.25898499999999997
1982-04-13,0.25898499999999997
1982-04-14,0.26118
1982-04-15,0.28532199999999996
1982-04-16,0.280933
1982-04-19,0.28971199999999997
1982-04-20,0.291907
1982-04-21,0.300686
1982-04-22,0.318244
1982-04-23,0.331413
1982-04-26,0.327023
1982-04-27,0.324829
1982-04-28,0.32263400000000003
1982-04-29,0.324829
1982-04-30,0.324829
1982-05-03,0.32263400000000003
1982-05-04,0.32263400000000003
1982-05-05,0.327023
1982-05-06,0.327023
1982-05-07,0.333608
1982-05-10,0.333608
1982-05-11,0.333608
1982-05-12,0.35336100000000004
1982-05-13,0.34677600000000003
1982-05-14,0.34677600000000003
1982-05-17,0.333608
1982-05-18,0.331413
1982-05-19,0.329218
1982-05-20,0.329218
1982-05-21,0.320439
1982-05-24,0.318244
1982-05-25,0.294102
1982-05-26,0.296296
1982-05-27,0.28971199999999997
1982-05-28,0.28532199999999996
1982-06-01,0.28532199999999996
1982-06-02,0.28532199999999996
1982-06-03,0.28312800000000005
1982-06-04,0.287517
1982-06-07,0.291907
1982-06-08,0.300686
1982-06-09,0.298491
1982-06-10,0.302881
1982-06-11,0.30727
1982-06-14,0.31604899999999997
1982-06-15,0.31604899999999997
1982-06-16,0.320439
1982-06-17,0.31604899999999997
1982-06-18,0.305075
1982-06-21,0.305075
1982-06-22,0.320439
1982-06-23,0.320439
1982-06-24,0.320439
1982-06-25,0.313855
1982-06-28,0.309465
1982-06-29,0.31166
1982-06-30,0.324829
1982-07-01,0.320439
1982-07-02,0.32263400000000003
1982-07-06,0.320439
1982-07-07,0.31604899999999997
1982-07-08,0.31604899999999997
1982-07-09,0.31604899999999997
1982-07-12,0.309465
1982-07-13,0.31166
1982-07-14,0.329218
1982-07-15,0.34677600000000003
1982-07-16,0.335802
1982-07-19,0.342387
1982-07-20,0.342387
1982-07-21,0.36214
1982-07-22,0.386283
1982-07-23,0.388477
1982-07-26,0.37750300000000003
1982-07-27,0.35775
1982-07-28,0.366529
1982-07-29,0.36214
1982-07-30,0.36214
1982-08-02,0.35994499999999996
1982-08-03,0.36433499999999996
1982-08-04,0.373114
1982-08-05,0.35775
1982-08-06,0.355556
1982-08-09,0.34677600000000003
1982-08-10,0.34677600000000003
1982-08-11,0.337997
1982-08-12,0.324829
1982-08-13,0.327023
1982-08-16,0.351166
1982-08-17,0.392867
1982-08-18,0.368724
1982-08-19,0.368724
1982-08-20,0.378601
1982-08-23,0.401646
1982-08-24,0.388477
1982-08-25,0.375309
1982-08-26,0.385185
1982-08-27,0.388477
1982-08-30,0.39506199999999997
1982-08-31,0.388477
1982-09-01,0.388477
1982-09-02,0.39177
1982-09-03,0.398354
1982-09-07,0.39177
1982-09-08,0.39177
1982-09-09,0.401646
1982-09-10,0.404938
1982-09-13,0.404938
1982-09-14,0.404938
1982-09-15,0.40823000000000004
1982-09-16,0.39506199999999997
1982-09-17,0.39506199999999997
1982-09-20,0.42798400000000003
1982-09-21,0.42798400000000003
1982-09-22,0.414815
1982-09-23,0.401646
1982-09-24,0.414815
1982-09-27,0.43127600000000005
1982-09-28,0.451029
1982-09-29,0.474074
1982-09-30,0.460905
1982-10-01,0.474074
1982-10-04,0.477366
1982-10-05,0.493827
1982-10-06,0.506996
1982-10-07,0.500412
1982-10-08,0.497119
1982-10-11,0.46748999999999996
1982-10-12,0.480658
1982-10-13,0.49053500000000005
1982-10-14,0.49053500000000005
1982-10-15,0.51358
1982-10-18,0.516872
1982-10-19,0.549794
1982-10-20,0.576132
1982-10-21,0.586008
1982-10-22,0.582716
1982-10-25,0.556379
1982-10-26,0.539918
1982-10-27,0.562963
1982-10-28,0.556379
1982-10-29,0.559671
1982-11-01,0.562963
1982-11-02,0.576132
1982-11-03,0.61893
1982-11-04,0.632099
1982-11-05,0.628807
1982-11-08,0.645267
1982-11-09,0.688066
1982-11-10,0.737449
1982-11-11,0.737449
1982-11-12,0.720988
1982-11-15,0.707819
1982-11-16,0.668313
1982-11-17,0.734156
1982-11-18,0.806584
1982-11-19,0.796708
1982-11-22,0.760494
1982-11-23,0.816461
1982-11-24,0.783539
1982-11-26,0.780247
1982-11-29,0.7308640000000001
1982-11-30,0.750617
1982-12-01,0.780247
1982-12-02,0.780247
1982-12-03,0.7440329999999999
1982-12-06,0.763786
1982-12-07,0.783539
1982-12-08,0.7111109999999999
1982-12-09,0.69465
1982-12-10,0.658436
1982-12-13,0.684774
1982-12-14,0.658436
1982-12-15,0.645267
1982-12-16,0.641975
1982-12-17,0.645267
1982-12-20,0.64856
1982-12-21,0.64856
1982-12-22,0.661728
1982-12-23,0.69465
1982-12-27,0.691358
1982-12-28,0.655144
1982-12-29,0.661728
1982-12-30,0.64856
1982-12-31,0.638683
1983-01-03,0.638683
1983-01-04,0.638683
1983-01-05,0.64856
1983-01-06,0.655144
1983-01-07,0.668313
1983-01-10,0.661728
1983-01-11,0.665021
1983-01-12,0.658436
1983-01-13,0.661728
1983-01-14,0.7440329999999999
1983-01-17,0.7440329999999999
1983-01-18,0.747325
1983-01-19,0.747325
1983-01-20,0.737449
1983-01-21,0.737449
1983-01-24,0.72428
1983-01-25,0.717695
1983-01-26,0.737449
1983-01-27,0.740741
1983-01-28,0.750617
1983-01-31,0.750617
1983-02-01,0.740741
1983-02-02,0.740741
1983-02-03,0.750617
1983-02-04,0.7440329999999999
1983-02-07,0.7440329999999999
1983-02-08,0.757202
1983-02-09,0.823045
1983-02-10,0.796708
1983-02-11,0.7901229999999999
1983-02-14,0.8
1983-02-15,0.8
1983-02-16,0.8197530000000001
1983-02-17,0.8263370000000001
1983-02-18,0.8362139999999999
1983-02-22,0.8543209999999999
1983-02-23,0.883951
1983-02-24,0.948148
1983-02-25,0.923457
1983-02-28,0.91358
1983-03-01,0.8641979999999999
1983-03-02,0.869136
1983-03-03,0.9185190000000001
1983-03-04,0.923457
1983-03-07,0.9086420000000001
1983-03-08,0.9037040000000001
1983-03-09,0.8888889999999999
1983-03-10,0.893827
1983-03-11,0.893827
1983-03-14,0.893827
1983-03-15,0.883951
1983-03-16,0.8543209999999999
1983-03-17,0.8641979999999999
1983-03-18,0.869136
1983-03-21,0.869136
1983-03-22,0.8641979999999999
1983-03-23,0.869136
1983-03-24,0.8790120000000001
1983-03-25,0.893827
1983-03-28,0.9037040000000001
1983-03-29,0.9086420000000001
1983-03-30,0.94321
1983-03-31,0.967901
1983-04-04,1.017284
1983-04-05,1.041975
1983-04-06,1.0864200000000002
1983-04-07,1.096296
1983-04-08,1.076543
1983-04-11,1.066667
1983-04-12,1.076543
1983-04-13,1.066667
1983-04-14,1.071605
1983-04-15,1.0864200000000002
1983-04-18,1.061728
1983-04-19,1.071605
1983-04-20,1.096296
1983-04-21,1.125926
1983-04-22,1.1456790000000001
1983-04-25,1.1456790000000001
1983-04-26,1.125926
1983-04-27,1.046914
1983-04-28,1.0320989999999999
1983-04-29,1.027161
1983-05-02,1.002469
1983-05-03,0.9728399999999999
1983-05-04,0.9629629999999999
1983-05-05,0.977778
1983-05-06,0.9728399999999999
1983-05-09,1.041975
1983-05-10,1.041975
1983-05-11,1.051852
1983-05-12,1.05679
1983-05-13,1.1061729999999999
1983-05-16,1.096296
1983-05-17,1.1061729999999999
1983-05-18,1.111111
1983-05-19,1.1308639999999999
1983-05-20,1.1209879999999999
1983-05-23,1.111111
1983-05-24,1.096296
1983-05-25,1.0864200000000002
1983-05-26,1.0864200000000002
1983-05-27,1.101235
1983-05-31,1.101235
1983-06-01,1.091358
1983-06-02,1.061728
1983-06-03,1.066667
1983-06-06,1.046914
1983-06-07,1.037037
1983-06-08,1.022222
1983-06-09,1.017284
1983-06-10,1.0320989999999999
1983-06-13,1.046914
1983-06-14,1.1061729999999999
1983-06-15,1.101235
1983-06-16,1.1061729999999999
1983-06-17,1.096296
1983-06-20,1.116049
1983-06-21,1.1061729999999999
1983-06-22,1.096296
1983-06-23,1.116049
1983-06-24,1.1456790000000001
1983-06-27,1.175309
1983-06-28,1.224691
1983-06-29,1.234568
1983-06-30,1.274074
1983-07-01,1.333333
1983-07-05,1.358025
1983-07-06,1.338272
1983-07-07,1.353086
1983-07-08,1.348148
1983-07-11,1.353086
1983-07-12,1.353086
1983-07-13,1.338272
1983-07-14,1.4617280000000001
1983-07-15,1.45679
1983-07-18,1.441975
1983-07-19,1.446914
1983-07-20,1.4222219999999999
1983-07-21,1.3876540000000002
1983-07-22,1.372839
1983-07-25,1.358025
1983-07-26,1.348148
1983-07-27,1.362963
1983-07-28,1.362963
1983-07-29,1.358025
1983-08-01,1.3234569999999999
1983-08-02,1.274074
1983-08-03,1.279012
1983-08-04,1.244444
1983-08-05,1.254321
1983-08-08,1.254321
1983-08-09,1.244444
1983-08-10,1.259259
1983-08-11,1.269136
1983-08-12,1.3037040000000002
1983-08-15,1.293827
1983-08-16,1.3037040000000002
1983-08-17,1.31358
1983-08-18,1.318519
1983-08-19,1.293827
1983-08-22,1.392593
1983-08-23,1.4222219999999999
1983-08-24,1.4370370000000001
1983-08-25,1.42963
1983-08-26,1.414815
1983-08-29,1.4370370000000001
1983-08-30,1.459259
1983-08-31,1.481481
1983-09-01,1.459259
1983-09-02,1.481481
1983-09-06,1.444444
1983-09-07,1.42963
1983-09-08,1.4370370000000001
1983-09-09,1.4222219999999999
1983-09-12,1.42963
1983-09-13,1.4370370000000001
1983-09-14,1.4370370000000001
1983-09-15,1.4222219999999999
1983-09-16,1.4518520000000001
1983-09-19,1.481481
1983-09-20,1.57037
1983-09-21,1.585185
1983-09-22,1.585185
1983-09-23,1.592593
1983-09-26,1.57037
1983-09-27,1.57037
1983-09-28,1.540741
1983-09-29,1.5481479999999999
1983-09-30,1.555556
1983-10-03,1.5259260000000001
1983-10-04,1.5259260000000001
1983-10-05,1.511111
1983-10-06,1.481481
1983-10-07,1.4222219999999999
1983-10-10,1.42963
1983-10-11,1.362963
1983-10-12,1.3037040000000002
1983-10-13,1.318519
1983-10-14,1.407407
1983-10-17,1.407407
1983-10-18,1.4370370000000001
1983-10-19,1.392593
1983-10-20,1.3777780000000002
1983-10-21,1.3777780000000002
1983-10-24,1.348148
1983-10-25,1.362963
1983-10-26,1.3777780000000002
1983-10-27,1.333333
1983-10-28,1.385185
1983-10-31,1.3777780000000002
1983-11-01,1.3777780000000002
1983-11-02,1.385185
1983-11-03,1.392593
1983-11-04,1.392593
1983-11-07,1.385185
1983-11-08,1.392593
1983-11-09,1.42963
1983-11-10,1.4370370000000001
1983-11-11,1.4222219999999999
1983-11-14,1.407407
1983-11-15,1.392593
1983-11-16,1.3777780000000002
1983-11-17,1.362963
1983-11-18,1.385185
1983-11-21,1.407407
1983-11-22,1.3777780000000002
1983-11-23,1.407407
1983-11-25,1.4
1983-11-28,1.414815
1983-11-29,1.407407
1983-11-30,1.407407
1983-12-01,1.4
1983-12-02,1.407407
1983-12-05,1.385185
1983-12-06,1.414815
1983-12-07,1.392593
1983-12-08,1.414815
1983-12-09,1.466667
1983-12-12,1.5481479999999999
1983-12-13,1.585185
1983-12-14,1.540741
1983-12-15,1.540741
1983-12-16,1.585185
1983-12-19,1.6
1983-12-20,1.6222219999999998
1983-12-21,1.6
1983-12-22,1.585185
1983-12-23,1.614815
1983-12-27,1.6444439999999998
1983-12-28,1.659259
1983-12-29,1.6444439999999998
1983-12-30,1.6
1984-01-03,1.6
1984-01-04,1.592593
1984-01-05,1.540741
1984-01-06,1.540741
1984-01-09,1.533333
1984-01-10,1.540741
1984-01-11,1.5037040000000002
1984-01-12,1.4222219999999999
1984-01-13,1.407407
1984-01-16,1.5259260000000001
1984-01-17,1.592593
1984-01-18,1.607407
1984-01-19,1.540741
1984-01-20,1.4740739999999999
1984-01-23,1.540741
1984-01-24,1.540741
1984-01-25,1.555556
1984-01-26,1.540741
1984-01-27,1.5481479999999999
1984-01-30,1.540741
1984-01-31,1.4962959999999998
1984-02-01,1.481481
1984-02-02,1.4740739999999999
1984-02-03,1.540741
1984-02-06,1.5037040000000002
1984-02-07,1.488889
1984-02-08,1.466667
1984-02-09,1.481481
1984-02-10,1.540741
1984-02-13,1.533333
1984-02-14,1.518519
1984-02-15,1.4962959999999998
1984-02-16,1.5037040000000002
1984-02-17,1.4962959999999998
1984-02-21,1.5037040000000002
1984-02-22,1.488889
1984-02-23,1.4740739999999999
1984-02-24,1.459259
1984-02-27,1.4222219999999999
1984-02-28,1.4222219999999999
1984-02-29,1.481481
1984-03-01,1.481481
1984-03-02,1.533333
1984-03-05,1.5629629999999999
1984-03-06,1.585185
1984-03-07,1.5777780000000001
1984-03-08,1.5629629999999999
1984-03-09,1.57037
1984-03-12,1.5629629999999999
1984-03-13,1.5777780000000001
1984-03-14,1.592593
1984-03-15,1.6
1984-03-16,1.62963
1984-03-19,1.62963
1984-03-20,1.651852
1984-03-21,1.718518
1984-03-22,1.718518
1984-03-23,1.8370369999999998
1984-03-26,1.9185189999999999
1984-03-27,1.9185189999999999
1984-03-28,1.8370369999999998
1984-03-29,1.822222
1984-03-30,1.8740740000000002
1984-04-02,1.9185189999999999
1984-04-03,1.911111
1984-04-04,1.9333330000000002
1984-04-05,1.940741
1984-04-06,1.888889
1984-04-09,1.851852
1984-04-10,1.8296299999999999
1984-04-11,1.859259
1984-04-12,1.888889
1984-04-13,1.8814819999999999
1984-04-16,1.955556
1984-04-17,1.9703700000000002
1984-04-18,2.014815
1984-04-19,2.044445
1984-04-23,2.088889
1984-04-24,2.111111
1984-04-25,2.118519
1984-04-26,2.140741
1984-04-27,2.1333330000000004
1984-04-30,2.1333330000000004
1984-05-01,2.0962959999999997
1984-05-02,2.103704
1984-05-03,2.1333330000000004
1984-05-04,2.2
1984-05-07,2.318518
1984-05-08,2.274074
1984-05-09,2.177778
1984-05-10,2.162963
1984-05-11,2.162963
1984-05-14,2.192593
1984-05-15,2.1851849999999997
1984-05-16,2.192593
1984-05-17,2.192593
1984-05-18,2.111111
1984-05-21,2.118519
1984-05-22,2.111111
