Date,MNST
1985-12-09,0.0032549999999999996
1985-12-10,0.0032549999999999996
1985-12-11,0.0032549999999999996
1985-12-12,0.0032549999999999996
1985-12-13,0.0032549999999999996
1985-12-16,0.0032549999999999996
1985-12-17,0.0032549999999999996
1985-12-18,0.0032549999999999996
1985-12-19,0.0032549999999999996
1985-12-20,0.0032549999999999996
1985-12-23,0.0032549999999999996
1985-12-24,0.0032549999999999996
1985-12-26,0.0032549999999999996
1985-12-27,0.0032549999999999996
1985-12-30,0.0032549999999999996
1985-12-31,0.0032549999999999996
1986-01-02,0.0032549999999999996
1986-01-03,0.003906
1986-01-06,0.003906
1986-01-07,0.004557
1986-01-08,0.004557
1986-01-09,0.004557
1986-01-10,0.004557
1986-01-13,0.004557
1986-01-14,0.004557
1986-01-15,0.004557
1986-01-16,0.004557
1986-01-17,0.004557
1986-01-20,0.004557
1986-01-21,0.004557
1986-01-22,0.004557
1986-01-23,0.003906
1986-01-24,0.003906
1986-01-27,0.004557
1986-01-28,0.004557
1986-01-29,0.004557
1986-01-30,0.004557
1986-01-31,0.004557
1986-02-03,0.003906
1986-02-04,0.004557
1986-02-05,0.004557
1986-02-06,0.004557
1986-02-07,0.004557
1986-02-10,0.004557
1986-02-11,0.005208
1986-02-12,0.005208
1986-02-13,0.005208
1986-02-14,0.005208
1986-02-18,0.005208
1986-02-19,0.005208
1986-02-20,0.005208
1986-02-21,0.005208
1986-02-24,0.005208
1986-02-25,0.005208
1986-02-26,0.005208
1986-02-27,0.005208
1986-02-28,0.005208
1986-03-03,0.005208
1986-03-04,0.005208
1986-03-05,0.005208
1986-03-06,0.004557
1986-03-07,0.005208
1986-03-10,0.005208
1986-03-11,0.0058590000000000005
1986-03-12,0.0058590000000000005
1986-03-13,0.0058590000000000005
1986-03-14,0.0058590000000000005
1986-03-17,0.006509999999999999
1986-03-18,0.007161
1986-03-19,0.006509999999999999
1986-03-20,0.006509999999999999
1986-03-21,0.006509999999999999
1986-03-24,0.006509999999999999
1986-03-25,0.006509999999999999
1986-03-26,0.006509999999999999
1986-03-27,0.006509999999999999
1986-03-31,0.006509999999999999
1986-04-01,0.006509999999999999
1986-04-02,0.006509999999999999
1986-04-03,0.006509999999999999
1986-04-04,0.006509999999999999
1986-04-07,0.006509999999999999
1986-04-08,0.006509999999999999
1986-04-09,0.006509999999999999
1986-04-10,0.006509999999999999
1986-04-11,0.006509999999999999
1986-04-14,0.006509999999999999
1986-04-15,0.006509999999999999
1986-04-16,0.006509999999999999
1986-04-17,0.006509999999999999
1986-04-18,0.006509999999999999
1986-04-21,0.006509999999999999
1986-04-22,0.006509999999999999
1986-04-23,0.006509999999999999
1986-04-24,0.006509999999999999
1986-04-25,0.006509999999999999
1986-04-28,0.006509999999999999
1986-04-29,0.006509999999999999
1986-04-30,0.006509999999999999
1986-05-01,0.006509999999999999
1986-05-02,0.006509999999999999
1986-05-05,0.006509999999999999
1986-05-06,0.006509999999999999
1986-05-07,0.006509999999999999
