Date,VMED
2007-12-07,18.09
2007-12-10,19.0
2007-12-11,17.85
2007-12-12,18.440001000000002
2007-12-13,18.450001
2007-12-14,18.049999
2007-12-17,17.4
2007-12-18,17.52
2007-12-19,17.02
2007-12-20,17.85
2007-12-21,17.610001
2007-12-24,17.280001000000002
2007-12-26,17.49
2007-12-27,17.030001000000002
2007-12-28,17.1
2007-12-31,17.139999
2008-01-02,16.85
2008-01-03,16.280001000000002
2008-01-04,15.69
2008-01-07,14.43
2008-01-08,14.53
2008-01-09,13.64
2008-01-10,13.64
2008-01-11,13.87
2008-01-14,14.24
2008-01-15,13.35
2008-01-16,13.75
2008-01-17,13.55
2008-01-18,13.88
2008-01-22,13.47
2008-01-23,14.05
2008-01-24,14.88
2008-01-25,14.78
2008-01-28,15.43
2008-01-29,16.200001
2008-01-30,16.450001
2008-01-31,16.85
2008-02-01,16.690001000000002
2008-02-04,16.620001000000002
2008-02-05,15.78
2008-02-06,15.16
2008-02-07,14.38
2008-02-08,14.63
2008-02-11,14.54
2008-02-12,14.32
2008-02-13,14.82
2008-02-14,14.42
2008-02-15,14.3
2008-02-19,14.02
2008-02-20,14.23
2008-02-21,13.85
2008-02-22,14.19
2008-02-25,14.41
2008-02-26,14.92
2008-02-27,15.16
2008-02-28,15.44
2008-02-29,15.0
2008-03-03,15.17
2008-03-04,14.71
2008-03-05,15.14
2008-03-06,15.345
2008-03-07,13.93
2008-03-10,14.86
2008-03-11,15.07
2008-03-12,14.43
2008-03-13,14.53
2008-03-14,14.09
2008-03-17,13.5
2008-03-18,13.96
2008-03-19,13.72
2008-03-20,14.01
2008-03-24,14.71
2008-03-25,15.0
2008-03-26,14.37
2008-03-27,14.91
2008-03-28,13.64
2008-03-31,14.07
2008-04-01,14.47
2008-04-02,14.42
2008-04-03,14.4
2008-04-04,14.42
2008-04-07,14.54
2008-04-08,14.31
2008-04-09,14.0
2008-04-10,12.37
2008-04-11,12.38
2008-04-14,12.47
2008-04-15,12.01
2008-04-16,12.18
2008-04-17,12.54
2008-04-18,12.26
2008-04-21,12.71
2008-04-22,13.03
2008-04-23,12.61
2008-04-24,12.77
2008-04-25,12.63
2008-04-28,12.89
2008-04-29,12.93
2008-04-30,12.9
2008-05-01,13.46
2008-05-02,14.1
2008-05-05,13.92
2008-05-06,13.83
2008-05-07,13.61
2008-05-08,13.9
2008-05-09,13.95
2008-05-12,13.84
2008-05-13,13.87
2008-05-14,13.95
2008-05-15,14.5
2008-05-16,15.02
2008-05-19,15.05
2008-05-20,14.75
2008-05-21,14.78
2008-05-22,15.21
2008-05-23,15.03
2008-05-27,15.8
2008-05-28,15.55
2008-05-29,15.53
2008-05-30,15.69
2008-06-02,15.94
2008-06-03,15.62
2008-06-04,15.79
2008-06-05,16.450001
2008-06-06,16.08
2008-06-09,16.040001
2008-06-10,15.12
2008-06-11,15.0
2008-06-12,15.19
2008-06-13,15.86
2008-06-16,15.76
2008-06-17,15.36
2008-06-18,14.77
2008-06-19,14.95
2008-06-20,14.43
2008-06-23,14.28
2008-06-24,13.8
2008-06-25,14.5
2008-06-26,13.75
2008-06-27,13.6
2008-06-30,13.61
2008-07-01,12.92
2008-07-02,12.57
2008-07-03,12.73
2008-07-07,12.05
2008-07-08,11.95
2008-07-09,11.44
2008-07-10,12.13
2008-07-11,11.67
2008-07-14,11.7
2008-07-15,11.1
2008-07-16,11.38
2008-07-17,11.37
2008-07-18,11.8
2008-07-21,11.56
2008-07-22,11.9
2008-07-23,11.99
2008-07-24,11.29
2008-07-25,11.11
2008-07-28,10.43
2008-07-29,11.09
2008-07-30,10.82
2008-07-31,11.22
2008-08-01,11.1
2008-08-04,11.2
2008-08-05,11.34
2008-08-06,11.41
2008-08-07,10.47
2008-08-08,10.75
2008-08-11,10.61
2008-08-12,10.73
2008-08-13,10.989
2008-08-14,11.04
2008-08-15,10.92
2008-08-18,10.71
2008-08-19,10.65
2008-08-20,10.65
2008-08-21,10.7
2008-08-22,10.94
2008-08-25,10.85
2008-08-26,10.88
2008-08-27,10.92
2008-08-28,11.25
2008-08-29,11.4
2008-09-02,11.92
2008-09-03,12.0
2008-09-04,11.38
2008-09-05,11.44
2008-09-08,11.55
2008-09-09,11.06
2008-09-10,10.82
2008-09-11,10.77
2008-09-12,11.05
2008-09-15,10.19
2008-09-16,9.26
2008-09-17,8.29
2008-09-18,8.26
2008-09-19,8.7
2008-09-22,8.47
2008-09-23,8.19
2008-09-24,8.32
2008-09-25,8.28
2008-09-26,8.32
2008-09-29,6.84
2008-09-30,7.9
2008-10-01,7.92
2008-10-02,7.39
2008-10-03,6.84
2008-10-06,5.98
2008-10-07,5.55
2008-10-08,5.38
2008-10-09,4.68
2008-10-10,5.16
2008-10-13,7.21
2008-10-14,7.1
2008-10-15,5.83
2008-10-16,6.02
2008-10-17,6.19
2008-10-20,6.02
2008-10-21,5.33
2008-10-22,4.56
2008-10-23,4.6
2008-10-24,4.11
2008-10-27,3.99
2008-10-28,5.25
2008-10-29,4.8
2008-10-30,5.34
2008-10-31,5.76
2008-11-03,6.64
2008-11-04,7.57
2008-11-05,6.24
2008-11-06,5.89
2008-11-07,6.1
2008-11-10,5.7
2008-11-11,5.56
2008-11-12,4.89
2008-11-13,5.43
2008-11-14,5.02
2008-11-17,4.71
2008-11-18,4.69
2008-11-19,3.84
2008-11-20,3.28
2008-11-21,3.26
2008-11-24,4.0
2008-11-25,4.07
2008-11-26,4.38
2008-11-28,4.73
2008-12-01,3.71
2008-12-02,4.12
2008-12-03,4.16
2008-12-04,3.9
2008-12-05,4.03
2008-12-08,4.45
2008-12-09,4.6
2008-12-10,4.61
2008-12-11,4.3
2008-12-12,4.33
2008-12-15,4.18
2008-12-16,4.64
2008-12-17,4.39
2008-12-18,4.5
2008-12-19,4.71
2008-12-22,4.44
2008-12-23,4.31
2008-12-24,4.49
2008-12-26,4.77
2008-12-29,4.45
2008-12-30,4.48
2008-12-31,4.99
2009-01-02,5.11
2009-01-05,5.03
2009-01-06,4.98
2009-01-07,4.9
2009-01-08,5.03
2009-01-09,4.99
2009-01-12,4.75
2009-01-13,4.47
2009-01-14,4.31
2009-01-15,4.55
2009-01-16,4.54
2009-01-20,3.8
2009-01-21,4.36
2009-01-22,4.08
2009-01-23,4.4
2009-01-26,4.45
2009-01-27,4.56
2009-01-28,4.95
2009-01-29,4.77
2009-01-30,4.54
2009-02-02,4.59
2009-02-03,4.46
2009-02-04,4.55
2009-02-05,4.64
2009-02-06,4.96
2009-02-09,4.98
2009-02-10,4.6
2009-02-11,4.84
2009-02-12,4.95
2009-02-13,4.74
2009-02-17,4.6
2009-02-18,4.38
2009-02-19,4.22
2009-02-20,4.39
2009-02-23,4.21
2009-02-24,4.53
2009-02-25,4.98
2009-02-26,4.8
2009-02-27,4.78
2009-03-02,4.65
2009-03-03,4.44
2009-03-04,4.38
2009-03-05,4.17
2009-03-06,4.11
2009-03-09,3.87
2009-03-10,4.28
2009-03-11,4.47
2009-03-12,4.91
2009-03-13,5.0
2009-03-16,4.93
2009-03-17,4.82
2009-03-18,4.97
2009-03-19,5.27
2009-03-20,5.33
2009-03-23,5.49
2009-03-24,5.23
2009-03-25,5.07
2009-03-26,5.18
2009-03-27,4.94
2009-03-30,4.76
2009-03-31,4.8
2009-04-01,5.03
2009-04-02,5.53
2009-04-03,5.56
2009-04-06,5.83
2009-04-07,5.9
2009-04-08,6.04
2009-04-09,6.49
