Date,WAFD
1982-11-09,0.982929
1982-11-10,1.1672280000000002
1982-11-11,1.1672280000000002
1982-11-12,1.1518700000000002
1982-11-15,1.1365120000000002
1982-11-16,1.105795
1982-11-17,1.121154
1982-11-18,1.1672280000000002
1982-11-19,1.197945
1982-11-22,1.1672280000000002
1982-11-23,1.1518700000000002
1982-11-24,1.1672280000000002
1982-11-26,1.1672280000000002
1982-11-29,1.1672280000000002
1982-11-30,1.182587
1982-12-01,1.197945
1982-12-02,1.182587
1982-12-03,1.182587
1982-12-06,1.182587
1982-12-07,1.182587
1982-12-08,1.182587
1982-12-09,1.1672280000000002
1982-12-10,1.1518700000000002
1982-12-13,1.1365120000000002
1982-12-14,1.090437
1982-12-15,1.0750790000000001
1982-12-16,1.1365120000000002
1982-12-17,1.1365120000000002
1982-12-20,1.1365120000000002
1982-12-21,1.1518700000000002
1982-12-22,1.197945
1982-12-23,1.197945
1982-12-27,1.197945
1982-12-28,1.197945
1982-12-29,1.182587
1982-12-30,1.144191
1982-12-31,1.144191
1983-01-03,1.144191
1983-01-04,1.144191
1983-01-05,1.228661
1983-01-06,1.320811
1983-01-07,1.320811
1983-01-10,1.336169
1983-01-11,1.382244
1983-01-12,1.4129610000000001
1983-01-13,1.4283190000000001
1983-01-14,1.4283190000000001
1983-01-17,1.443677
1983-01-18,1.443677
1983-01-19,1.443677
1983-01-20,1.366886
1983-01-21,1.397602
1983-01-24,1.320811
1983-01-25,1.320811
1983-01-26,1.320811
1983-01-27,1.351528
1983-01-28,1.366886
1983-01-31,1.366886
1983-02-01,1.4283190000000001
1983-02-02,1.443677
1983-02-03,1.4283190000000001
1983-02-04,1.4129610000000001
1983-02-07,1.4129610000000001
1983-02-08,1.4129610000000001
1983-02-09,1.397602
1983-02-10,1.397602
1983-02-11,1.4129610000000001
1983-02-14,1.4283190000000001
1983-02-15,1.4283190000000001
1983-02-16,1.4283190000000001
1983-02-17,1.4283190000000001
1983-02-18,1.4129610000000001
1983-02-22,1.397602
1983-02-23,1.4129610000000001
1983-02-24,1.42064
1983-02-25,1.4283190000000001
1983-02-28,1.459035
1983-03-01,1.520468
1983-03-02,1.551185
1983-03-03,1.566543
1983-03-04,1.5972600000000001
1983-03-07,1.627976
1983-03-08,1.6433349999999998
1983-03-09,1.6433349999999998
1983-03-10,1.6433349999999998
1983-03-11,1.6433349999999998
1983-03-14,1.6433349999999998
1983-03-15,1.6433349999999998
1983-03-16,1.612618
1983-03-17,1.520468
1983-03-18,1.520468
1983-03-21,1.50511
1983-03-22,1.566543
1983-03-23,1.5972600000000001
1983-03-24,1.566543
1983-03-25,1.50511
1983-03-28,1.520468
1983-03-29,1.520468
1983-03-30,1.50511
1983-03-31,1.535827
1983-04-04,1.535827
1983-04-05,1.5819020000000001
1983-04-06,1.566543
1983-04-07,1.5819020000000001
1983-04-08,1.6740509999999997
1983-04-11,1.735484
1983-04-12,1.735484
1983-04-13,1.766201
1983-04-14,1.8890669999999998
1983-04-15,1.9505
1983-04-18,1.965858
1983-04-19,1.873709
1983-04-20,1.85835
1983-04-21,1.827634
1983-04-22,1.8429919999999997
1983-04-25,1.827634
1983-04-26,1.827634
1983-04-27,1.8429919999999997
1983-04-28,1.8429919999999997
1983-04-29,1.873709
1983-05-02,1.873709
1983-05-03,1.873709
1983-05-04,1.904425
1983-05-05,1.9812169999999998
1983-05-06,2.058008
1983-05-09,2.04265
1983-05-10,2.04265
1983-05-11,2.04265
1983-05-12,2.011933
1983-05-13,2.027291
1983-05-16,1.9812169999999998
1983-05-17,1.9812169999999998
1983-05-18,1.996575
1983-05-19,1.996575
1983-05-20,1.996575
1983-05-23,1.965858
1983-05-24,2.058008
1983-05-25,2.073366
1983-05-26,2.058008
1983-05-27,2.058008
1983-05-31,2.027291
1983-06-01,1.996575
1983-06-02,1.996575
1983-06-03,1.996575
1983-06-06,1.996575
1983-06-07,1.965858
1983-06-08,1.8429919999999997
1983-06-09,1.827634
1983-06-10,1.8122759999999998
1983-06-13,1.85835
1983-06-14,1.8890669999999998
1983-06-15,1.904425
1983-06-16,1.935142
1983-06-17,1.9197830000000002
1983-06-20,1.9197830000000002
1983-06-21,1.9197830000000002
1983-06-22,1.9197830000000002
1983-06-23,1.9197830000000002
1983-06-24,1.904425
1983-06-27,1.904425
1983-06-28,1.85835
1983-06-29,1.8429919999999997
1983-06-30,1.8429919999999997
1983-07-01,1.873709
1983-07-05,1.8429919999999997
1983-07-06,2.04265
1983-07-07,2.011933
1983-07-08,1.996575
1983-07-11,2.027291
1983-07-12,1.965858
1983-07-13,1.965858
1983-07-14,1.9505
1983-07-15,1.904425
1983-07-18,1.85835
1983-07-19,1.8890669999999998
1983-07-20,1.935142
1983-07-21,1.9505
1983-07-22,1.965858
1983-07-25,1.965858
1983-07-26,1.965858
1983-07-27,1.9505
1983-07-28,1.9505
1983-07-29,1.904425
1983-08-01,1.8429919999999997
1983-08-02,1.7815590000000001
1983-08-03,1.750843
1983-08-04,1.6740509999999997
1983-08-05,1.689409
1983-08-08,1.6740509999999997
1983-08-09,1.6740509999999997
1983-08-10,1.735484
1983-08-11,1.7969169999999999
1983-08-12,1.750843
1983-08-15,1.766201
1983-08-16,1.766201
1983-08-17,1.766201
1983-08-18,1.766201
1983-08-19,1.7815590000000001
1983-08-22,1.827634
1983-08-23,1.827634
1983-08-24,1.8429919999999997
1983-08-25,1.827634
1983-08-26,1.8122759999999998
1983-08-29,1.766201
1983-08-30,1.766201
1983-08-31,1.766201
1983-09-01,1.766201
1983-09-02,1.766201
1983-09-06,1.8122759999999998
1983-09-07,1.827634
1983-09-08,1.827634
1983-09-09,1.827634
1983-09-12,1.85835
1983-09-13,1.85835
1983-09-14,1.85835
1983-09-15,1.873709
1983-09-16,1.873709
1983-09-19,1.8890669999999998
1983-09-20,1.8890669999999998
1983-09-21,1.935142
1983-09-22,1.935142
1983-09-23,1.935142
1983-09-26,1.935142
1983-09-27,1.965858
1983-09-28,1.9505
1983-09-29,1.935142
1983-09-30,1.935142
1983-10-03,1.9197830000000002
1983-10-04,1.9197830000000002
1983-10-05,1.9197830000000002
1983-10-06,1.935142
1983-10-07,2.027291
1983-10-10,1.996575
1983-10-11,1.965858
1983-10-12,1.935142
1983-10-13,1.935142
1983-10-14,1.996575
1983-10-17,1.996575
1983-10-18,1.904425
1983-10-19,1.8890669999999998
1983-10-20,1.904425
1983-10-21,1.904425
1983-10-24,1.8890669999999998
1983-10-25,1.873709
1983-10-26,1.873709
1983-10-27,1.85835
1983-10-28,1.827634
1983-10-31,1.7969169999999999
1983-11-01,1.7969169999999999
1983-11-02,1.8122759999999998
1983-11-03,1.8122759999999998
1983-11-04,1.8122759999999998
1983-11-07,1.766201
1983-11-08,1.689409
1983-11-09,1.704768
1983-11-10,1.735484
1983-11-11,1.8122759999999998
1983-11-14,1.7815590000000001
1983-11-15,1.7815590000000001
1983-11-16,1.8122759999999998
1983-11-17,1.85835
1983-11-18,1.873709
1983-11-21,1.8890669999999998
1983-11-22,1.873709
1983-11-23,1.873709
1983-11-25,1.873709
1983-11-28,1.873709
1983-11-29,1.873709
1983-11-30,1.873709
1983-12-01,1.873709
1983-12-02,1.873709
1983-12-05,1.8890669999999998
1983-12-06,1.9505
1983-12-07,1.9197830000000002
1983-12-08,1.904425
1983-12-09,1.904425
1983-12-12,1.9197830000000002
1983-12-13,1.904425
1983-12-14,1.873709
1983-12-15,1.873709
1983-12-16,1.873709
1983-12-19,1.873709
1983-12-20,1.873709
1983-12-21,1.873709
1983-12-22,1.873709
1983-12-23,1.8429919999999997
1983-12-27,1.8429919999999997
1983-12-28,1.904425
1983-12-29,1.904425
1983-12-30,1.873709
1984-01-03,1.85835
1984-01-04,1.85835
1984-01-05,1.965858
1984-01-06,1.965858
1984-01-09,1.996575
1984-01-10,1.935142
1984-01-11,1.935142
1984-01-12,1.9505
1984-01-13,1.935142
1984-01-16,1.996575
1984-01-17,1.996575
1984-01-18,1.996575
1984-01-19,1.965858
1984-01-20,1.9812169999999998
1984-01-23,1.965858
1984-01-24,1.935142
1984-01-25,1.9812169999999998
1984-01-26,1.965858
1984-01-27,1.935142
1984-01-30,1.935142
1984-01-31,1.904425
1984-02-01,1.8890669999999998
1984-02-02,1.8890669999999998
1984-02-03,1.904425
1984-02-06,1.850671
1984-02-07,1.8429919999999997
1984-02-08,1.735484
1984-02-09,1.735484
1984-02-10,1.750843
1984-02-13,1.750843
1984-02-14,1.8122759999999998
1984-02-15,1.8429919999999997
1984-02-16,1.819955
1984-02-17,1.8084360000000002
1984-02-21,1.762361
1984-02-22,1.704768
1984-02-23,1.658693
1984-02-24,1.68173
1984-02-27,1.658693
1984-02-28,1.6471740000000001
1984-02-29,1.635656
1984-03-01,1.612618
1984-03-02,1.6702119999999998
1984-03-05,1.658693
1984-03-06,1.635656
1984-03-07,1.635656
1984-03-08,1.635656
1984-03-09,1.68173
1984-03-12,1.635656
1984-03-13,1.589581
1984-03-14,1.520468
1984-03-15,1.543506
1984-03-16,1.601099
1984-03-19,1.566543
1984-03-20,1.566543
1984-03-21,1.589581
1984-03-22,1.543506
1984-03-23,1.50895
1984-03-26,1.520468
1984-03-27,1.4859120000000001
1984-03-28,1.543506
1984-03-29,1.566543
1984-03-30,1.566543
1984-04-02,1.566543
1984-04-03,1.520468
1984-04-04,1.543506
1984-04-05,1.497431
1984-04-06,1.462875
1984-04-09,1.3937629999999999
1984-04-10,1.4283190000000001
1984-04-11,1.497431
1984-04-12,1.497431
1984-04-13,1.497431
1984-04-16,1.520468
1984-04-17,1.520468
1984-04-18,1.520468
1984-04-19,1.520468
1984-04-23,1.474394
1984-04-24,1.4859120000000001
1984-04-25,1.4859120000000001
1984-04-26,1.520468
1984-04-27,1.497431
1984-04-30,1.497431
1984-05-01,1.543506
1984-05-02,1.543506
1984-05-03,1.543506
1984-05-04,1.474394
1984-05-07,1.543506
1984-05-08,1.497431
1984-05-09,1.520468
1984-05-10,1.520468
1984-05-11,1.4513559999999999
1984-05-14,1.405282
1984-05-15,1.4283190000000001
1984-05-16,1.474394
1984-05-17,1.4513559999999999
1984-05-18,1.405282
1984-05-21,1.382244
1984-05-22,1.382244
1984-05-23,1.405282
1984-05-24,1.382244
1984-05-25,1.382244
1984-05-29,1.382244
1984-05-30,1.382244
1984-05-31,1.405282
1984-06-01,1.405282
1984-06-04,1.4513559999999999
1984-06-05,1.4513559999999999
1984-06-06,1.4513559999999999
1984-06-07,1.474394
1984-06-08,1.4859120000000001
1984-06-11,1.474394
1984-06-12,1.497431
1984-06-13,1.497431
1984-06-14,1.520468
1984-06-15,1.497431
1984-06-18,1.497431
1984-06-19,1.520468
1984-06-20,1.520468
1984-06-21,1.520468
1984-06-22,1.520468
1984-06-25,1.543506
1984-06-26,1.566543
1984-06-27,1.566543
1984-06-28,1.589581
1984-06-29,1.566543
1984-07-02,1.589581
1984-07-03,1.589581
1984-07-05,1.612618
1984-07-06,1.566543
1984-07-09,1.612618
1984-07-10,1.589581
1984-07-11,1.578062
1984-07-12,1.612618
1984-07-13,1.612618
1984-07-16,1.635656
1984-07-17,1.658693
1984-07-18,1.635656
1984-07-19,1.658693
1984-07-20,1.635656
1984-07-23,1.612618
1984-07-24,1.589581
1984-07-25,1.601099
1984-07-26,1.601099
1984-07-27,1.601099
1984-07-30,1.566543
1984-07-31,1.601099
1984-08-01,1.612618
1984-08-02,1.635656
1984-08-03,1.750843
1984-08-06,1.8429919999999997
1984-08-07,1.8429919999999997
1984-08-08,1.8890669999999998
1984-08-09,1.912104
1984-08-10,1.854511
1984-08-13,1.819955
1984-08-14,1.8660299999999999
1984-08-15,1.819955
1984-08-16,1.831473
1984-08-17,1.750843
1984-08-20,1.750843
1984-08-21,1.77388
1984-08-22,1.7969169999999999
1984-08-23,1.7969169999999999
1984-08-24,1.819955
1984-08-27,1.7969169999999999
1984-08-28,1.7969169999999999
1984-08-29,1.8429919999999997
1984-08-30,1.7969169999999999
1984-08-31,1.7969169999999999
1984-09-04,1.8429919999999997
1984-09-05,1.8660299999999999
1984-09-06,1.8660299999999999
1984-09-07,1.8660299999999999
1984-09-10,1.8660299999999999
1984-09-11,1.9581790000000001
1984-09-12,1.9581790000000001
1984-09-13,2.096404
1984-09-14,2.13096
1984-09-17,2.142478
1984-09-18,2.073366
1984-09-19,2.050329
1984-09-20,2.050329
1984-09-21,2.050329
1984-09-24,2.050329
1984-09-25,2.004254
1984-09-26,1.9812169999999998
1984-09-27,2.119441
1984-09-28,2.096404
1984-10-01,2.050329
1984-10-02,1.9812169999999998
1984-10-03,1.9812169999999998
1984-10-04,1.9812169999999998
1984-10-05,2.050329
1984-10-08,2.119441
1984-10-09,2.1655159999999998
1984-10-10,2.1885529999999997
1984-10-11,2.211591
1984-10-12,2.3037400000000003
1984-10-15,2.326777
1984-10-16,2.326777
1984-10-17,2.3037400000000003
1984-10-18,2.465002
1984-10-19,2.418927
1984-10-22,2.372852
1984-10-23,2.234628
1984-10-24,2.280703
1984-10-25,2.3037400000000003
1984-10-26,2.3037400000000003
1984-10-29,2.3037400000000003
1984-10-30,2.2576650000000003
1984-10-31,2.234628
1984-11-01,2.2576650000000003
1984-11-02,2.280703
1984-11-05,2.223109
1984-11-06,2.234628
1984-11-07,2.280703
1984-11-08,2.280703
1984-11-09,2.39589
1984-11-12,2.39589
1984-11-13,2.418927
1984-11-14,2.349815
1984-11-15,2.326777
1984-11-16,2.3037400000000003
1984-11-19,2.3037400000000003
1984-11-20,2.3037400000000003
1984-11-21,2.349815
1984-11-23,2.557152
1984-11-26,2.5341139999999998
1984-11-27,2.465002
1984-11-28,2.465002
1984-11-29,2.465002
1984-11-30,2.488039
1984-12-03,2.488039
1984-12-04,2.5110770000000002
1984-12-05,2.488039
1984-12-06,2.488039
1984-12-07,2.488039
1984-12-10,2.488039
1984-12-11,2.488039
1984-12-12,2.580189
1984-12-13,2.557152
1984-12-14,2.557152
1984-12-17,2.5341139999999998
1984-12-18,2.603226
1984-12-19,2.603226
1984-12-20,2.649301
1984-12-21,2.672338
1984-12-24,2.649301
1984-12-26,2.672338
1984-12-27,2.649301
1984-12-28,2.626264
1984-12-31,2.7414509999999996
1985-01-02,2.649301
1985-01-03,2.649301
1985-01-04,2.557152
1985-01-07,2.488039
1985-01-08,2.5110770000000002
1985-01-09,2.5110770000000002
1985-01-10,2.557152
1985-01-11,2.580189
1985-01-14,2.580189
1985-01-15,2.603226
1985-01-16,2.649301
1985-01-17,2.626264
1985-01-18,2.649301
1985-01-21,2.672338
1985-01-22,2.7068950000000003
1985-01-23,2.718413
1985-01-24,2.695376
1985-01-25,2.7068950000000003
1985-01-28,2.672338
1985-01-29,2.718413
1985-01-30,2.465002
1985-01-31,2.441965
1985-02-01,2.488039
1985-02-04,2.488039
1985-02-05,2.488039
1985-02-06,2.441965
1985-02-07,2.488039
1985-02-08,2.488039
1985-02-11,2.5110770000000002
1985-02-12,2.488039
1985-02-13,2.637783
1985-02-14,2.626264
1985-02-15,2.603226
1985-02-19,2.603226
1985-02-20,2.649301
1985-02-21,2.649301
1985-02-22,2.626264
1985-02-25,2.522595
1985-02-26,2.488039
1985-02-27,2.418927
1985-02-28,2.418927
1985-03-01,2.488039
1985-03-04,2.488039
1985-03-05,2.557152
1985-03-06,2.580189
1985-03-07,2.56867
1985-03-08,2.729932
1985-03-11,2.7414509999999996
1985-03-12,2.7414509999999996
1985-03-13,2.7414509999999996
1985-03-14,2.764488
1985-03-15,2.7875259999999997
1985-03-18,2.695376
1985-03-19,2.695376
1985-03-20,2.7875259999999997
1985-03-21,2.9027130000000003
1985-03-22,2.8566380000000002
1985-03-25,2.764488
1985-03-26,2.764488
1985-03-27,2.7414509999999996
1985-03-28,2.7414509999999996
1985-03-29,2.764488
1985-04-01,2.7414509999999996
1985-04-02,2.695376
1985-04-03,2.649301
1985-04-04,2.649301
1985-04-08,2.626264
1985-04-09,2.695376
1985-04-10,2.764488
1985-04-11,2.810563
1985-04-12,2.8336
1985-04-15,2.810563
1985-04-16,2.810563
1985-04-17,2.810563
1985-04-18,2.764488
1985-04-19,2.799044
1985-04-22,2.7875259999999997
1985-04-23,2.764488
1985-04-24,2.7875259999999997
1985-04-25,2.810563
1985-04-26,2.810563
1985-04-29,2.7875259999999997
1985-04-30,2.799044
1985-05-01,2.810563
1985-05-02,2.810563
1985-05-03,2.8336
1985-05-06,2.8336
1985-05-07,2.879675
1985-05-08,2.8566380000000002
1985-05-09,2.8566380000000002
1985-05-10,2.8566380000000002
1985-05-13,2.9027130000000003
1985-05-14,2.92575
1985-05-15,2.92575
1985-05-16,2.971825
1985-05-17,2.994862
1985-05-20,3.063974
1985-05-21,3.1330869999999997
1985-05-22,3.087012
1985-05-23,3.040937
1985-05-24,3.040937
1985-05-28,2.948787
1985-05-29,2.948787
1985-05-30,2.994862
1985-05-31,2.994862
1985-06-03,2.994862
1985-06-04,2.994862
1985-06-05,3.063974
1985-06-06,3.040937
1985-06-07,3.063974
1985-06-10,3.040937
1985-06-11,3.040937
1985-06-12,3.075493
1985-06-13,3.063974
1985-06-14,3.0524560000000003
1985-06-17,3.040937
1985-06-18,2.994862
1985-06-19,2.994862
1985-06-20,3.0179
1985-06-21,3.063974
1985-06-24,3.179161
1985-06-25,3.19644
1985-06-26,3.19644
1985-06-27,3.334664
1985-06-28,3.438332
1985-07-01,3.524722
1985-07-02,3.4901660000000003
1985-07-03,3.559278
1985-07-05,3.559278
1985-07-08,3.524722
1985-07-09,3.45561
1985-07-10,3.438332
1985-07-11,3.438332
1985-07-12,3.4210540000000003
1985-07-15,3.438332
1985-07-16,3.4210540000000003
1985-07-17,3.45561
1985-07-18,3.403776
1985-07-19,3.438332
1985-07-22,3.4210540000000003
1985-07-23,3.45561
1985-07-24,3.265552
1985-07-25,3.28283
1985-07-26,3.2482740000000003
1985-07-29,3.040937
1985-07-30,3.127327
1985-07-31,3.3001080000000003
1985-08-01,3.334664
1985-08-02,3.3001080000000003
1985-08-05,3.3519419999999998
1985-08-06,3.317386
