Date,ORI
1980-03-17,0.818621
1980-03-18,0.818621
1980-03-19,0.818621
1980-03-20,0.804003
1980-03-21,0.804003
1980-03-24,0.774767
1980-03-25,0.730912
1980-03-26,0.752839
1980-03-27,0.657821
1980-03-28,0.7089850000000001
1980-03-31,0.730912
1980-04-01,0.8259299999999999
1980-04-02,0.855167
1980-04-03,0.83324
1980-04-07,0.782076
1980-04-08,0.789385
1980-04-09,0.804003
1980-04-10,0.811312
1980-04-11,0.811312
1980-04-14,0.796694
1980-04-15,0.767458
1980-04-16,0.74553
1980-04-17,0.7601479999999999
1980-04-18,0.74553
1980-04-21,0.701675
1980-04-22,0.738221
1980-04-23,0.774767
1980-04-24,0.789385
1980-04-25,0.789385
1980-04-28,0.789385
1980-04-29,0.789385
1980-04-30,0.789385
1980-05-01,0.774767
1980-05-02,0.7601479999999999
1980-05-05,0.774767
1980-05-06,0.804003
1980-05-07,0.83324
1980-05-08,0.818621
1980-05-09,0.804003
1980-05-12,0.804003
1980-05-13,0.862476
1980-05-14,0.855167
1980-05-15,0.8259299999999999
1980-05-16,0.83324
1980-05-19,0.83324
1980-05-20,0.83324
1980-05-21,0.818621
1980-05-22,0.840549
1980-05-23,0.847858
1980-05-27,0.847858
1980-05-28,0.884403
1980-05-29,0.862476
1980-05-30,0.862476
1980-06-02,0.83324
1980-06-03,0.818621
1980-06-04,0.818621
1980-06-05,0.818621
1980-06-06,0.818621
1980-06-09,0.83324
1980-06-10,0.840549
1980-06-11,0.862476
1980-06-12,0.840549
1980-06-13,0.847858
1980-06-16,0.884403
1980-06-17,0.877094
1980-06-18,0.862476
1980-06-19,0.862476
1980-06-20,0.855167
1980-06-23,0.847858
1980-06-24,0.847858
1980-06-25,0.8917129999999999
1980-06-26,0.8917129999999999
1980-06-27,0.877094
1980-06-30,0.862476
1980-07-01,0.884403
1980-07-02,0.8917129999999999
1980-07-03,0.906331
1980-07-07,0.906331
1980-07-08,0.899022
1980-07-09,0.899022
1980-07-10,0.877094
1980-07-11,0.869785
1980-07-14,0.899022
1980-07-15,0.920949
1980-07-16,0.9648040000000001
1980-07-17,0.9721129999999999
1980-07-18,0.9794219999999999
1980-07-21,0.9940399999999999
1980-07-22,1.001349
1980-07-23,1.008658
1980-07-24,1.001349
1980-07-25,0.9940399999999999
1980-07-28,1.001349
1980-07-29,1.023277
1980-07-30,1.08175
1980-07-31,1.067131
1980-08-01,1.067131
1980-08-04,1.045204
1980-08-05,1.037895
1980-08-06,1.030586
1980-08-07,1.023277
1980-08-08,1.030586
1980-08-11,1.030586
1980-08-12,1.037895
1980-08-13,1.037895
1980-08-14,1.037895
1980-08-15,1.023277
1980-08-18,0.9794219999999999
1980-08-19,0.9574950000000001
1980-08-20,0.9574950000000001
1980-08-21,0.9721129999999999
1980-08-22,0.9940399999999999
1980-08-25,1.008658
1980-08-26,1.015968
1980-08-27,1.001349
1980-08-28,0.9794219999999999
1980-08-29,0.9794219999999999
1980-09-02,0.9867309999999999
1980-09-03,0.9867309999999999
1980-09-04,1.001349
1980-09-05,1.015968
1980-09-08,1.015968
1980-09-09,1.023277
1980-09-10,1.0525129999999998
1980-09-11,1.08175
1980-09-12,1.089059
1980-09-15,1.07444
1980-09-16,1.059822
1980-09-17,1.0525129999999998
1980-09-18,1.037895
1980-09-19,1.059822
1980-09-22,1.059822
1980-09-23,1.059822
1980-09-24,1.0525129999999998
1980-09-25,1.030586
1980-09-26,1.015968
1980-09-29,0.9648040000000001
1980-09-30,0.9940399999999999
1980-10-01,1.008658
1980-10-02,1.008658
1980-10-03,1.015968
1980-10-06,1.030586
1980-10-07,1.030586
1980-10-08,1.023277
1980-10-09,1.008658
1980-10-10,0.9867309999999999
1980-10-13,0.9867309999999999
1980-10-14,0.9867309999999999
1980-10-15,0.9794219999999999
1980-10-16,0.9721129999999999
1980-10-17,0.9574950000000001
1980-10-20,0.9501850000000001
1980-10-21,0.9501850000000001
1980-10-22,0.935567
1980-10-23,0.928258
1980-10-24,0.91364
1980-10-27,0.91364
1980-10-28,0.899022
1980-10-29,0.899022
1980-10-30,0.899022
1980-10-31,0.906331
1980-11-03,0.91364
1980-11-05,0.942876
1980-11-06,0.942876
1980-11-07,0.928258
1980-11-10,0.920949
1980-11-11,0.920949
1980-11-12,0.942876
1980-11-13,0.9574950000000001
1980-11-14,0.9501850000000001
1980-11-17,0.928258
1980-11-18,0.920949
1980-11-19,0.920949
1980-11-20,0.920949
1980-11-21,0.8917129999999999
1980-11-24,0.862476
1980-11-25,0.869785
1980-11-26,0.877094
1980-11-28,0.869785
1980-12-01,0.83324
1980-12-02,0.8259299999999999
1980-12-03,0.884403
1980-12-04,0.8917129999999999
1980-12-05,0.8917129999999999
1980-12-08,0.862476
1980-12-09,0.855167
1980-12-10,0.847858
1980-12-11,0.83324
1980-12-12,0.83324
1980-12-15,0.83324
1980-12-16,0.840549
1980-12-17,0.840549
1980-12-18,0.855167
1980-12-19,0.862476
1980-12-22,0.869785
1980-12-23,0.884403
1980-12-24,0.899022
1980-12-26,0.8917129999999999
1980-12-29,0.884403
1980-12-30,0.884403
1980-12-31,0.884403
1981-01-02,0.877094
1981-01-05,0.884403
1981-01-06,0.8917129999999999
1981-01-07,0.869785
1981-01-08,0.862476
1981-01-09,0.877094
1981-01-12,0.884403
1981-01-13,0.877094
1981-01-14,0.884403
1981-01-15,0.884403
1981-01-16,0.884403
1981-01-19,0.884403
1981-01-20,0.8917129999999999
1981-01-21,0.884403
1981-01-22,0.877094
1981-01-23,0.877094
1981-01-26,0.877094
1981-01-27,0.877094
1981-01-28,0.884403
1981-01-29,0.884403
1981-01-30,0.884403
1981-02-02,0.884403
1981-02-03,0.884403
1981-02-04,0.884403
1981-02-05,0.884403
1981-02-06,0.884403
1981-02-09,0.884403
1981-02-10,0.884403
1981-02-11,0.877094
1981-02-12,0.877094
1981-02-13,0.877094
1981-02-17,0.877094
1981-02-18,0.884403
1981-02-19,0.8917129999999999
1981-02-20,0.8917129999999999
1981-02-23,0.8917129999999999
1981-02-24,0.899022
1981-02-25,0.899022
1981-02-26,0.920949
1981-02-27,0.928258
1981-03-02,0.942876
1981-03-03,0.928258
1981-03-04,0.920949
1981-03-05,0.928258
1981-03-06,0.928258
1981-03-09,0.928258
1981-03-10,0.928258
1981-03-11,0.942876
1981-03-12,0.9501850000000001
1981-03-13,0.9574950000000001
1981-03-16,0.9940399999999999
1981-03-17,0.9794219999999999
1981-03-18,0.9867309999999999
1981-03-19,0.9867309999999999
1981-03-20,0.9867309999999999
1981-03-23,0.9940399999999999
1981-03-24,1.001349
1981-03-25,1.030586
1981-03-26,1.045204
1981-03-27,1.037895
1981-03-30,1.045204
1981-03-31,1.067131
1981-04-01,1.07444
1981-04-02,1.07444
1981-04-03,1.059822
1981-04-06,1.045204
1981-04-07,1.0525129999999998
1981-04-08,1.045204
1981-04-09,1.037895
1981-04-10,1.023277
1981-04-13,1.008658
1981-04-14,1.001349
1981-04-15,1.008658
1981-04-16,1.008658
1981-04-20,1.001349
1981-04-21,0.9794219999999999
1981-04-22,0.9648040000000001
1981-04-23,0.9867309999999999
1981-04-24,0.9794219999999999
1981-04-27,0.9867309999999999
1981-04-28,0.9648040000000001
1981-04-29,0.9648040000000001
1981-04-30,0.9721129999999999
1981-05-01,0.9648040000000001
1981-05-04,0.9574950000000001
1981-05-05,0.942876
1981-05-06,0.935567
1981-05-07,0.9501850000000001
1981-05-08,0.9721129999999999
1981-05-11,0.9501850000000001
1981-05-12,0.9501850000000001
1981-05-13,0.9501850000000001
1981-05-14,0.9574950000000001
1981-05-15,0.9574950000000001
1981-05-18,0.9648040000000001
1981-05-19,0.9648040000000001
1981-05-20,0.9648040000000001
1981-05-21,0.9574950000000001
1981-05-22,0.9501850000000001
1981-05-26,0.9574950000000001
1981-05-27,0.9574950000000001
1981-05-28,0.9574950000000001
1981-05-29,0.9574950000000001
1981-06-01,1.001349
1981-06-02,0.9794219999999999
1981-06-03,0.9794219999999999
1981-06-04,1.001349
1981-06-05,1.008658
1981-06-08,1.015968
1981-06-09,1.059822
1981-06-10,1.045204
1981-06-11,1.045204
1981-06-12,1.045204
1981-06-15,1.0525129999999998
1981-06-16,1.045204
1981-06-17,1.045204
1981-06-18,1.030586
1981-06-19,1.023277
1981-06-22,1.023277
1981-06-23,1.023277
1981-06-24,1.023277
1981-06-25,1.008658
1981-06-26,1.001349
1981-06-29,0.9574950000000001
1981-06-30,0.942876
1981-07-01,0.942876
1981-07-02,0.935567
1981-07-06,0.920949
1981-07-07,0.9501850000000001
1981-07-08,0.9501850000000001
1981-07-09,0.9501850000000001
1981-07-10,0.9574950000000001
1981-07-13,0.9574950000000001
1981-07-14,0.942876
1981-07-15,0.935567
1981-07-16,0.935567
1981-07-17,0.935567
1981-07-20,0.91364
1981-07-21,0.884403
1981-07-22,0.884403
1981-07-23,0.920949
1981-07-24,0.942876
1981-07-27,0.935567
1981-07-28,0.920949
1981-07-29,0.91364
1981-07-30,0.91364
1981-07-31,0.91364
1981-08-03,0.935567
1981-08-04,0.9501850000000001
1981-08-05,0.9648040000000001
1981-08-06,0.9721129999999999
1981-08-07,0.9648040000000001
1981-08-10,0.9648040000000001
1981-08-11,0.9574950000000001
1981-08-12,0.9574950000000001
1981-08-13,0.9574950000000001
1981-08-14,0.9574950000000001
1981-08-17,0.9574950000000001
1981-08-18,0.935567
1981-08-19,0.935567
1981-08-20,0.935567
