Date,SWN
1981-01-07,0.84375
1981-01-08,0.84375
1981-01-09,0.84375
1981-01-12,0.84375
1981-01-13,0.84375
1981-01-14,0.84375
1981-01-15,0.84375
1981-01-16,0.84375
1981-01-19,0.84375
1981-01-20,0.84375
1981-01-21,0.8125
1981-01-22,0.791667
1981-01-23,0.776042
1981-01-26,0.78125
1981-01-27,0.78125
1981-01-28,0.786458
1981-01-29,0.791667
1981-01-30,0.786458
1981-02-02,0.765625
1981-02-03,0.755208
1981-02-04,0.755208
1981-02-05,0.755208
1981-02-06,0.765625
1981-02-09,0.765625
1981-02-10,0.765625
1981-02-11,0.765625
1981-02-12,0.765625
1981-02-13,0.765625
1981-02-17,0.770833
1981-02-18,0.770833
1981-02-19,0.760417
1981-02-20,0.760417
1981-02-23,0.765625
1981-02-24,0.760417
1981-02-25,0.765625
1981-02-26,0.765625
1981-02-27,0.765625
1981-03-02,0.760417
1981-03-03,0.760417
1981-03-04,0.786458
1981-03-05,0.791667
1981-03-06,0.796875
1981-03-09,0.796875
1981-03-10,0.796875
1981-03-11,0.791667
1981-03-12,0.807292
1981-03-13,0.807292
1981-03-16,0.817708
1981-03-17,0.817708
1981-03-18,0.8125
1981-03-19,0.8125
1981-03-20,0.8125
1981-03-23,0.8125
1981-03-24,0.807292
1981-03-25,0.802083
1981-03-26,0.802083
1981-03-27,0.796875
1981-03-30,0.796875
1981-03-31,0.796875
1981-04-01,0.796875
1981-04-02,0.791667
1981-04-03,0.796875
1981-04-06,0.796875
1981-04-07,0.791667
1981-04-08,0.791667
1981-04-09,0.791667
1981-04-10,0.786458
1981-04-13,0.776042
1981-04-14,0.765625
1981-04-15,0.755208
1981-04-16,0.755208
1981-04-20,0.75
1981-04-21,0.744792
1981-04-22,0.744792
1981-04-23,0.744792
1981-04-24,0.739583
1981-04-27,0.739583
1981-04-28,0.739583
1981-04-29,0.739583
1981-04-30,0.744792
1981-05-01,0.739583
1981-05-04,0.739583
1981-05-05,0.739583
1981-05-06,0.744792
1981-05-07,0.765625
1981-05-08,0.770833
1981-05-11,0.770833
1981-05-12,0.765625
1981-05-13,0.770833
1981-05-14,0.776042
1981-05-15,0.786458
1981-05-18,0.78125
1981-05-19,0.776042
1981-05-20,0.776042
1981-05-21,0.770833
1981-05-22,0.770833
1981-05-26,0.776042
1981-05-27,0.776042
1981-05-28,0.776042
1981-05-29,0.765625
1981-06-01,0.765625
1981-06-02,0.760417
1981-06-03,0.744792
1981-06-04,0.734375
1981-06-05,0.729167
1981-06-08,0.729167
1981-06-09,0.71875
1981-06-10,0.71875
1981-06-11,0.713542
1981-06-12,0.713542
1981-06-15,0.713542
1981-06-16,0.703125
1981-06-17,0.697917
1981-06-18,0.692708
1981-06-19,0.692708
1981-06-22,0.6875
1981-06-23,0.6875
1981-06-24,0.692708
1981-06-25,0.692708
1981-06-26,0.692708
1981-06-29,0.692708
1981-06-30,0.6875
1981-07-01,0.692708
1981-07-02,0.692708
1981-07-06,0.692708
1981-07-07,0.697917
1981-07-08,0.692708
1981-07-09,0.692708
1981-07-10,0.692708
1981-07-13,0.692708
1981-07-14,0.692708
1981-07-15,0.692708
1981-07-16,0.692708
1981-07-17,0.697917
1981-07-20,0.6875
1981-07-21,0.682292
1981-07-22,0.677083
1981-07-23,0.677083
1981-07-24,0.682292
1981-07-27,0.682292
1981-07-28,0.682292
1981-07-29,0.682292
1981-07-30,0.6875
1981-07-31,0.6875
1981-08-03,0.6875
1981-08-04,0.692708
1981-08-05,0.734375
1981-08-06,0.729167
1981-08-07,0.729167
1981-08-10,0.729167
1981-08-11,0.729167
1981-08-12,0.729167
1981-08-13,0.729167
1981-08-14,0.729167
1981-08-17,0.729167
1981-08-18,0.729167
1981-08-19,0.729167
1981-08-20,0.739583
1981-08-21,0.776042
1981-08-24,0.75
1981-08-25,0.739583
1981-08-26,0.739583
1981-08-27,0.729167
1981-08-28,0.71875
1981-08-31,0.71875
1981-09-01,0.71875
1981-09-02,0.708333
1981-09-03,0.708333
1981-09-04,0.697917
1981-09-08,0.645833
1981-09-09,0.645833
1981-09-10,0.645833
1981-09-11,0.645833
1981-09-14,0.635417
1981-09-15,0.625
1981-09-16,0.604167
1981-09-17,0.583333
1981-09-18,0.572917
1981-09-21,0.572917
1981-09-22,0.5625
1981-09-23,0.520833
1981-09-24,0.541667
1981-09-25,0.520833
1981-09-28,0.5
1981-09-29,0.5
1981-09-30,0.5
1981-10-01,0.5
1981-10-02,0.5
1981-10-05,0.5
1981-10-06,0.510417
1981-10-07,0.552083
1981-10-08,0.5625
1981-10-09,0.572917
1981-10-12,0.572917
1981-10-13,0.583333
1981-10-14,0.583333
1981-10-15,0.59375
1981-10-16,0.604167
1981-10-19,0.604167
1981-10-20,0.604167
1981-10-21,0.583333
1981-10-22,0.583333
1981-10-23,0.5625
1981-10-26,0.5625
1981-10-27,0.5625
1981-10-28,0.572917
1981-10-29,0.572917
1981-10-30,0.583333
1981-11-02,0.59375
1981-11-03,0.59375
1981-11-04,0.59375
1981-11-05,0.614583
1981-11-06,0.604167
1981-11-09,0.614583
1981-11-10,0.614583
1981-11-11,0.614583
1981-11-12,0.614583
1981-11-13,0.625
1981-11-16,0.614583
1981-11-17,0.604167
1981-11-18,0.614583
1981-11-19,0.604167
1981-11-20,0.604167
1981-11-23,0.604167
1981-11-24,0.604167
1981-11-25,0.604167
1981-11-27,0.604167
1981-11-30,0.59375
1981-12-01,0.614583
1981-12-02,0.614583
1981-12-03,0.59375
1981-12-04,0.583333
1981-12-07,0.614583
1981-12-08,0.625
1981-12-09,0.645833
1981-12-10,0.713542
1981-12-11,0.708333
1981-12-14,0.6875
1981-12-15,0.723958
1981-12-16,0.713542
1981-12-17,0.729167
1981-12-18,0.755208
1981-12-21,0.760417
1981-12-22,0.755208
1981-12-23,0.739583
1981-12-24,0.75
1981-12-28,0.75
1981-12-29,0.744792
1981-12-30,0.734375
1981-12-31,0.71875
1982-01-04,0.708333
1982-01-05,0.677083
1982-01-06,0.661458
1982-01-07,0.65625
1982-01-08,0.65625
1982-01-11,0.65625
1982-01-12,0.677083
1982-01-13,0.65625
1982-01-14,0.666667
1982-01-15,0.661458
1982-01-18,0.661458
1982-01-19,0.661458
1982-01-20,0.651042
1982-01-21,0.645833
1982-01-22,0.645833
1982-01-25,0.640625
1982-01-26,0.640625
1982-01-27,0.635417
1982-01-28,0.619792
1982-01-29,0.630208
1982-02-01,0.635417
1982-02-02,0.635417
1982-02-03,0.625
1982-02-04,0.630208
1982-02-05,0.625
1982-02-08,0.614583
1982-02-09,0.609375
1982-02-10,0.59375
1982-02-11,0.5625
1982-02-12,0.552083
1982-02-16,0.541667
1982-02-17,0.557292
1982-02-18,0.567708
1982-02-19,0.583333
1982-02-22,0.598958
1982-02-23,0.604167
1982-02-24,0.609375
1982-02-25,0.614583
1982-02-26,0.598958
1982-03-01,0.588542
1982-03-02,0.588542
1982-03-03,0.567708
1982-03-04,0.572917
1982-03-05,0.552083
1982-03-08,0.552083
1982-03-09,0.541667
1982-03-10,0.520833
1982-03-11,0.5
1982-03-12,0.489583
1982-03-15,0.479167
1982-03-16,0.494792
1982-03-17,0.510417
1982-03-18,0.489583
1982-03-19,0.489583
1982-03-22,0.5
1982-03-23,0.5
1982-03-24,0.510417
1982-03-25,0.515625
1982-03-26,0.505208
1982-03-29,0.505208
1982-03-30,0.505208
1982-03-31,0.505208
1982-04-01,0.505208
1982-04-02,0.53125
1982-04-05,0.53125
1982-04-06,0.53125
1982-04-07,0.552083
1982-04-08,0.5625
1982-04-12,0.552083
1982-04-13,0.567708
1982-04-14,0.552083
1982-04-15,0.541667
1982-04-16,0.53125
1982-04-19,0.541667
1982-04-20,0.520833
1982-04-21,0.520833
1982-04-22,0.510417
1982-04-23,0.515625
1982-04-26,0.520833
1982-04-27,0.515625
1982-04-28,0.515625
1982-04-29,0.510417
1982-04-30,0.505208
1982-05-03,0.510417
1982-05-04,0.510417
1982-05-05,0.510417
1982-05-06,0.505208
1982-05-07,0.505208
1982-05-10,0.510417
1982-05-11,0.53125
1982-05-12,0.541667
1982-05-13,0.541667
1982-05-14,0.536458
1982-05-17,0.541667
1982-05-18,0.53125
1982-05-19,0.541667
1982-05-20,0.53125
1982-05-21,0.520833
1982-05-24,0.5
1982-05-25,0.5
1982-05-26,0.5
1982-05-27,0.5
1982-05-28,0.505208
1982-06-01,0.494792
1982-06-02,0.53125
1982-06-03,0.526042
1982-06-04,0.53125
1982-06-07,0.541667
1982-06-08,0.53125
1982-06-09,0.510417
1982-06-10,0.5
1982-06-11,0.494792
1982-06-14,0.489583
1982-06-15,0.489583
1982-06-16,0.5
1982-06-17,0.489583
1982-06-18,0.489583
1982-06-21,0.489583
1982-06-22,0.510417
1982-06-23,0.5
1982-06-24,0.5
1982-06-25,0.494792
1982-06-28,0.5
1982-06-29,0.515625
1982-06-30,0.510417
1982-07-01,0.505208
1982-07-02,0.505208
1982-07-06,0.505208
1982-07-07,0.505208
1982-07-08,0.510417
1982-07-09,0.515625
1982-07-12,0.510417
1982-07-13,0.520833
1982-07-14,0.494792
1982-07-15,0.505208
1982-07-16,0.510417
1982-07-19,0.5
1982-07-20,0.5
1982-07-21,0.5
1982-07-22,0.505208
1982-07-23,0.505208
1982-07-26,0.494792
1982-07-27,0.494792
1982-07-28,0.489583
1982-07-29,0.489583
1982-07-30,0.489583
1982-08-02,0.479167
1982-08-03,0.5
1982-08-04,0.505208
1982-08-05,0.489583
1982-08-06,0.484375
1982-08-09,0.46875
1982-08-10,0.458333
1982-08-11,0.427083
1982-08-12,0.411458
1982-08-13,0.411458
1982-08-16,0.40625
1982-08-17,0.395833
1982-08-18,0.416667
1982-08-19,0.411458
1982-08-20,0.421875
1982-08-23,0.421875
1982-08-24,0.421875
1982-08-25,0.427083
1982-08-26,0.442708
1982-08-27,0.453125
1982-08-30,0.442708
1982-08-31,0.421875
1982-09-01,0.416667
1982-09-02,0.401042
1982-09-03,0.411458
1982-09-07,0.40625
1982-09-08,0.411458
1982-09-09,0.4375
1982-09-10,0.46875
1982-09-13,0.458333
1982-09-14,0.463542
1982-09-15,0.463542
1982-09-16,0.447917
1982-09-17,0.453125
1982-09-20,0.442708
1982-09-21,0.4375
1982-09-22,0.4375
1982-09-23,0.432292
1982-09-24,0.447917
1982-09-27,0.4375
1982-09-28,0.421875
1982-09-29,0.421875
1982-09-30,0.416667
1982-10-01,0.401042
1982-10-04,0.416667
1982-10-05,0.4375
1982-10-06,0.442708
1982-10-07,0.442708
1982-10-08,0.453125
1982-10-11,0.458333
1982-10-12,0.473958
1982-10-13,0.53125
1982-10-14,0.552083
1982-10-15,0.526042
1982-10-18,0.53125
1982-10-19,0.53125
1982-10-20,0.515625
1982-10-21,0.526042
1982-10-22,0.53125
1982-10-25,0.578125
1982-10-26,0.645833
1982-10-27,0.677083
1982-10-28,0.645833
1982-10-29,0.651042
1982-11-01,0.625
1982-11-02,0.625
1982-11-03,0.614583
1982-11-04,0.59375
1982-11-05,0.609375
1982-11-08,0.588542
1982-11-09,0.578125
1982-11-10,0.578125
1982-11-11,0.59375
1982-11-12,0.5625
1982-11-15,0.572917
1982-11-16,0.552083
1982-11-17,0.557292
1982-11-18,0.578125
1982-11-19,0.5625
1982-11-22,0.572917
1982-11-23,0.552083
1982-11-24,0.53125
1982-11-26,0.520833
1982-11-29,0.526042
1982-11-30,0.53125
1982-12-01,0.53125
1982-12-02,0.526042
1982-12-03,0.510417
1982-12-06,0.526042
1982-12-07,0.5625
1982-12-08,0.583333
1982-12-09,0.578125
1982-12-10,0.588542
1982-12-13,0.588542
1982-12-14,0.578125
1982-12-15,0.583333
1982-12-16,0.588542
1982-12-17,0.614583
1982-12-20,0.588542
1982-12-21,0.59375
1982-12-22,0.59375
1982-12-23,0.583333
1982-12-27,0.578125
1982-12-28,0.557292
1982-12-29,0.53125
1982-12-30,0.526042
1982-12-31,0.546875
1983-01-03,0.5625
1983-01-04,0.5625
1983-01-05,0.552083
1983-01-06,0.5625
1983-01-07,0.645833
1983-01-10,0.666667
1983-01-11,0.666667
1983-01-12,0.661458
1983-01-13,0.65625
1983-01-14,0.640625
1983-01-17,0.651042
1983-01-18,0.640625
1983-01-19,0.661458
1983-01-20,0.697917
1983-01-21,0.697917
1983-01-24,0.651042
1983-01-25,0.614583
1983-01-26,0.635417
1983-01-27,0.619792
1983-01-28,0.614583
1983-01-31,0.59375
1983-02-01,0.619792
1983-02-02,0.625
1983-02-03,0.609375
1983-02-04,0.598958
1983-02-07,0.614583
1983-02-08,0.630208
1983-02-09,0.651042
1983-02-10,0.65625
1983-02-11,0.651042
1983-02-14,0.645833
1983-02-15,0.651042
1983-02-16,0.640625
1983-02-17,0.630208
1983-02-18,0.640625
1983-02-22,0.609375
1983-02-23,0.635417
1983-02-24,0.614583
1983-02-25,0.625
1983-02-28,0.625
1983-03-01,0.625
1983-03-02,0.625
1983-03-03,0.635417
1983-03-04,0.635417
1983-03-07,0.630208
1983-03-08,0.635417
1983-03-09,0.630208
1983-03-10,0.625
1983-03-11,0.614583
1983-03-14,0.598958
1983-03-15,0.619792
1983-03-16,0.614583
1983-03-17,0.598958
1983-03-18,0.588542
1983-03-21,0.583333
1983-03-22,0.588542
1983-03-23,0.572917
1983-03-24,0.567708
1983-03-25,0.5625
1983-03-28,0.536458
1983-03-29,0.546875
1983-03-30,0.578125
1983-03-31,0.588542
1983-04-04,0.59375
1983-04-05,0.5625
1983-04-06,0.578125
1983-04-07,0.614583
1983-04-08,0.598958
1983-04-11,0.625
1983-04-12,0.619792
1983-04-13,0.609375
1983-04-14,0.59375
1983-04-15,0.604167
1983-04-18,0.614583
1983-04-19,0.609375
1983-04-20,0.609375
1983-04-21,0.583333
1983-04-22,0.588542
1983-04-25,0.583333
1983-04-26,0.598958
1983-04-27,0.614583
1983-04-28,0.619792
1983-04-29,0.640625
1983-05-02,0.640625
1983-05-03,0.645833
1983-05-04,0.640625
1983-05-05,0.640625
1983-05-06,0.65625
1983-05-09,0.682292
1983-05-10,0.697917
1983-05-11,0.6875
1983-05-12,0.692708
1983-05-13,0.666667
1983-05-16,0.645833
1983-05-17,0.671875
1983-05-18,0.770833
1983-05-19,0.755208
1983-05-20,0.739583
1983-05-23,0.729167
1983-05-24,0.75
1983-05-25,0.755208
1983-05-26,0.75
1983-05-27,0.75
1983-05-31,0.708333
1983-06-01,0.729167
1983-06-02,0.744792
1983-06-03,0.739583
1983-06-06,0.744792
1983-06-07,0.739583
1983-06-08,0.802083
1983-06-09,0.786458
1983-06-10,0.78125
1983-06-13,0.770833
1983-06-14,0.770833
1983-06-15,0.854167
1983-06-16,0.833333
1983-06-17,0.833333
1983-06-20,0.859375
1983-06-21,0.90625
1983-06-22,0.901042
1983-06-23,0.885417
1983-06-24,0.901042
1983-06-27,0.869792
1983-06-28,0.84375
1983-06-29,0.833333
1983-06-30,0.859375
1983-07-01,0.869792
1983-07-05,0.885417
1983-07-06,0.911458
1983-07-07,0.901042
1983-07-08,0.90625
1983-07-11,0.885417
1983-07-12,0.859375
1983-07-13,0.848958
1983-07-14,0.859375
1983-07-15,0.848958
1983-07-18,0.822917
1983-07-19,0.807292
1983-07-20,0.822917
1983-07-21,0.807292
1983-07-22,0.802083
1983-07-25,0.822917
1983-07-26,0.807292
1983-07-27,0.791667
1983-07-28,0.765625
1983-07-29,0.770833
1983-08-01,0.760417
1983-08-02,0.770833
1983-08-03,0.770833
1983-08-04,0.760417
1983-08-05,0.78125
1983-08-08,0.765625
1983-08-09,0.760417
1983-08-10,0.765625
1983-08-11,0.8125
1983-08-12,0.802083
1983-08-15,0.822917
1983-08-16,0.84375
1983-08-17,0.8125
1983-08-18,0.822917
1983-08-19,0.822917
1983-08-22,0.822917
1983-08-23,0.833333
1983-08-24,0.822917
1983-08-25,0.822917
1983-08-26,0.8125
1983-08-29,0.8125
1983-08-30,0.848958
1983-08-31,0.848958
1983-09-01,0.84375
1983-09-02,0.84375
1983-09-06,0.828125
1983-09-07,0.817708
1983-09-08,0.822917
1983-09-09,0.802083
1983-09-12,0.817708
1983-09-13,0.8125
1983-09-14,0.822917
1983-09-15,0.828125
1983-09-16,0.828125
1983-09-19,0.84375
1983-09-20,0.84375
1983-09-21,0.875
1983-09-22,0.875
1983-09-23,0.848958
1983-09-26,0.848958
1983-09-27,0.838542
1983-09-28,0.817708
1983-09-29,0.833333
1983-09-30,0.822917
1983-10-03,0.802083
1983-10-04,0.854167
1983-10-05,0.859375
1983-10-06,0.859375
1983-10-07,0.822917
1983-10-10,0.854167
1983-10-11,0.859375
1983-10-12,0.890625
1983-10-13,0.90625
1983-10-14,0.90625
1983-10-17,0.901042
1983-10-18,0.890625
1983-10-19,0.864583
1983-10-20,0.885417
1983-10-21,0.895833
1983-10-24,0.880208
1983-10-25,0.901042
1983-10-26,0.911458
1983-10-27,0.911458
1983-10-28,0.916667
1983-10-31,0.895833
1983-11-01,0.90625
1983-11-02,0.911458
1983-11-03,0.895833
1983-11-04,0.916667
1983-11-07,0.90625
1983-11-08,0.901042
1983-11-09,0.90625
1983-11-10,0.916667
1983-11-11,0.911458
1983-11-14,0.90625
1983-11-15,0.901042
1983-11-16,0.901042
1983-11-17,0.869792
1983-11-18,0.875
1983-11-21,0.848958
1983-11-22,0.833333
1983-11-23,0.833333
1983-11-25,0.802083
1983-11-28,0.817708
1983-11-29,0.817708
1983-11-30,0.833333
1983-12-01,0.854167
1983-12-02,0.854167
1983-12-05,0.880208
1983-12-06,0.911458
1983-12-07,0.895833
1983-12-08,0.895833
1983-12-09,0.875
1983-12-12,0.875
1983-12-13,0.859375
1983-12-14,0.833333
1983-12-15,0.8125
1983-12-16,0.8125
1983-12-19,0.864583
1983-12-20,0.854167
1983-12-21,0.838542
1983-12-22,0.833333
1983-12-23,0.828125
1983-12-27,0.828125
1983-12-28,0.864583
1983-12-29,0.880208
1983-12-30,0.854167
1984-01-03,0.848958
1984-01-04,0.84375
1984-01-05,0.84375
1984-01-06,0.854167
1984-01-09,0.833333
1984-01-10,0.817708
1984-01-11,0.828125
1984-01-12,0.854167
1984-01-13,0.84375
1984-01-16,0.84375
1984-01-17,0.84375
1984-01-18,0.864583
1984-01-19,0.890625
1984-01-20,0.880208
1984-01-23,0.875
1984-01-24,0.901042
1984-01-25,0.911458
1984-01-26,0.932292
1984-01-27,0.932292
1984-01-30,0.953125
1984-01-31,1.0
1984-02-01,0.973958
1984-02-02,0.958333
1984-02-03,0.921875
1984-02-06,0.869792
1984-02-07,0.880208
1984-02-08,0.875
1984-02-09,0.885417
1984-02-10,0.885417
1984-02-13,0.890625
1984-02-14,0.916667
1984-02-15,0.947917
1984-02-16,0.947917
1984-02-17,0.932292
1984-02-21,0.932292
1984-02-22,0.932292
1984-02-23,0.916667
1984-02-24,0.927083
1984-02-27,0.9375
1984-02-28,0.9375
1984-02-29,0.958333
1984-03-01,0.947917
1984-03-02,0.958333
1984-03-05,0.953125
1984-03-06,0.963542
1984-03-07,0.958333
1984-03-08,0.984375
1984-03-09,0.973958
1984-03-12,0.9375
1984-03-13,0.96875
1984-03-14,0.96875
1984-03-15,0.96875
1984-03-16,0.963542
1984-03-19,0.963542
1984-03-20,0.947917
1984-03-21,0.958333
1984-03-22,0.953125
1984-03-23,0.947917
1984-03-26,0.96875
1984-03-27,0.984375
1984-03-28,0.973958
1984-03-29,0.994792
1984-03-30,1.010417
1984-04-02,1.0
1984-04-03,1.010417
1984-04-04,1.03125
1984-04-05,1.052083
1984-04-06,1.072917
1984-04-09,1.145833
1984-04-10,1.057292
1984-04-11,1.036458
1984-04-12,1.057292
1984-04-13,1.036458
1984-04-16,1.015625
1984-04-17,1.015625
1984-04-18,1.041667
1984-04-19,1.03125
1984-04-23,1.026042
1984-04-24,1.03125
1984-04-25,1.036458
1984-04-26,1.036458
1984-04-27,1.041667
1984-04-30,1.036458
1984-05-01,1.036458
1984-05-02,1.041667
1984-05-03,1.041667
1984-05-04,1.046875
1984-05-07,1.026042
1984-05-08,1.046875
1984-05-09,1.020833
1984-05-10,1.03125
1984-05-11,1.026042
1984-05-14,1.0
1984-05-15,1.0
1984-05-16,1.0
1984-05-17,0.973958
1984-05-18,0.958333
1984-05-21,0.942708
1984-05-22,0.90625
1984-05-23,0.90625
1984-05-24,0.911458
1984-05-25,0.932292
1984-05-29,0.927083
1984-05-30,0.921875
1984-05-31,0.9375
1984-06-01,0.932292
1984-06-04,0.958333
1984-06-05,0.973958
1984-06-06,1.0
1984-06-07,0.979167
1984-06-08,0.989583
1984-06-11,0.979167
1984-06-12,0.963542
1984-06-13,0.963542
1984-06-14,0.953125
1984-06-15,0.916667
1984-06-18,0.880208
1984-06-19,0.890625
1984-06-20,0.911458
1984-06-21,0.895833
1984-06-22,0.895833
1984-06-25,0.895833
1984-06-26,0.90625
1984-06-27,0.875
1984-06-28,0.838542
1984-06-29,0.864583
1984-07-02,0.854167
1984-07-03,0.864583
1984-07-05,0.859375
1984-07-06,0.864583
1984-07-09,0.875
1984-07-10,0.921875
1984-07-11,0.895833
1984-07-12,0.895833
1984-07-13,0.895833
1984-07-16,0.911458
1984-07-17,0.890625
1984-07-18,0.890625
1984-07-19,0.885417
1984-07-20,0.895833
1984-07-23,0.885417
1984-07-24,0.885417
1984-07-25,0.890625
1984-07-26,0.890625
1984-07-27,0.885417
1984-07-30,0.890625
1984-07-31,0.885417
1984-08-01,0.885417
1984-08-02,0.885417
1984-08-03,0.895833
1984-08-06,0.890625
1984-08-07,0.890625
1984-08-08,0.921875
1984-08-09,0.921875
1984-08-10,0.9375
1984-08-13,0.9375
1984-08-14,0.916667
1984-08-15,0.916667
1984-08-16,0.90625
1984-08-17,0.911458
1984-08-20,0.911458
1984-08-21,0.9375
1984-08-22,0.947917
1984-08-23,0.947917
1984-08-24,0.96875
1984-08-27,0.973958
1984-08-28,0.984375
1984-08-29,0.963542
1984-08-30,0.979167
1984-08-31,0.979167
1984-09-04,0.973958
1984-09-05,1.005208
1984-09-06,1.015625
1984-09-07,1.005208
1984-09-10,1.015625
1984-09-11,1.020833
1984-09-12,1.015625
1984-09-13,1.036458
1984-09-14,1.0625
1984-09-17,1.041667
1984-09-18,1.041667
1984-09-19,1.041667
1984-09-20,1.026042
1984-09-21,1.046875
1984-09-24,1.041667
1984-09-25,1.03125
1984-09-26,1.020833
1984-09-27,1.03125
1984-09-28,1.036458
1984-10-01,1.026042
1984-10-02,1.010417
1984-10-03,1.020833
1984-10-04,1.015625
1984-10-05,1.0
1984-10-08,0.994792
1984-10-09,1.010417
1984-10-10,1.026042
1984-10-11,1.036458
1984-10-12,1.026042
1984-10-15,1.0
1984-10-16,1.010417
1984-10-17,1.020833
1984-10-18,1.015625
1984-10-19,1.0
1984-10-22,1.0
1984-10-23,1.0
1984-10-24,0.989583
1984-10-25,0.973958
1984-10-26,0.963542
1984-10-29,0.885417
1984-10-30,0.916667
