Date,IEP
1987-07-23,15.924125
1987-07-24,15.924125
1987-07-27,15.924125
1987-07-28,15.55945
1987-07-29,14.830101
1987-07-30,15.073217000000001
1987-07-31,14.951659
1987-08-03,15.316334
1987-08-04,15.681007999999999
1987-08-05,16.410358
1987-08-06,16.896591
1987-08-07,16.653475
1987-08-10,16.531916
1987-08-11,16.288798999999997
1987-08-12,15.681007999999999
1987-08-13,15.924125
1987-08-14,15.55945
1987-08-17,15.924125
1987-08-18,15.924125
1987-08-19,15.681007999999999
1987-08-20,15.681007999999999
1987-08-21,15.681007999999999
1987-08-24,15.681007999999999
1987-08-25,15.55945
1987-08-26,16.045683
1987-08-27,15.681007999999999
1987-08-28,15.924125
1987-08-31,16.045683
1987-09-01,15.802567000000002
1987-09-02,15.802567000000002
1987-09-03,15.924125
1987-09-04,15.681007999999999
1987-09-08,15.802567000000002
1987-09-09,15.802567000000002
1987-09-10,15.681007999999999
1987-09-11,15.802567000000002
1987-09-14,15.681007999999999
1987-09-15,15.681007999999999
1987-09-16,15.681007999999999
1987-09-17,15.924125
1987-09-18,15.924125
1987-09-21,15.681007999999999
1987-09-22,15.681007999999999
1987-09-23,16.045683
1987-09-24,15.681007999999999
1987-09-25,15.802567000000002
1987-09-28,15.316334
1987-09-29,15.194776000000001
1987-09-30,15.55945
1987-10-01,15.073217000000001
1987-10-02,15.073217000000001
1987-10-05,14.830101
1987-10-06,14.951659
1987-10-07,14.830101
1987-10-08,14.708542999999999
1987-10-09,14.100751999999998
1987-10-12,13.736076999999998
1987-10-13,13.857635
1987-10-14,13.736076999999998
1987-10-15,13.736076999999998
1987-10-16,13.614519
1987-10-19,13.006728
1987-10-20,12.520495
1987-10-21,13.736076999999998
1987-10-22,13.857635
1987-10-23,13.857635
1987-10-26,13.736076999999998
1987-10-27,14.100751999999998
1987-10-28,13.857635
1987-10-29,14.22231
1987-10-30,15.194776000000001
1987-11-02,15.316334
1987-11-03,15.437892000000002
1987-11-04,15.316334
1987-11-05,15.437892000000002
1987-11-06,15.681007999999999
1987-11-09,15.55945
1987-11-10,15.681007999999999
1987-11-11,15.924125
1987-11-12,16.045683
1987-11-13,15.924125
1987-11-16,15.802567000000002
1987-11-17,15.924125
1987-11-18,16.045683
1987-11-19,15.924125
1987-11-20,15.924125
1987-11-23,15.681007999999999
1987-11-24,15.55945
1987-11-25,15.802567000000002
1987-11-27,15.802567000000002
1987-11-30,15.437892000000002
1987-12-01,15.681007999999999
1987-12-02,15.55945
1987-12-03,15.316334
1987-12-04,15.316334
1987-12-07,15.194776000000001
1987-12-08,15.55945
1987-12-09,15.437892000000002
1987-12-10,15.073217000000001
1987-12-11,14.830101
1987-12-14,14.708542999999999
1987-12-15,14.830101
1987-12-16,14.830101
1987-12-17,14.951659
1987-12-18,15.194776000000001
1987-12-21,15.194776000000001
1987-12-22,14.951659
1987-12-23,14.830101
1987-12-24,14.465426
1987-12-28,14.465426
1987-12-29,14.708542999999999
1987-12-30,14.465426
1987-12-31,14.22231
1988-01-04,14.830101
1988-01-05,14.951659
1988-01-06,15.073217000000001
1988-01-07,14.951659
1988-01-08,14.708542999999999
1988-01-11,14.951659
1988-01-12,14.830101
1988-01-13,14.708542999999999
1988-01-14,14.586985
1988-01-15,14.708542999999999
1988-01-18,14.708542999999999
1988-01-19,14.343867999999999
1988-01-20,14.465426
1988-01-21,14.465426
1988-01-22,14.465426
1988-01-25,14.708542999999999
1988-01-26,14.708542999999999
1988-01-27,14.708542999999999
1988-01-28,15.073217000000001
1988-01-29,15.073217000000001
1988-02-01,15.316334
1988-02-02,15.194776000000001
1988-02-03,15.437892000000002
1988-02-04,15.437892000000002
1988-02-05,15.073217000000001
1988-02-08,15.073217000000001
1988-02-09,15.194776000000001
1988-02-10,15.194776000000001
1988-02-11,15.194776000000001
1988-02-12,15.073217000000001
1988-02-16,14.951659
1988-02-17,15.194776000000001
1988-02-18,15.316334
1988-02-19,15.316334
1988-02-22,15.194776000000001
1988-02-23,15.194776000000001
1988-02-24,15.073217000000001
1988-02-25,15.073217000000001
1988-02-26,15.437892000000002
1988-02-29,15.316334
1988-03-01,15.316334
1988-03-02,15.316334
1988-03-03,15.194776000000001
1988-03-04,15.073217000000001
1988-03-07,15.316334
1988-03-08,15.194776000000001
1988-03-09,15.194776000000001
1988-03-10,15.194776000000001
1988-03-11,15.194776000000001
1988-03-14,15.194776000000001
1988-03-15,15.437892000000002
1988-03-16,15.194776000000001
1988-03-17,15.194776000000001
1988-03-18,15.194776000000001
1988-03-21,15.194776000000001
1988-03-22,15.194776000000001
1988-03-23,15.316334
1988-03-24,15.316334
1988-03-25,14.830101
1988-03-28,14.951659
1988-03-29,14.830101
1988-03-30,15.073217000000001
1988-03-31,14.830101
1988-04-04,14.708542999999999
1988-04-05,14.586985
1988-04-06,14.586985
1988-04-07,14.708542999999999
1988-04-08,14.830101
1988-04-11,14.708542999999999
1988-04-12,14.830101
1988-04-13,14.586985
1988-04-14,14.586985
1988-04-15,14.708542999999999
1988-04-18,14.465426
1988-04-19,14.586985
1988-04-20,14.586985
1988-04-21,14.586985
1988-04-22,14.465426
1988-04-25,14.465426
1988-04-26,14.708542999999999
1988-04-27,14.586985
1988-04-28,14.586985
1988-04-29,14.708542999999999
1988-05-02,14.586985
1988-05-03,14.586985
1988-05-04,14.708542999999999
1988-05-05,14.586985
1988-05-06,14.708542999999999
1988-05-09,14.586985
1988-05-10,14.586985
1988-05-11,14.465426
1988-05-12,14.465426
1988-05-13,14.586985
1988-05-16,14.586985
1988-05-17,14.586985
1988-05-18,14.586985
1988-05-19,14.586985
1988-05-20,14.708542999999999
1988-05-23,14.586985
1988-05-24,14.586985
1988-05-25,14.830101
1988-05-26,14.830101
1988-05-27,14.830101
1988-05-31,14.830101
1988-06-01,15.316334
1988-06-02,15.316334
1988-06-03,15.316334
1988-06-06,15.316334
1988-06-07,15.316334
1988-06-08,15.194776000000001
1988-06-09,15.316334
1988-06-10,15.316334
1988-06-13,15.437892000000002
1988-06-14,15.437892000000002
1988-06-15,15.437892000000002
1988-06-16,15.437892000000002
1988-06-17,15.681007999999999
1988-06-20,15.55945
1988-06-21,15.681007999999999
1988-06-22,15.924125
1988-06-23,15.802567000000002
1988-06-24,15.316334
1988-06-27,15.316334
1988-06-28,15.437892000000002
1988-06-29,15.316334
1988-06-30,15.681007999999999
1988-07-01,15.55945
1988-07-05,15.802567000000002
1988-07-06,15.681007999999999
1988-07-07,15.681007999999999
1988-07-08,15.55945
1988-07-11,15.924125
1988-07-12,15.802567000000002
1988-07-13,15.802567000000002
1988-07-14,15.802567000000002
1988-07-15,15.802567000000002
1988-07-18,15.681007999999999
1988-07-19,15.681007999999999
1988-07-20,15.681007999999999
1988-07-21,15.55945
1988-07-22,15.681007999999999
1988-07-25,15.437892000000002
1988-07-26,15.437892000000002
1988-07-27,15.437892000000002
1988-07-28,15.681007999999999
1988-07-29,15.802567000000002
1988-08-01,15.802567000000002
1988-08-02,15.681007999999999
1988-08-03,15.55945
1988-08-04,15.55945
1988-08-05,15.55945
1988-08-08,15.681007999999999
1988-08-09,15.437892000000002
1988-08-10,15.55945
1988-08-11,15.55945
1988-08-12,15.681007999999999
1988-08-15,15.316334
1988-08-16,15.924125
