Date,TDG
2010-09-22,61.900002
2010-09-23,61.110001000000004
2010-09-24,62.240002000000004
2010-09-27,61.68
2010-09-28,61.810001
2010-09-29,63.060001
2010-09-30,62.049999
2010-10-01,61.990002000000004
2010-10-04,61.0
2010-10-05,62.209998999999996
2010-10-06,62.400002
2010-10-07,62.380001
2010-10-08,63.540001000000004
2010-10-11,63.389998999999996
2010-10-12,63.279999
2010-10-13,63.869999
2010-10-14,63.349998
2010-10-15,63.32
2010-10-18,63.0
2010-10-19,62.400002
2010-10-20,63.470001
2010-10-21,64.989998
2010-10-22,65.300003
2010-10-25,65.440002
2010-10-26,65.66999799999999
2010-10-27,65.760002
2010-10-28,65.82
2010-10-29,66.269997
2010-11-01,66.720001
2010-11-02,67.760002
2010-11-03,67.050003
2010-11-04,67.400002
2010-11-05,67.5
2010-11-08,66.809998
2010-11-09,66.25
2010-11-10,66.0
2010-11-11,65.599998
2010-11-12,65.410004
2010-11-15,65.800003
2010-11-16,67.279999
2010-11-17,67.290001
2010-11-18,68.260002
2010-11-19,68.269997
2010-11-22,68.32
2010-11-23,67.790001
2010-11-24,69.050003
2010-11-26,69.07
2010-11-29,68.879997
2010-11-30,68.5
2010-12-01,69.18
2010-12-02,69.660004
2010-12-03,69.5
2010-12-06,69.889999
2010-12-07,70.18
2010-12-08,70.139999
2010-12-09,70.459999
2010-12-10,70.449997
2010-12-13,70.660004
2010-12-14,70.989998
2010-12-15,71.230003
2010-12-16,71.809998
2010-12-17,71.620003
2010-12-20,71.559998
2010-12-21,72.279999
2010-12-22,72.389999
2010-12-23,72.07
2010-12-27,71.860001
2010-12-28,71.639999
2010-12-29,71.629997
2010-12-30,71.589996
2010-12-31,72.010002
2011-01-03,73.75
2011-01-04,74.360001
2011-01-05,75.660004
2011-01-06,76.230003
2011-01-07,77.400002
2011-01-10,75.43
2011-01-11,76.370003
2011-01-12,76.599998
2011-01-13,76.440002
2011-01-14,76.620003
2011-01-18,77.349998
2011-01-19,77.16999799999999
2011-01-20,76.519997
2011-01-21,77.139999
2011-01-24,76.800003
2011-01-25,77.089996
2011-01-26,77.879997
2011-01-27,77.82
2011-01-28,76.699997
2011-01-31,77.480003
2011-02-01,78.129997
2011-02-02,77.91999799999999
2011-02-03,78.589996
2011-02-04,79.25
2011-02-07,80.980003
2011-02-08,82.58000200000001
2011-02-09,82.18
2011-02-10,81.769997
2011-02-11,81.529999
2011-02-14,81.540001
2011-02-15,81.57
2011-02-16,81.809998
2011-02-17,81.5
2011-02-18,81.5
2011-02-22,80.699997
2011-02-23,79.32
2011-02-24,79.230003
2011-02-25,80.339996
2011-02-28,80.379997
2011-03-01,81.190002
2011-03-02,81.470001
2011-03-03,82.989998
2011-03-04,82.66999799999999
2011-03-07,80.93
2011-03-08,81.589996
2011-03-09,81.989998
2011-03-10,80.309998
2011-03-11,81.019997
2011-03-14,82.040001
2011-03-15,79.720001
2011-03-16,77.480003
2011-03-17,78.050003
2011-03-18,78.809998
2011-03-21,80.089996
2011-03-22,80.68
2011-03-23,81.190002
2011-03-24,81.839996
2011-03-25,82.110001
2011-03-28,82.16999799999999
2011-03-29,82.309998
2011-03-30,82.489998
2011-03-31,83.83000200000001
2011-04-01,84.18
2011-04-04,83.160004
2011-04-05,83.040001
2011-04-06,82.709999
2011-04-07,81.940002
2011-04-08,80.5
2011-04-11,80.230003
2011-04-12,79.43
2011-04-13,79.18
2011-04-14,78.559998
2011-04-15,78.82
2011-04-18,77.550003
2011-04-19,77.599998
2011-04-20,79.449997
2011-04-21,80.0
2011-04-25,79.370003
2011-04-26,80.040001
2011-04-27,80.800003
2011-04-28,81.5
2011-04-29,83.300003
2011-05-02,82.879997
2011-05-03,82.309998
2011-05-04,81.529999
2011-05-05,81.82
2011-05-06,82.910004
2011-05-09,83.480003
2011-05-10,83.040001
2011-05-11,82.959999
2011-05-12,83.629997
2011-05-13,82.68
2011-05-16,82.459999
2011-05-17,82.220001
2011-05-18,83.889999
2011-05-19,83.449997
2011-05-20,82.360001
2011-05-23,80.489998
2011-05-24,80.099998
2011-05-25,80.010002
2011-05-26,79.599998
2011-05-27,80.550003
2011-05-31,82.0
2011-06-01,81.33000200000001
2011-06-02,81.220001
2011-06-03,80.32
2011-06-06,80.510002
2011-06-07,80.529999
2011-06-08,80.07
2011-06-09,80.610001
2011-06-10,80.050003
2011-06-13,79.980003
2011-06-14,82.480003
2011-06-15,82.16999799999999
2011-06-16,82.410004
2011-06-17,83.83000200000001
2011-06-20,85.32
2011-06-21,86.940002
2011-06-22,86.889999
2011-06-23,86.379997
2011-06-24,85.800003
2011-06-27,87.300003
2011-06-28,88.91999799999999
2011-06-29,88.860001
2011-06-30,91.190002
2011-07-01,93.300003
2011-07-05,93.370003
2011-07-06,93.940002
2011-07-07,93.75
2011-07-08,93.739998
2011-07-11,92.540001
2011-07-12,90.639999
2011-07-13,91.949997
2011-07-14,91.209999
2011-07-15,90.58000200000001
2011-07-18,89.699997
2011-07-19,91.389999
2011-07-20,91.730003
2011-07-21,93.5
2011-07-22,93.029999
2011-07-25,92.610001
2011-07-26,91.300003
2011-07-27,89.889999
2011-07-28,90.010002
2011-07-29,90.07
2011-08-01,89.050003
2011-08-02,86.730003
2011-08-03,88.620003
2011-08-04,81.050003
2011-08-05,81.849998
2011-08-08,73.83000200000001
2011-08-09,84.870003
2011-08-10,78.970001
2011-08-11,86.839996
2011-08-12,87.720001
2011-08-15,89.040001
2011-08-16,89.790001
2011-08-17,91.230003
2011-08-18,85.629997
2011-08-19,84.779999
2011-08-22,85.83000200000001
2011-08-23,86.900002
2011-08-24,86.91999799999999
2011-08-25,85.949997
2011-08-26,87.800003
2011-08-29,91.370003
2011-08-30,89.900002
2011-08-31,91.860001
2011-09-01,91.040001
2011-09-02,89.410004
2011-09-06,88.08000200000001
2011-09-07,90.940002
2011-09-08,89.389999
2011-09-09,86.650002
2011-09-12,85.650002
2011-09-13,87.620003
2011-09-14,89.589996
2011-09-15,89.449997
2011-09-16,92.370003
2011-09-19,92.120003
2011-09-20,90.190002
2011-09-21,86.18
2011-09-22,82.470001
2011-09-23,84.93
2011-09-26,85.239998
2011-09-27,86.599998
2011-09-28,82.940002
2011-09-29,81.690002
2011-09-30,81.66999799999999
2011-10-03,77.379997
2011-10-04,77.739998
2011-10-05,80.150002
2011-10-06,81.910004
2011-10-07,82.809998
2011-10-10,84.75
2011-10-11,85.510002
2011-10-12,85.93
2011-10-13,86.25
2011-10-14,87.209999
2011-10-17,87.260002
2011-10-18,87.849998
2011-10-19,85.660004
2011-10-20,85.269997
2011-10-21,88.470001
2011-10-24,92.230003
2011-10-25,91.410004
2011-10-26,89.91999799999999
2011-10-27,93.339996
2011-10-28,93.349998
2011-10-31,93.91999799999999
2011-11-01,90.150002
2011-11-02,90.629997
2011-11-03,94.519997
2011-11-04,93.879997
2011-11-07,94.33000200000001
2011-11-08,98.510002
2011-11-09,96.769997
2011-11-10,96.260002
2011-11-11,97.93
2011-11-14,97.41999799999999
2011-11-15,98.400002
2011-11-16,97.120003
2011-11-17,93.57
2011-11-18,94.410004
2011-11-21,92.440002
2011-11-22,92.82
2011-11-23,90.83000200000001
2011-11-25,91.16999799999999
2011-11-28,92.980003
2011-11-29,92.57
2011-11-30,96.41999799999999
2011-12-01,97.68
2011-12-02,96.540001
2011-12-05,96.82
2011-12-06,96.139999
2011-12-07,95.019997
2011-12-08,94.5
2011-12-09,97.349998
2011-12-12,96.0
2011-12-13,94.739998
2011-12-14,94.639999
2011-12-15,95.139999
2011-12-16,95.980003
2011-12-19,95.559998
2011-12-20,96.91999799999999
2011-12-21,97.139999
2011-12-22,97.25
2011-12-23,98.449997
2011-12-27,98.260002
2011-12-28,95.339996
2011-12-29,96.489998
2011-12-30,95.68
2012-01-03,94.08000200000001
2012-01-04,93.129997
2012-01-05,95.190002
2012-01-06,96.739998
2012-01-09,97.449997
2012-01-10,98.699997
2012-01-11,98.370003
2012-01-12,98.029999
2012-01-13,97.559998
2012-01-17,97.970001
2012-01-18,96.599998
2012-01-19,97.410004
2012-01-20,97.059998
2012-01-23,101.110001
2012-01-24,100.550003
2012-01-25,102.199997
2012-01-26,101.83000200000001
2012-01-27,101.360001
2012-01-30,102.160004
2012-01-31,104.529999
2012-02-01,106.83000200000001
2012-02-02,106.059998
2012-02-03,107.83000200000001
2012-02-06,107.41999799999999
2012-02-07,113.82
2012-02-08,116.0
2012-02-09,116.110001
2012-02-10,116.190002
2012-02-13,118.18
2012-02-14,116.470001
2012-02-15,115.0
2012-02-16,116.349998
2012-02-17,115.940002
2012-02-21,116.239998
2012-02-22,117.389999
2012-02-23,117.07
2012-02-24,117.07
2012-02-27,117.519997
2012-02-28,116.870003
2012-02-29,118.790001
2012-03-01,117.110001
2012-03-02,114.989998
2012-03-05,115.300003
2012-03-06,111.900002
2012-03-07,112.58000200000001
2012-03-08,113.940002
2012-03-09,113.779999
2012-03-12,113.839996
2012-03-13,115.480003
2012-03-14,115.029999
2012-03-15,115.300003
2012-03-16,115.32
2012-03-19,113.150002
2012-03-20,113.25
2012-03-21,114.639999
2012-03-22,115.459999
2012-03-23,115.360001
2012-03-26,117.089996
2012-03-27,116.290001
2012-03-28,116.0
2012-03-29,114.959999
2012-03-30,115.760002
2012-04-02,117.0
2012-04-03,117.279999
2012-04-04,116.18
2012-04-05,116.300003
2012-04-09,114.699997
2012-04-10,111.93
2012-04-11,114.230003
2012-04-12,117.059998
2012-04-13,116.040001
2012-04-16,117.029999
2012-04-17,119.129997
2012-04-18,120.199997
2012-04-19,119.07
2012-04-20,122.25
2012-04-23,122.0
2012-04-24,121.730003
2012-04-25,124.699997
2012-04-26,125.410004
2012-04-27,127.139999
2012-04-30,126.120003
2012-05-01,127.07
2012-05-02,127.83000200000001
2012-05-03,129.380005
2012-05-04,127.559998
2012-05-07,127.43
2012-05-08,128.509995
2012-05-09,125.949997
2012-05-10,126.68
2012-05-11,125.739998
2012-05-14,124.93
2012-05-15,123.650002
2012-05-16,124.010002
2012-05-17,120.239998
2012-05-18,118.82
2012-05-21,122.620003
2012-05-22,125.339996
2012-05-23,125.33000200000001
2012-05-24,124.949997
2012-05-25,124.230003
2012-05-29,126.339996
2012-05-30,123.33000200000001
2012-05-31,123.0
2012-06-01,121.709999
2012-06-04,121.730003
2012-06-05,120.809998
2012-06-06,126.739998
2012-06-07,126.190002
2012-06-08,127.139999
2012-06-11,126.08000200000001
2012-06-12,126.839996
2012-06-13,125.16999799999999
2012-06-14,124.489998
2012-06-15,124.279999
2012-06-18,127.0
2012-06-19,127.32
2012-06-20,129.809998
2012-06-21,127.5
2012-06-22,127.139999
2012-06-25,126.150002
2012-06-26,127.449997
2012-06-27,128.0
2012-06-28,127.57
2012-06-29,134.300003
2012-07-02,131.949997
2012-07-03,133.0
2012-07-05,133.679993
2012-07-06,130.880005
2012-07-09,130.96000700000002
2012-07-10,130.029999
2012-07-11,127.730003
2012-07-12,127.370003
2012-07-13,130.830002
2012-07-16,129.649994
2012-07-17,129.869995
2012-07-18,129.639999
2012-07-19,129.970001
2012-07-20,129.699997
2012-07-23,128.729996
2012-07-24,120.010002
2012-07-25,120.25
2012-07-26,120.07
2012-07-27,121.629997
2012-07-30,120.879997
2012-07-31,123.360001
2012-08-01,120.260002
2012-08-02,121.230003
2012-08-03,124.220001
2012-08-06,122.980003
2012-08-07,125.449997
2012-08-08,125.129997
2012-08-09,127.0
2012-08-10,127.5
2012-08-13,127.639999
2012-08-14,127.849998
2012-08-15,128.470001
2012-08-16,132.330002
2012-08-17,137.770004
2012-08-20,138.529999
2012-08-21,136.809998
2012-08-22,136.270004
2012-08-23,136.580002
2012-08-24,138.559998
2012-08-27,139.419998
2012-08-28,137.979996
2012-08-29,138.759995
2012-08-30,138.179993
2012-08-31,138.619995
2012-09-04,138.669998
2012-09-05,137.029999
2012-09-06,140.41000400000001
2012-09-07,143.529999
2012-09-10,141.470001
2012-09-11,142.199997
2012-09-12,142.949997
2012-09-13,143.100006
2012-09-14,145.610001
2012-09-17,143.770004
2012-09-18,142.669998
2012-09-19,143.050003
2012-09-20,142.070007
2012-09-21,144.509995
2012-09-24,143.369995
2012-09-25,144.949997
2012-09-26,141.03999299999998
2012-09-27,141.08999599999999
2012-09-28,141.869995
2012-10-01,141.690002
2012-10-02,142.080002
2012-10-03,145.309998
2012-10-04,148.970001
2012-10-05,150.080002
2012-10-08,146.83999599999999
2012-10-09,145.979996
2012-10-10,145.059998
2012-10-11,145.600006
2012-10-12,149.169998
2012-10-15,148.699997
2012-10-16,150.899994
2012-10-17,149.0
2012-10-18,148.75
2012-10-19,145.699997
2012-10-22,147.389999
2012-10-23,131.270004
2012-10-24,131.419998
2012-10-25,135.110001
2012-10-26,135.440002
2012-10-31,133.21000700000002
2012-11-01,136.570007
2012-11-02,136.880005
2012-11-05,136.820007
2012-11-06,140.119995
2012-11-07,138.0
2012-11-08,137.149994
2012-11-09,137.320007
2012-11-12,135.559998
2012-11-13,136.0
2012-11-14,131.389999
2012-11-15,125.650002
2012-11-16,128.779999
2012-11-19,130.08999599999999
2012-11-20,131.080002
2012-11-21,131.520004
2012-11-23,132.399994
2012-11-26,133.009995
2012-11-27,133.520004
2012-11-28,133.389999
2012-11-29,134.929993
2012-11-30,136.020004
2012-12-03,133.179993
2012-12-04,133.360001
2012-12-05,134.28999299999998
2012-12-06,134.830002
2012-12-07,129.720001
2012-12-10,130.080002
2012-12-11,130.860001
2012-12-12,128.190002
2012-12-13,126.18
2012-12-14,125.519997
2012-12-17,128.220001
2012-12-18,131.830002
2012-12-19,133.889999
2012-12-20,134.669998
2012-12-21,135.110001
2012-12-24,135.179993
2012-12-26,133.220001
2012-12-27,134.580002
2012-12-28,133.050003
2012-12-31,136.360001
2013-01-02,140.0
2013-01-03,139.610001
2013-01-04,140.28999299999998
2013-01-07,140.75
2013-01-08,137.5
2013-01-09,139.58999599999999
2013-01-10,136.08999599999999
2013-01-11,137.529999
2013-01-14,135.75
2013-01-15,135.479996
2013-01-16,134.809998
2013-01-17,136.690002
2013-01-18,136.220001
2013-01-22,137.020004
2013-01-23,137.429993
2013-01-24,138.21000700000002
2013-01-25,138.41000400000001
2013-01-28,136.869995
2013-01-29,137.830002
2013-01-30,137.820007
2013-01-31,135.440002
2013-02-01,136.419998
2013-02-04,137.720001
2013-02-05,139.440002
2013-02-06,139.740005
2013-02-07,143.610001
2013-02-08,143.050003
2013-02-11,145.179993
2013-02-12,144.91000400000001
2013-02-13,144.75
2013-02-14,143.440002
2013-02-15,143.770004
2013-02-19,143.050003
2013-02-20,139.860001
2013-02-21,141.16000400000001
2013-02-22,142.740005
2013-02-25,138.830002
2013-02-26,139.179993
2013-02-27,142.600006
2013-02-28,142.33999599999999
2013-03-01,142.679993
2013-03-04,141.75
2013-03-05,142.83999599999999
2013-03-06,143.509995
2013-03-07,143.720001
2013-03-08,143.850006
2013-03-11,147.559998
2013-03-12,146.899994
2013-03-13,150.58999599999999
2013-03-14,150.91000400000001
2013-03-15,151.020004
2013-03-18,150.100006
2013-03-19,150.440002
2013-03-20,151.71000700000002
2013-03-21,149.71000700000002
2013-03-22,149.350006
2013-03-25,148.279999
2013-03-26,150.270004
2013-03-27,150.96000700000002
2013-03-28,152.919998
2013-04-01,151.08999599999999
2013-04-02,150.389999
2013-04-03,149.529999
2013-04-04,149.83999599999999
2013-04-05,147.880005
2013-04-08,150.279999
2013-04-09,151.21000700000002
2013-04-10,153.220001
2013-04-11,153.009995
2013-04-12,152.899994
2013-04-15,148.880005
2013-04-16,148.16000400000001
2013-04-17,145.490005
2013-04-18,144.179993
2013-04-19,145.369995
2013-04-22,146.16000400000001
2013-04-23,146.880005
2013-04-24,148.08999599999999
2013-04-25,147.350006
2013-04-26,145.309998
2013-04-29,144.869995
2013-04-30,146.800003
2013-05-01,147.0
2013-05-02,149.020004
2013-05-03,149.5
2013-05-06,150.300003
2013-05-07,150.130005
2013-05-08,148.5
2013-05-09,149.869995
2013-05-10,148.83999599999999
2013-05-13,148.110001
2013-05-14,150.080002
2013-05-15,154.690002
2013-05-16,150.649994
2013-05-17,149.830002
2013-05-20,149.83999599999999
2013-05-21,149.419998
2013-05-22,150.009995
2013-05-23,147.850006
2013-05-24,147.0
2013-05-28,148.259995
2013-05-29,146.919998
2013-05-30,146.100006
2013-05-31,146.100006
2013-06-03,148.880005
2013-06-04,147.759995
2013-06-05,147.449997
2013-06-06,150.720001
2013-06-07,149.860001
2013-06-10,149.990005
2013-06-11,147.509995
2013-06-12,145.229996
2013-06-13,145.679993
2013-06-14,148.779999
2013-06-17,152.240005
2013-06-18,156.850006
2013-06-19,156.83999599999999
2013-06-20,157.139999
2013-06-21,162.479996
2013-06-24,162.190002
2013-06-25,156.809998
2013-06-26,156.78999299999998
2013-06-27,158.03999299999998
2013-06-28,156.770004
2013-07-01,154.96000700000002
2013-07-02,151.669998
2013-07-03,153.699997
2013-07-05,158.0
2013-07-08,160.110001
2013-07-09,159.800003
2013-07-10,160.800003
2013-07-11,141.639999
2013-07-12,142.360001
2013-07-15,140.990005
2013-07-16,139.16000400000001
2013-07-17,139.149994
2013-07-18,138.75
2013-07-19,138.419998
2013-07-22,140.020004
2013-07-23,140.949997
2013-07-24,141.809998
2013-07-25,141.699997
2013-07-26,142.639999
2013-07-29,143.08999599999999
2013-07-30,143.919998
2013-07-31,144.58999599999999
2013-08-01,148.919998
2013-08-02,147.869995
2013-08-05,148.119995
2013-08-06,145.199997
2013-08-07,143.029999
2013-08-08,140.779999
2013-08-09,140.679993
2013-08-12,140.369995
2013-08-13,139.619995
2013-08-14,138.949997
2013-08-15,137.899994
2013-08-16,137.059998
2013-08-19,138.199997
2013-08-20,138.509995
2013-08-21,138.240005
2013-08-22,139.179993
2013-08-23,139.929993
2013-08-26,139.899994
2013-08-27,137.669998
2013-08-28,137.479996
2013-08-29,137.899994
2013-08-30,137.0
2013-09-03,138.729996
2013-09-04,137.929993
2013-09-05,138.020004
2013-09-06,138.050003
2013-09-09,139.389999
2013-09-10,140.869995
2013-09-11,142.029999
2013-09-12,144.830002
2013-09-13,143.070007
2013-09-16,145.25
2013-09-17,145.0
2013-09-18,142.75
2013-09-19,142.389999
2013-09-20,139.699997
2013-09-23,134.940002
2013-09-24,136.520004
2013-09-25,135.669998
2013-09-26,137.220001
2013-09-27,138.669998
2013-09-30,138.699997
2013-10-01,141.279999
2013-10-02,142.220001
2013-10-03,141.050003
2013-10-04,140.490005
2013-10-07,139.759995
2013-10-08,139.679993
2013-10-09,137.860001
2013-10-10,140.690002
2013-10-11,140.570007
2013-10-14,140.5
2013-10-15,139.740005
2013-10-16,140.169998
2013-10-17,140.91000400000001
2013-10-18,140.130005
2013-10-21,139.53999299999998
2013-10-22,139.46000700000002
2013-10-23,145.419998
2013-10-24,146.46000700000002
2013-10-25,146.220001
2013-10-28,145.199997
2013-10-29,147.179993
2013-10-30,147.179993
2013-10-31,145.41000400000001
2013-11-01,147.350006
2013-11-04,148.720001
2013-11-05,147.720001
2013-11-06,148.759995
2013-11-07,146.119995
2013-11-08,147.270004
2013-11-11,147.229996
2013-11-12,147.740005
2013-11-13,149.149994
2013-11-14,145.850006
2013-11-15,148.449997
2013-11-18,147.110001
2013-11-19,145.100006
2013-11-20,143.369995
2013-11-21,145.050003
2013-11-22,148.5
2013-11-25,151.53999299999998
2013-11-26,156.059998
2013-11-27,157.919998
2013-11-29,156.520004
2013-12-02,154.96000700000002
2013-12-03,155.190002
2013-12-04,154.169998
2013-12-05,154.059998
2013-12-06,156.080002
2013-12-09,154.779999
2013-12-10,155.509995
2013-12-11,156.25
2013-12-12,156.630005
2013-12-13,156.28999299999998
2013-12-16,156.259995
2013-12-17,154.770004
2013-12-18,154.570007
2013-12-19,156.639999
2013-12-20,160.110001
2013-12-23,159.559998
2013-12-24,159.970001
2013-12-26,160.929993
2013-12-27,160.119995
2013-12-30,159.630005
2013-12-31,161.020004
2014-01-02,159.570007
2014-01-03,160.91000400000001
2014-01-06,160.240005
2014-01-07,161.029999
2014-01-08,162.779999
2014-01-09,164.78999299999998
2014-01-10,164.570007
2014-01-13,167.419998
2014-01-14,169.71000700000002
2014-01-15,172.25
2014-01-16,172.53999299999998
2014-01-17,173.21000700000002
2014-01-21,173.809998
2014-01-22,176.110001
2014-01-23,173.759995
2014-01-24,169.100006
2014-01-27,166.970001
2014-01-28,170.229996
2014-01-29,168.139999
2014-01-30,167.929993
2014-01-31,167.029999
2014-02-03,165.0
2014-02-04,171.919998
2014-02-05,173.449997
2014-02-06,172.220001
2014-02-07,172.380005
2014-02-10,173.889999
2014-02-11,173.28999299999998
2014-02-12,175.059998
2014-02-13,174.570007
2014-02-14,175.770004
2014-02-18,175.899994
2014-02-19,176.580002
2014-02-20,177.820007
2014-02-21,178.490005
2014-02-24,178.220001
2014-02-25,176.369995
2014-02-26,176.570007
2014-02-27,177.270004
2014-02-28,178.139999
2014-03-03,178.979996
2014-03-04,182.580002
2014-03-05,181.149994
2014-03-06,182.559998
2014-03-07,180.630005
2014-03-10,179.850006
2014-03-11,179.639999
2014-03-12,180.440002
2014-03-13,181.110001
2014-03-14,179.529999
2014-03-17,181.5
2014-03-18,182.350006
2014-03-19,181.300003
2014-03-20,181.600006
2014-03-21,183.080002
2014-03-24,183.0
2014-03-25,185.21000700000002
2014-03-26,184.5
2014-03-27,184.190002
2014-03-28,183.860001
2014-03-31,185.199997
2014-04-01,186.669998
2014-04-02,185.619995
2014-04-03,184.929993
2014-04-04,180.690002
2014-04-07,178.059998
2014-04-08,176.190002
2014-04-09,178.96000700000002
2014-04-10,175.080002
2014-04-11,173.330002
2014-04-14,173.580002
2014-04-15,176.309998
2014-04-16,178.020004
2014-04-17,181.0
2014-04-21,181.309998
2014-04-22,181.419998
2014-04-23,180.949997
2014-04-24,179.669998
2014-04-25,175.330002
2014-04-28,174.46000700000002
2014-04-29,174.729996
2014-04-30,177.869995
2014-05-01,178.78999299999998
2014-05-02,179.509995
2014-05-05,183.220001
2014-05-06,178.639999
2014-05-07,178.96000700000002
2014-05-08,181.28999299999998
2014-05-09,180.0
2014-05-12,179.419998
2014-05-13,183.729996
2014-05-14,185.0
2014-05-15,183.600006
2014-05-16,183.649994
2014-05-19,186.639999
2014-05-20,182.559998
2014-05-21,185.080002
2014-05-22,187.529999
2014-05-23,186.33999599999999
2014-05-27,187.33999599999999
2014-05-28,188.029999
2014-05-29,188.279999
2014-05-30,188.71000700000002
2014-06-02,189.899994
2014-06-03,191.03999299999998
2014-06-04,191.16000400000001
2014-06-05,190.970001
2014-06-06,195.580002
2014-06-09,197.0
2014-06-10,195.419998
2014-06-11,195.240005
2014-06-12,167.699997
2014-06-13,168.800003
2014-06-16,170.020004
2014-06-17,169.190002
2014-06-18,171.270004
2014-06-19,170.580002
2014-06-20,172.419998
2014-06-23,170.240005
2014-06-24,167.809998
2014-06-25,167.720001
2014-06-26,167.75
2014-06-27,167.369995
2014-06-30,167.259995
2014-07-01,168.369995
2014-07-02,168.419998
2014-07-03,168.199997
2014-07-07,167.529999
2014-07-08,165.330002
2014-07-09,166.03999299999998
2014-07-10,165.610001
2014-07-11,167.580002
2014-07-14,169.729996
2014-07-15,169.070007
2014-07-16,168.669998
2014-07-17,166.809998
2014-07-18,169.529999
2014-07-21,171.899994
2014-07-22,173.990005
2014-07-23,171.800003
2014-07-24,170.71000700000002
2014-07-25,170.199997
2014-07-28,171.149994
2014-07-29,170.0
2014-07-30,170.850006
2014-07-31,167.919998
2014-08-01,169.649994
2014-08-04,169.929993
2014-08-05,175.110001
2014-08-06,172.5
2014-08-07,174.020004
2014-08-08,173.46000700000002
2014-08-11,174.350006
2014-08-12,173.71000700000002
2014-08-13,176.740005
2014-08-14,177.320007
2014-08-15,178.479996
2014-08-18,180.169998
2014-08-19,180.399994
2014-08-20,183.550003
2014-08-21,184.919998
2014-08-22,184.940002
2014-08-25,188.580002
2014-08-26,187.91000400000001
2014-08-27,188.179993
2014-08-28,187.970001
2014-08-29,187.990005
2014-09-02,188.149994
2014-09-03,188.669998
2014-09-04,187.830002
2014-09-05,188.570007
2014-09-08,187.809998
2014-09-09,187.83999599999999
2014-09-10,188.169998
2014-09-11,188.509995
2014-09-12,189.419998
2014-09-15,189.990005
2014-09-16,190.169998
2014-09-17,189.699997
2014-09-18,189.990005
2014-09-19,188.199997
2014-09-22,187.059998
2014-09-23,185.0
2014-09-24,184.5
2014-09-25,182.619995
2014-09-26,185.009995
2014-09-29,184.889999
2014-09-30,184.330002
2014-10-01,182.380005
2014-10-02,181.419998
2014-10-03,185.240005
2014-10-06,183.809998
2014-10-07,181.479996
2014-10-08,183.929993
2014-10-09,179.479996
2014-10-10,176.5
2014-10-13,173.699997
2014-10-14,172.630005
2014-10-15,171.820007
2014-10-16,172.929993
2014-10-17,174.850006
2014-10-20,174.96000700000002
2014-10-21,178.46000700000002
2014-10-22,177.229996
2014-10-23,181.229996
2014-10-24,182.83999599999999
2014-10-27,182.649994
2014-10-28,184.580002
2014-10-29,184.320007
2014-10-30,185.490005
2014-10-31,187.029999
2014-11-03,185.800003
2014-11-04,185.949997
2014-11-05,187.0
2014-11-06,187.759995
2014-11-07,187.330002
2014-11-10,188.130005
2014-11-11,186.929993
2014-11-12,186.33999599999999
2014-11-13,191.78999299999998
2014-11-14,192.449997
2014-11-17,192.330002
2014-11-18,192.28999299999998
2014-11-19,191.96000700000002
2014-11-20,192.130005
2014-11-21,192.770004
2014-11-24,194.83999599999999
2014-11-25,193.559998
2014-11-26,193.820007
2014-11-28,197.78999299999998
2014-12-01,196.520004
2014-12-02,194.58999599999999
2014-12-03,195.350006
2014-12-04,196.119995
2014-12-05,195.979996
2014-12-08,193.679993
2014-12-09,195.009995
2014-12-10,192.630005
2014-12-11,193.139999
2014-12-12,192.059998
2014-12-15,192.929993
2014-12-16,191.25
2014-12-17,194.690002
2014-12-18,196.330002
2014-12-19,197.800003
2014-12-22,197.66000400000001
2014-12-23,198.259995
2014-12-24,200.610001
2014-12-26,200.100006
2014-12-29,198.550003
2014-12-30,197.550003
2014-12-31,196.350006
2015-01-02,197.75
2015-01-05,196.449997
2015-01-06,196.949997
2015-01-07,199.559998
2015-01-08,202.899994
2015-01-09,201.320007
2015-01-12,201.25
2015-01-13,204.029999
2015-01-14,204.119995
2015-01-15,203.740005
2015-01-16,204.0
2015-01-20,203.75
2015-01-21,205.0
2015-01-22,206.03999299999998
2015-01-23,208.399994
2015-01-26,208.570007
2015-01-27,203.649994
2015-01-28,203.0
2015-01-29,206.199997
2015-01-30,205.529999
2015-02-02,206.96000700000002
2015-02-03,207.800003
2015-02-04,209.679993
2015-02-05,211.020004
2015-02-06,212.11000099999998
2015-02-09,207.869995
2015-02-10,207.899994
2015-02-11,206.869995
2015-02-12,206.66000400000001
2015-02-13,208.619995
2015-02-17,208.179993
2015-02-18,209.119995
2015-02-19,211.979996
2015-02-20,213.729996
2015-02-23,222.82000699999998
2015-02-24,225.270004
2015-02-25,223.440002
2015-02-26,221.580002
2015-02-27,216.86000099999998
2015-03-02,218.11000099999998
2015-03-03,217.729996
2015-03-04,215.330002
2015-03-05,215.33999599999999
2015-03-06,213.11999500000002
2015-03-09,214.75
2015-03-10,213.0
2015-03-11,214.16000400000001
2015-03-12,216.27999900000003
2015-03-13,214.82000699999998
2015-03-16,217.13999900000002
2015-03-17,216.49000499999997
2015-03-18,216.440002
2015-03-19,214.789993
2015-03-20,215.75
2015-03-23,215.789993
2015-03-24,215.149994
2015-03-25,214.0
2015-03-26,215.17999300000002
2015-03-27,217.86999500000002
2015-03-30,219.830002
2015-03-31,218.72000099999997
2015-04-01,218.72000099999997
2015-04-02,220.25
2015-04-06,219.74000499999997
2015-04-07,220.830002
