Date,ZBH
2002-10-24,39.959998999999996
2002-10-25,40.98
2002-10-28,40.23
2002-10-29,39.919998
2002-10-30,39.93
2002-10-31,41.220001
2002-11-01,41.5
2002-11-04,41.25
2002-11-05,41.27
2002-11-06,42.0
2002-11-07,42.599998
2002-11-08,41.299999
2002-11-11,40.84
2002-11-12,39.950001
2002-11-13,40.0
2002-11-14,40.0
2002-11-15,40.5
2002-11-18,40.880001
2002-11-19,41.130001
2002-11-20,41.790001000000004
2002-11-21,40.060001
2002-11-22,38.939999
2002-11-25,37.5
2002-11-26,38.150002
2002-11-27,38.400002
2002-11-29,37.639998999999996
2002-12-02,37.459998999999996
2002-12-03,39.200001
2002-12-04,39.5
2002-12-05,39.23
2002-12-06,39.299999
2002-12-09,39.41
2002-12-10,40.060001
2002-12-11,40.599998
2002-12-12,39.91
2002-12-13,39.25
2002-12-16,39.389998999999996
2002-12-17,38.799999
2002-12-18,39.599998
2002-12-19,39.720001
2002-12-20,40.040001000000004
2002-12-23,40.790001000000004
2002-12-24,40.540001000000004
2002-12-26,40.299999
2002-12-27,39.950001
2002-12-30,40.619999
2002-12-31,41.52
2003-01-02,40.299999
2003-01-03,40.400002
2003-01-06,40.66
2003-01-07,40.259997999999996
2003-01-08,40.0
2003-01-09,40.25
2003-01-10,39.939999
2003-01-13,39.150002
2003-01-14,38.549999
2003-01-15,38.369999
2003-01-16,38.16
2003-01-17,39.599998
2003-01-21,38.900002
2003-01-22,39.0
2003-01-23,39.439999
2003-01-24,39.139998999999996
2003-01-27,38.380001
2003-01-28,39.5
2003-01-29,41.0
2003-01-30,41.0
2003-01-31,41.0
2003-02-03,41.580002
2003-02-04,40.82
2003-02-05,41.400002
2003-02-06,41.700001
2003-02-07,42.290001000000004
2003-02-10,42.5
2003-02-11,42.110001000000004
2003-02-12,41.48
2003-02-13,41.580002
2003-02-14,41.799999
2003-02-18,42.740002000000004
2003-02-19,41.990002000000004
2003-02-20,43.009997999999996
2003-02-21,43.959998999999996
2003-02-24,43.669998
2003-02-25,44.900002
2003-02-26,44.669998
2003-02-27,44.830002
2003-02-28,44.389998999999996
2003-03-03,43.700001
2003-03-04,43.650002
2003-03-05,44.23
2003-03-06,44.790001000000004
2003-03-07,45.209998999999996
2003-03-10,44.41
2003-03-11,43.77
2003-03-12,44.0
2003-03-13,44.650002
2003-03-14,46.689999
2003-03-17,48.970001
2003-03-18,48.619999
2003-03-19,48.200001
2003-03-20,48.639998999999996
2003-03-21,49.73
2003-03-24,48.91
2003-03-25,49.099998
2003-03-26,48.220001
2003-03-27,48.330002
2003-03-28,49.459998999999996
2003-03-31,48.630001
2003-04-01,49.560001
2003-04-02,46.400002
2003-04-03,46.369999
2003-04-04,46.0
2003-04-07,45.360001000000004
2003-04-08,46.720001
2003-04-09,46.619999
2003-04-10,47.509997999999996
2003-04-11,47.130001
2003-04-14,47.369999
2003-04-15,46.75
2003-04-16,44.700001
2003-04-17,45.419998
2003-04-21,45.48
2003-04-22,46.029999
2003-04-23,46.5
2003-04-24,47.900002
2003-04-25,47.439999
2003-04-28,47.59
2003-04-29,47.189999
2003-04-30,46.900002
2003-05-01,46.029999
2003-05-02,47.509997999999996
2003-05-05,47.119999
2003-05-06,47.98
2003-05-07,47.369999
2003-05-08,47.09
2003-05-09,46.52
2003-05-12,48.150002
2003-05-13,48.0
2003-05-14,48.349998
2003-05-15,48.91
2003-05-16,48.889998999999996
2003-05-19,48.279999
2003-05-20,44.450001
2003-05-21,43.82
2003-05-22,45.779999
2003-05-23,45.93
2003-05-27,46.189999
2003-05-28,45.549999
2003-05-29,45.959998999999996
2003-05-30,44.860001000000004
2003-06-02,43.34
2003-06-03,43.900002
2003-06-04,42.650002
2003-06-05,42.509997999999996
2003-06-06,44.0
2003-06-09,44.290001000000004
2003-06-10,45.02
2003-06-11,45.990002000000004
2003-06-12,46.5
2003-06-13,46.68
2003-06-16,47.189999
2003-06-17,46.66
2003-06-18,46.630001
2003-06-19,44.419998
2003-06-20,44.360001000000004
2003-06-23,43.91
2003-06-24,43.950001
2003-06-25,44.16
2003-06-26,45.009997999999996
2003-06-27,44.57
2003-06-30,45.049999
2003-07-01,45.560001
2003-07-02,45.669998
2003-07-03,45.080002
2003-07-07,45.5
2003-07-08,45.470001
2003-07-09,44.369999
2003-07-10,45.310001
2003-07-11,44.959998999999996
2003-07-14,44.709998999999996
2003-07-15,44.5
2003-07-16,44.349998
2003-07-17,45.200001
2003-07-18,45.330002
2003-07-21,45.200001
2003-07-22,45.27
2003-07-23,45.209998999999996
2003-07-24,45.799999
2003-07-25,46.709998999999996
2003-07-28,47.630001
2003-07-29,48.75
2003-07-30,47.84
2003-07-31,47.810001
2003-08-01,47.369999
2003-08-04,47.439999
2003-08-05,47.299999
2003-08-06,50.43
2003-08-07,50.360001000000004
2003-08-08,49.48
2003-08-11,49.119999
2003-08-12,50.040001000000004
2003-08-13,49.450001
2003-08-14,49.349998
2003-08-15,48.700001
2003-08-18,48.869999
2003-08-19,48.59
2003-08-20,48.27
2003-08-21,49.07
2003-08-22,48.799999
2003-08-25,48.759997999999996
2003-08-26,48.889998999999996
2003-08-27,48.720001
2003-08-28,51.549999
2003-08-29,51.740002000000004
2003-09-02,53.25
2003-09-03,53.080002
2003-09-04,53.580002
2003-09-05,53.049999
2003-09-08,53.700001
2003-09-09,53.040001000000004
2003-09-10,52.599998
2003-09-11,52.09
2003-09-12,52.380001
2003-09-15,52.48
2003-09-16,52.669998
2003-09-17,53.869999
2003-09-18,54.279999
2003-09-19,53.689999
2003-09-22,54.18
2003-09-23,55.610001000000004
2003-09-24,55.790001000000004
2003-09-25,54.869999
2003-09-26,55.52
2003-09-29,55.549999
2003-09-30,55.099998
2003-10-01,55.700001
2003-10-02,56.18
2003-10-03,56.689999
2003-10-06,57.84
2003-10-07,57.290001000000004
2003-10-08,57.200001
2003-10-09,57.040001000000004
2003-10-10,56.52
2003-10-13,55.799999
2003-10-14,56.200001
2003-10-15,57.540001000000004
2003-10-16,58.119999
2003-10-17,58.549999
2003-10-20,59.23
2003-10-21,58.880001
2003-10-22,58.720001
2003-10-23,62.0
2003-10-24,61.169998
2003-10-27,61.419998
2003-10-28,62.810001
2003-10-29,62.959998999999996
2003-10-30,62.73
2003-10-31,63.810001
2003-11-03,64.599998
2003-11-04,64.83000200000001
2003-11-05,64.82
2003-11-06,65.33000200000001
2003-11-07,65.08000200000001
2003-11-10,64.5
2003-11-11,63.18
2003-11-12,64.160004
2003-11-13,64.099998
2003-11-14,63.799999
2003-11-17,64.18
2003-11-18,63.759997999999996
2003-11-19,63.610001000000004
2003-11-20,63.669998
2003-11-21,63.509997999999996
2003-11-24,65.349998
2003-11-25,65.08000200000001
2003-11-26,65.489998
2003-11-28,65.91999799999999
2003-12-01,67.800003
2003-12-02,67.660004
2003-12-03,67.5
2003-12-04,66.150002
2003-12-05,65.779999
2003-12-08,66.910004
2003-12-09,65.870003
2003-12-10,65.68
2003-12-11,65.900002
2003-12-12,66.400002
2003-12-15,66.25
2003-12-16,66.940002
2003-12-17,68.769997
2003-12-18,69.550003
2003-12-19,69.360001
2003-12-22,69.239998
2003-12-23,68.0
2003-12-24,68.66999799999999
2003-12-26,69.029999
2003-12-29,71.16999799999999
2003-12-30,70.900002
2003-12-31,70.400002
2004-01-02,70.0
2004-01-05,69.370003
2004-01-06,69.029999
2004-01-07,69.800003
2004-01-08,71.150002
2004-01-09,70.849998
2004-01-12,70.849998
2004-01-13,69.959999
2004-01-14,70.010002
2004-01-15,70.660004
2004-01-16,76.150002
2004-01-20,74.269997
2004-01-21,74.800003
2004-01-22,74.809998
2004-01-23,74.650002
2004-01-26,77.0
2004-01-27,75.5
2004-01-28,73.300003
2004-01-29,75.220001
2004-01-30,76.5
2004-02-02,77.139999
2004-02-03,77.93
2004-02-04,77.849998
2004-02-05,76.349998
2004-02-06,79.25
2004-02-09,77.900002
2004-02-10,77.489998
2004-02-11,78.75
2004-02-12,78.349998
2004-02-13,77.5
2004-02-17,77.5
2004-02-18,77.849998
2004-02-19,78.099998
2004-02-20,77.629997
2004-02-23,76.959999
2004-02-24,77.190002
2004-02-25,77.43
2004-02-26,76.75
2004-02-27,75.639999
2004-03-01,78.25
2004-03-02,76.900002
2004-03-03,77.400002
2004-03-04,77.58000200000001
2004-03-05,79.150002
2004-03-08,80.650002
2004-03-09,79.599998
2004-03-10,78.199997
2004-03-11,76.199997
2004-03-12,77.25
2004-03-15,76.589996
2004-03-16,76.400002
2004-03-17,77.769997
2004-03-18,76.5
2004-03-19,74.860001
2004-03-22,72.809998
2004-03-23,73.550003
2004-03-24,71.989998
2004-03-25,72.910004
2004-03-26,72.099998
2004-03-29,72.949997
2004-03-30,73.120003
2004-03-31,73.779999
2004-04-01,73.949997
2004-04-02,78.029999
2004-04-05,79.610001
2004-04-06,79.050003
2004-04-07,78.800003
2004-04-08,78.610001
2004-04-12,79.16999799999999
2004-04-13,78.66999799999999
2004-04-14,78.75
2004-04-15,78.470001
2004-04-16,80.839996
2004-04-19,80.839996
2004-04-20,79.400002
2004-04-21,82.139999
2004-04-22,84.529999
2004-04-23,82.82
2004-04-26,84.0
2004-04-27,80.75
2004-04-28,80.529999
2004-04-29,80.949997
2004-04-30,79.849998
2004-05-03,82.08000200000001
2004-05-04,82.209999
2004-05-05,83.83000200000001
2004-05-06,82.110001
2004-05-07,81.849998
2004-05-10,79.800003
2004-05-11,80.900002
2004-05-12,79.75
2004-05-13,81.309998
2004-05-14,81.970001
2004-05-17,82.029999
2004-05-18,82.949997
2004-05-19,82.110001
2004-05-20,82.129997
2004-05-21,83.550003
2004-05-24,81.650002
2004-05-25,83.75
2004-05-26,85.099998
2004-05-27,85.199997
2004-05-28,85.349998
2004-06-01,85.599998
2004-06-02,87.110001
2004-06-03,86.379997
2004-06-04,87.010002
2004-06-07,87.75
2004-06-08,87.800003
2004-06-09,86.650002
2004-06-10,87.139999
2004-06-14,87.099998
2004-06-15,87.639999
2004-06-16,86.870003
2004-06-17,86.0
2004-06-18,86.269997
2004-06-21,86.0
2004-06-22,85.279999
2004-06-23,87.099998
2004-06-24,87.75
2004-06-25,88.0
2004-06-28,86.0
2004-06-29,87.110001
2004-06-30,88.199997
2004-07-01,87.57
2004-07-02,86.650002
2004-07-06,87.699997
2004-07-07,89.150002
2004-07-08,88.900002
2004-07-09,85.209999
2004-07-12,82.779999
2004-07-13,82.099998
2004-07-14,82.940002
2004-07-15,82.599998
2004-07-16,77.239998
2004-07-19,76.349998
2004-07-20,78.0
2004-07-21,75.82
2004-07-22,75.459999
2004-07-23,76.019997
2004-07-26,73.849998
2004-07-27,76.550003
2004-07-28,73.75
2004-07-29,73.32
2004-07-30,76.309998
2004-08-02,76.220001
2004-08-03,76.41999799999999
2004-08-04,75.58000200000001
2004-08-05,71.650002
2004-08-06,69.790001
2004-08-09,69.870003
2004-08-10,71.900002
2004-08-11,72.93
2004-08-12,71.989998
2004-08-13,71.400002
2004-08-16,71.760002
2004-08-17,72.199997
2004-08-18,73.519997
2004-08-19,73.43
2004-08-20,73.230003
2004-08-23,72.709999
2004-08-24,71.660004
2004-08-25,72.800003
2004-08-26,71.790001
2004-08-27,72.07
2004-08-30,70.970001
2004-08-31,71.300003
2004-09-01,73.239998
2004-09-02,75.720001
2004-09-03,74.739998
2004-09-07,77.019997
2004-09-08,76.75
2004-09-09,76.08000200000001
2004-09-10,75.709999
2004-09-13,77.150002
2004-09-14,77.099998
2004-09-15,75.809998
2004-09-16,75.93
2004-09-17,76.849998
2004-09-20,78.66999799999999
2004-09-21,79.459999
2004-09-22,77.699997
2004-09-23,77.82
2004-09-24,79.620003
2004-09-27,77.16999799999999
2004-09-28,77.43
2004-09-29,78.550003
2004-09-30,79.040001
2004-10-01,78.809998
2004-10-04,79.440002
2004-10-05,78.25
2004-10-06,78.099998
2004-10-07,75.699997
2004-10-08,74.209999
2004-10-11,74.599998
2004-10-12,74.82
2004-10-13,74.470001
2004-10-14,73.480003
2004-10-15,71.309998
2004-10-18,72.040001
2004-10-19,69.91999799999999
2004-10-20,71.0
2004-10-21,70.160004
2004-10-22,69.019997
2004-10-25,67.900002
2004-10-26,72.07
2004-10-27,75.949997
2004-10-28,76.050003
2004-10-29,77.589996
2004-11-01,76.32
2004-11-02,76.099998
2004-11-03,77.870003
2004-11-04,79.839996
2004-11-05,81.66999799999999
2004-11-08,79.550003
2004-11-09,78.91999799999999
2004-11-10,78.800003
2004-11-11,80.800003
2004-11-12,79.75
2004-11-15,79.589996
2004-11-16,79.199997
2004-11-17,79.650002
2004-11-18,78.449997
2004-11-19,76.989998
2004-11-22,78.440002
2004-11-23,78.370003
2004-11-24,79.699997
2004-11-26,79.550003
2004-11-29,80.489998
2004-11-30,81.599998
2004-12-01,83.449997
2004-12-02,83.370003
2004-12-03,82.720001
2004-12-06,82.440002
2004-12-07,81.5
2004-12-08,82.610001
2004-12-09,84.349998
2004-12-10,83.790001
2004-12-13,84.0
2004-12-14,84.290001
2004-12-15,81.5
2004-12-16,79.699997
2004-12-17,79.459999
2004-12-20,80.559998
2004-12-21,81.279999
2004-12-22,81.889999
2004-12-23,80.150002
2004-12-27,79.489998
2004-12-28,80.739998
2004-12-29,80.91999799999999
2004-12-30,80.889999
2004-12-31,80.120003
2005-01-03,79.379997
2005-01-04,79.349998
2005-01-05,78.730003
2005-01-06,79.639999
2005-01-07,79.5
2005-01-10,80.260002
2005-01-11,79.91999799999999
2005-01-12,79.690002
2005-01-13,77.160004
2005-01-14,78.769997
2005-01-18,80.760002
2005-01-19,80.269997
2005-01-20,81.089996
2005-01-21,80.5
2005-01-24,79.980003
2005-01-25,80.150002
2005-01-26,81.0
2005-01-27,79.959999
2005-01-28,79.889999
2005-01-31,78.849998
2005-02-01,87.400002
2005-02-02,86.629997
2005-02-03,86.550003
2005-02-04,87.190002
2005-02-07,85.470001
2005-02-08,85.099998
2005-02-09,84.190002
2005-02-10,85.25
2005-02-11,85.089996
2005-02-14,83.610001
2005-02-15,83.16999799999999
2005-02-16,84.400002
2005-02-17,86.120003
2005-02-18,85.760002
2005-02-22,84.720001
2005-02-23,84.18
2005-02-24,84.860001
2005-02-25,85.940002
2005-02-28,85.900002
2005-03-01,85.699997
2005-03-02,85.620003
2005-03-03,86.050003
2005-03-04,85.449997
2005-03-07,84.5
2005-03-08,82.099998
2005-03-09,82.639999
2005-03-10,80.849998
2005-03-11,78.959999
2005-03-14,78.83000200000001
2005-03-15,79.25
2005-03-16,79.160004
2005-03-17,80.230003
2005-03-18,81.470001
2005-03-21,80.239998
2005-03-22,79.699997
2005-03-23,78.709999
2005-03-24,79.400002
2005-03-28,81.33000200000001
2005-03-29,81.809998
2005-03-30,82.610001
2005-03-31,77.809998
2005-04-01,74.66999799999999
2005-04-04,74.589996
2005-04-05,76.660004
2005-04-06,76.839996
2005-04-07,77.489998
2005-04-08,76.620003
2005-04-11,76.959999
2005-04-12,76.879997
2005-04-13,76.33000200000001
2005-04-14,76.239998
2005-04-15,77.5
2005-04-18,76.769997
2005-04-19,76.980003
2005-04-20,77.66999799999999
2005-04-21,79.0
2005-04-22,78.849998
2005-04-25,80.16999799999999
2005-04-26,79.83000200000001
2005-04-27,81.730003
2005-04-28,81.300003
2005-04-29,81.41999799999999
2005-05-02,80.93
2005-05-03,80.410004
2005-05-04,81.400002
2005-05-05,81.0
2005-05-06,80.040001
2005-05-09,79.449997
2005-05-10,78.059998
2005-05-11,78.870003
2005-05-12,77.970001
2005-05-13,76.739998
2005-05-16,78.019997
2005-05-17,78.029999
2005-05-18,77.559998
2005-05-19,78.279999
2005-05-20,77.83000200000001
2005-05-23,78.529999
2005-05-24,78.769997
2005-05-25,77.800003
2005-05-26,77.809998
2005-05-27,77.699997
2005-05-31,76.58000200000001
2005-06-01,76.25
2005-06-02,76.470001
2005-06-03,78.75
2005-06-06,78.349998
2005-06-07,79.41999799999999
2005-06-08,78.989998
2005-06-09,79.110001
2005-06-10,79.220001
2005-06-13,80.0
2005-06-14,81.160004
2005-06-15,78.900002
2005-06-16,80.25
2005-06-17,80.779999
2005-06-20,80.309998
2005-06-21,79.029999
2005-06-22,76.290001
2005-06-23,75.510002
2005-06-24,76.32
2005-06-27,76.339996
2005-06-28,77.620003
2005-06-29,77.269997
2005-06-30,76.16999799999999
2005-07-01,76.839996
2005-07-05,77.279999
2005-07-06,76.0
2005-07-07,76.629997
2005-07-08,77.739998
2005-07-11,78.400002
2005-07-12,78.5
2005-07-13,78.66999799999999
2005-07-14,79.150002
2005-07-15,79.339996
2005-07-18,78.25
2005-07-19,78.349998
2005-07-20,80.790001
2005-07-21,80.800003
2005-07-22,81.220001
2005-07-25,81.349998
2005-07-26,81.410004
2005-07-27,83.099998
2005-07-28,81.790001
2005-07-29,82.360001
2005-08-01,80.190002
2005-08-02,81.0
2005-08-03,81.029999
2005-08-04,81.0
2005-08-05,80.360001
2005-08-08,79.91999799999999
2005-08-09,80.860001
2005-08-10,80.0
2005-08-11,80.599998
2005-08-12,80.290001
2005-08-15,81.510002
2005-08-16,81.699997
2005-08-17,82.010002
2005-08-18,82.639999
2005-08-19,82.230003
2005-08-22,82.339996
2005-08-23,81.58000200000001
2005-08-24,82.07
2005-08-25,81.379997
2005-08-26,81.32
2005-08-29,81.900002
2005-08-30,81.029999
2005-08-31,82.16999799999999
2005-09-01,82.099998
2005-09-02,82.739998
2005-09-06,83.66999799999999
2005-09-07,83.099998
2005-09-08,79.660004
2005-09-09,78.480003
2005-09-12,78.239998
2005-09-13,73.980003
2005-09-14,72.190002
2005-09-15,72.300003
2005-09-16,72.309998
2005-09-19,70.639999
2005-09-20,69.599998
2005-09-21,69.5
2005-09-22,69.5
2005-09-23,70.66999799999999
2005-09-26,69.589996
2005-09-27,69.209999
2005-09-28,68.459999
2005-09-29,68.0
2005-09-30,68.889999
2005-10-03,68.110001
2005-10-04,68.410004
2005-10-05,66.83000200000001
2005-10-06,64.989998
2005-10-07,65.940002
2005-10-10,65.529999
2005-10-11,64.290001
2005-10-12,65.43
2005-10-13,66.150002
2005-10-14,67.290001
2005-10-17,68.150002
2005-10-18,67.91999799999999
2005-10-19,63.25
2005-10-20,62.619999
2005-10-21,62.130001
2005-10-24,63.189999
2005-10-25,63.18
2005-10-26,63.77
2005-10-27,61.700001
2005-10-28,63.200001
2005-10-31,63.77
2005-11-01,64.25
2005-11-02,65.620003
2005-11-03,65.550003
2005-11-04,65.650002
2005-11-07,66.900002
2005-11-08,66.959999
2005-11-09,66.690002
2005-11-10,67.5
2005-11-11,67.129997
2005-11-14,66.0
2005-11-15,66.040001
2005-11-16,64.699997
2005-11-17,62.98
2005-11-18,63.77
2005-11-21,63.32
2005-11-22,62.380001
2005-11-23,62.119999
2005-11-25,61.5
2005-11-28,61.889998999999996
2005-11-29,62.5
2005-11-30,62.669998
2005-12-01,64.220001
2005-12-02,69.660004
2005-12-05,69.860001
2005-12-06,67.650002
2005-12-07,67.75
2005-12-08,67.110001
2005-12-09,68.620003
2005-12-12,69.25
2005-12-13,68.800003
2005-12-14,69.510002
2005-12-15,69.989998
2005-12-16,71.550003
2005-12-19,70.160004
2005-12-20,68.25
2005-12-21,69.300003
2005-12-22,69.57
2005-12-23,69.110001
2005-12-27,68.309998
2005-12-28,68.529999
2005-12-29,68.0
2005-12-30,67.440002
2006-01-03,68.480003
2006-01-04,69.129997
2006-01-05,68.400002
2006-01-06,68.050003
2006-01-09,70.459999
2006-01-10,70.160004
2006-01-11,71.989998
2006-01-12,72.41999799999999
2006-01-13,70.599998
2006-01-17,70.699997
2006-01-18,71.410004
2006-01-19,70.720001
2006-01-20,69.089996
2006-01-23,69.0
2006-01-24,66.699997
2006-01-25,67.099998
2006-01-26,66.610001
2006-01-27,69.860001
2006-01-30,70.0
2006-01-31,68.949997
2006-02-01,68.290001
2006-02-02,67.949997
2006-02-03,67.120003
2006-02-06,66.699997
2006-02-07,67.260002
2006-02-08,67.629997
2006-02-09,68.449997
2006-02-10,68.519997
2006-02-13,68.629997
2006-02-14,68.699997
2006-02-15,68.41999799999999
2006-02-16,68.940002
2006-02-17,69.800003
2006-02-21,69.25
2006-02-22,69.599998
2006-02-23,69.360001
2006-02-24,69.389999
2006-02-27,70.33000200000001
2006-02-28,69.18
