Date,CTL
1980-03-17,0.8888889999999999
1980-03-18,0.9382719999999999
1980-03-19,0.921811
1980-03-20,0.9547329999999999
1980-03-21,0.987654
1980-03-24,0.9547329999999999
1980-03-25,0.9382719999999999
1980-03-26,0.921811
1980-03-27,0.8888889999999999
1980-03-28,0.9382719999999999
1980-03-31,0.9711930000000001
1980-04-01,0.9711930000000001
1980-04-02,0.987654
1980-04-03,0.987654
1980-04-07,0.987654
1980-04-08,1.020576
1980-04-09,1.020576
1980-04-10,1.053498
1980-04-11,1.053498
1980-04-14,1.053498
1980-04-15,1.069959
1980-04-16,1.053498
1980-04-17,1.053498
1980-04-18,1.053498
1980-04-21,1.053498
1980-04-22,1.0041149999999999
1980-04-23,1.0041149999999999
1980-04-24,1.020576
1980-04-25,1.020576
1980-04-28,1.037037
1980-04-29,1.037037
1980-04-30,1.037037
1980-05-01,1.037037
1980-05-02,1.037037
1980-05-05,1.037037
1980-05-06,1.069959
1980-05-07,1.069959
1980-05-08,1.069959
1980-05-09,1.102881
1980-05-12,1.102881
1980-05-13,1.069959
1980-05-14,1.053498
1980-05-15,1.069959
1980-05-16,1.053498
1980-05-19,1.069959
1980-05-20,1.069959
1980-05-21,1.102881
1980-05-22,1.053498
1980-05-23,1.0864200000000002
1980-05-27,1.069959
1980-05-28,1.119342
1980-05-29,1.119342
1980-05-30,1.102881
1980-06-02,1.0864200000000002
1980-06-03,1.069959
1980-06-04,1.069959
1980-06-05,1.053498
1980-06-06,1.0864200000000002
1980-06-09,1.0864200000000002
1980-06-10,1.053498
1980-06-11,1.069959
1980-06-12,1.0864200000000002
1980-06-13,1.102881
1980-06-16,1.0864200000000002
1980-06-17,1.0864200000000002
1980-06-18,1.0864200000000002
1980-06-19,1.102881
1980-06-20,1.1358030000000001
1980-06-23,1.185185
1980-06-24,1.1687239999999999
1980-06-25,1.1687239999999999
1980-06-26,1.1687239999999999
1980-06-27,1.1522629999999998
1980-06-30,1.1522629999999998
1980-07-01,1.1687239999999999
1980-07-02,1.1687239999999999
1980-07-03,1.1687239999999999
1980-07-07,1.185185
1980-07-08,1.185185
1980-07-09,1.201646
1980-07-10,1.185185
1980-07-11,1.201646
1980-07-14,1.185185
1980-07-15,1.185185
1980-07-16,1.185185
1980-07-17,1.1687239999999999
1980-07-18,1.185185
1980-07-21,1.185185
1980-07-22,1.218107
1980-07-23,1.185185
1980-07-24,1.201646
1980-07-25,1.185185
1980-07-28,1.1687239999999999
1980-07-29,1.1522629999999998
1980-07-30,1.218107
1980-07-31,1.201646
1980-08-01,1.201646
1980-08-04,1.218107
1980-08-05,1.218107
1980-08-06,1.185185
1980-08-07,1.201646
1980-08-08,1.201646
1980-08-11,1.201646
1980-08-12,1.234568
1980-08-13,1.26749
1980-08-14,1.26749
1980-08-15,1.2510290000000002
1980-08-18,1.234568
1980-08-19,1.218107
1980-08-20,1.1522629999999998
1980-08-21,1.1358030000000001
1980-08-22,1.1358030000000001
1980-08-25,1.1358030000000001
1980-08-26,1.1522629999999998
1980-08-27,1.1358030000000001
1980-08-28,1.119342
1980-08-29,1.102881
1980-09-02,1.069959
1980-09-03,1.1358030000000001
1980-09-04,1.1358030000000001
1980-09-05,1.102881
1980-09-08,1.1522629999999998
1980-09-09,1.1358030000000001
1980-09-10,1.119342
1980-09-11,1.119342
1980-09-12,1.102881
1980-09-15,1.102881
1980-09-16,1.102881
1980-09-17,1.102881
1980-09-18,1.102881
1980-09-19,1.119342
1980-09-22,1.102881
1980-09-23,1.0864200000000002
1980-09-24,1.119342
1980-09-25,1.102881
1980-09-26,1.0864200000000002
1980-09-29,1.053498
1980-09-30,1.069959
1980-10-01,1.0864200000000002
1980-10-02,1.0864200000000002
1980-10-03,1.102881
1980-10-06,1.0864200000000002
1980-10-07,1.102881
1980-10-08,1.0864200000000002
1980-10-09,1.0864200000000002
1980-10-10,1.102881
1980-10-13,1.119342
1980-10-14,1.102881
1980-10-15,1.102881
1980-10-16,1.0864200000000002
1980-10-17,1.102881
1980-10-20,1.0864200000000002
1980-10-21,1.102881
1980-10-22,1.069959
1980-10-23,1.1358030000000001
1980-10-24,1.119342
1980-10-27,1.102881
1980-10-28,1.102881
1980-10-29,1.102881
1980-10-30,1.0864200000000002
1980-10-31,1.0864200000000002
1980-11-03,1.0864200000000002
1980-11-05,1.069959
1980-11-06,1.069959
1980-11-07,1.037037
1980-11-10,1.037037
1980-11-11,1.053498
1980-11-12,1.037037
1980-11-13,1.020576
1980-11-14,1.0041149999999999
1980-11-17,1.1522629999999998
1980-11-18,1.185185
1980-11-19,1.1687239999999999
1980-11-20,1.185185
1980-11-21,1.1522629999999998
1980-11-24,1.185185
1980-11-25,1.1687239999999999
1980-11-26,1.1358030000000001
1980-11-28,1.1358030000000001
1980-12-01,1.119342
1980-12-02,1.102881
1980-12-03,1.102881
1980-12-04,1.0864200000000002
1980-12-05,1.0864200000000002
1980-12-08,1.053498
1980-12-09,1.053498
1980-12-10,1.069959
1980-12-11,1.037037
1980-12-12,1.020576
1980-12-15,1.037037
1980-12-16,1.037037
1980-12-17,1.037037
1980-12-18,1.037037
1980-12-19,1.053498
1980-12-22,1.053498
1980-12-23,1.037037
1980-12-24,1.0041149999999999
1980-12-26,1.0041149999999999
1980-12-29,0.9711930000000001
1980-12-30,0.987654
1980-12-31,0.987654
1981-01-02,0.987654
1981-01-05,1.037037
1981-01-06,1.053498
1981-01-07,1.037037
1981-01-08,1.037037
1981-01-09,1.037037
1981-01-12,1.020576
1981-01-13,1.037037
1981-01-14,1.053498
1981-01-15,1.037037
1981-01-16,1.053498
1981-01-19,1.069959
1981-01-20,1.037037
1981-01-21,1.020576
1981-01-22,1.020576
1981-01-23,1.037037
1981-01-26,1.037037
1981-01-27,1.037037
1981-01-28,1.020576
1981-01-29,1.020576
1981-01-30,1.020576
1981-02-02,1.0041149999999999
1981-02-03,1.020576
1981-02-04,1.020576
1981-02-05,1.0041149999999999
1981-02-06,1.0041149999999999
1981-02-09,1.069959
1981-02-10,1.0864200000000002
1981-02-11,1.102881
1981-02-12,1.0864200000000002
1981-02-13,1.069959
1981-02-17,1.0864200000000002
1981-02-18,1.0864200000000002
1981-02-19,1.069959
1981-02-20,1.069959
1981-02-23,1.053498
1981-02-24,1.053498
1981-02-25,1.053498
1981-02-26,1.053498
1981-02-27,1.069959
1981-03-02,1.0864200000000002
1981-03-03,1.0864200000000002
1981-03-04,1.0864200000000002
1981-03-05,1.069959
1981-03-06,1.0864200000000002
1981-03-09,1.069959
1981-03-10,1.069959
1981-03-11,1.069959
1981-03-12,1.0864200000000002
1981-03-13,1.102881
1981-03-16,1.119342
1981-03-17,1.119342
1981-03-18,1.119342
1981-03-19,1.119342
1981-03-20,1.119342
1981-03-23,1.1358030000000001
1981-03-24,1.119342
1981-03-25,1.1358030000000001
1981-03-26,1.1358030000000001
1981-03-27,1.119342
1981-03-30,1.1358030000000001
1981-03-31,1.1358030000000001
1981-04-01,1.119342
1981-04-02,1.119342
1981-04-03,1.102881
1981-04-06,1.0864200000000002
1981-04-07,1.119342
1981-04-08,1.102881
1981-04-09,1.119342
1981-04-10,1.119342
1981-04-13,1.0864200000000002
1981-04-14,1.0864200000000002
1981-04-15,1.0864200000000002
1981-04-16,1.102881
1981-04-20,1.0864200000000002
1981-04-21,1.0864200000000002
1981-04-22,1.053498
1981-04-23,1.053498
1981-04-24,1.053498
1981-04-27,1.053498
1981-04-28,1.037037
1981-04-29,1.053498
1981-04-30,1.053498
1981-05-01,1.053498
1981-05-04,1.020576
1981-05-05,1.020576
1981-05-06,1.020576
1981-05-07,1.037037
1981-05-08,1.020576
1981-05-11,1.020576
1981-05-12,1.0041149999999999
1981-05-13,0.987654
1981-05-14,1.0041149999999999
1981-05-15,1.0041149999999999
1981-05-18,0.987654
1981-05-19,1.0041149999999999
1981-05-20,1.0041149999999999
1981-05-21,1.037037
1981-05-22,1.020576
1981-05-26,0.987654
1981-05-27,0.987654
1981-05-28,0.987654
1981-05-29,1.0041149999999999
1981-06-01,1.0041149999999999
1981-06-02,1.0041149999999999
1981-06-03,1.0041149999999999
1981-06-04,1.0041149999999999
1981-06-05,1.020576
1981-06-08,1.020576
1981-06-09,1.053498
1981-06-10,1.037037
1981-06-11,1.020576
1981-06-12,1.020576
1981-06-15,1.037037
1981-06-16,1.037037
1981-06-17,1.020576
1981-06-18,1.020576
1981-06-19,1.020576
1981-06-22,0.987654
1981-06-23,1.0041149999999999
1981-06-24,0.987654
1981-06-25,0.987654
1981-06-26,0.987654
1981-06-29,1.0041149999999999
1981-06-30,1.020576
1981-07-01,1.0041149999999999
1981-07-02,1.020576
1981-07-06,0.987654
1981-07-07,1.0041149999999999
1981-07-08,1.0041149999999999
1981-07-09,0.987654
1981-07-10,0.987654
1981-07-13,1.0041149999999999
1981-07-14,0.987654
1981-07-15,0.9711930000000001
1981-07-16,0.9711930000000001
1981-07-17,0.9711930000000001
1981-07-20,0.9711930000000001
1981-07-21,0.9711930000000001
1981-07-22,0.9382719999999999
1981-07-23,0.9547329999999999
1981-07-24,0.9382719999999999
1981-07-27,1.0041149999999999
1981-07-28,0.9711930000000001
1981-07-29,0.987654
1981-07-30,0.9711930000000001
1981-07-31,0.9711930000000001
1981-08-03,0.9711930000000001
1981-08-04,0.9547329999999999
1981-08-05,0.9547329999999999
1981-08-06,0.9547329999999999
1981-08-07,0.9711930000000001
1981-08-10,0.9382719999999999
1981-08-11,0.9711930000000001
1981-08-12,0.9547329999999999
1981-08-13,0.9711930000000001
1981-08-14,0.9711930000000001
1981-08-17,0.9547329999999999
1981-08-18,0.9711930000000001
1981-08-19,0.9547329999999999
1981-08-20,0.9547329999999999
1981-08-21,0.9711930000000001
1981-08-24,0.9547329999999999
1981-08-25,0.921811
1981-08-26,0.921811
1981-08-27,0.9382719999999999
1981-08-28,0.9547329999999999
1981-08-31,0.8888889999999999
1981-09-01,0.90535
1981-09-02,0.90535
1981-09-03,0.8724280000000001
1981-09-04,0.8888889999999999
1981-09-08,0.823045
1981-09-09,0.855967
1981-09-10,0.8888889999999999
1981-09-11,0.90535
1981-09-14,0.8888889999999999
1981-09-15,0.8888889999999999
1981-09-16,0.8888889999999999
1981-09-17,0.90535
1981-09-18,0.90535
1981-09-21,0.855967
1981-09-22,0.8724280000000001
1981-09-23,0.823045
1981-09-24,0.823045
1981-09-25,0.823045
1981-09-28,0.806584
1981-09-29,0.855967
1981-09-30,0.823045
1981-10-01,0.8724280000000001
1981-10-02,0.8888889999999999
1981-10-05,0.90535
1981-10-06,0.90535
1981-10-07,0.8888889999999999
1981-10-08,0.8724280000000001
1981-10-09,0.8888889999999999
1981-10-12,0.8888889999999999
1981-10-13,0.90535
1981-10-14,0.8724280000000001
1981-10-15,0.8888889999999999
1981-10-16,0.921811
1981-10-19,0.8888889999999999
1981-10-20,0.90535
1981-10-21,0.8888889999999999
1981-10-22,0.8724280000000001
1981-10-23,0.8888889999999999
1981-10-26,0.8724280000000001
1981-10-27,0.8888889999999999
1981-10-28,0.8724280000000001
1981-10-29,0.8888889999999999
1981-10-30,0.8888889999999999
1981-11-02,0.8888889999999999
1981-11-03,0.90535
1981-11-04,0.90535
1981-11-05,0.90535
1981-11-06,0.9382719999999999
1981-11-09,0.9547329999999999
1981-11-10,0.9547329999999999
1981-11-11,0.987654
1981-11-12,0.987654
1981-11-13,1.0041149999999999
1981-11-16,1.0041149999999999
1981-11-17,0.987654
1981-11-18,1.0041149999999999
1981-11-19,1.0041149999999999
1981-11-20,1.020576
1981-11-23,0.987654
1981-11-24,1.020576
1981-11-25,1.020576
1981-11-27,0.987654
1981-11-30,0.987654
1981-12-01,0.987654
1981-12-02,0.9711930000000001
1981-12-03,0.9547329999999999
1981-12-04,0.9547329999999999
1981-12-07,0.9547329999999999
1981-12-08,0.9382719999999999
1981-12-09,0.921811
1981-12-10,0.8888889999999999
1981-12-11,0.8888889999999999
1981-12-14,0.90535
1981-12-15,0.8888889999999999
1981-12-16,0.8888889999999999
1981-12-17,0.90535
1981-12-18,0.90535
1981-12-21,0.90535
1981-12-22,0.8888889999999999
1981-12-23,0.90535
1981-12-24,0.90535
1981-12-28,0.90535
1981-12-29,0.8888889999999999
1981-12-30,0.8888889999999999
1981-12-31,0.8888889999999999
1982-01-04,0.921811
1982-01-05,0.90535
1982-01-06,0.921811
1982-01-07,0.921811
1982-01-08,0.90535
1982-01-11,0.90535
1982-01-12,0.8888889999999999
1982-01-13,0.90535
