Date,TSN
1980-03-17,2.0
1980-03-18,2.0
1980-03-19,2.0
1980-03-20,2.0
1980-03-21,1.888889
1980-03-24,1.833333
1980-03-25,1.833333
1980-03-26,1.833333
1980-03-27,1.7222220000000001
1980-03-28,1.7777779999999999
1980-03-31,1.7777779999999999
1980-04-01,1.7777779999999999
1980-04-02,1.7777779999999999
1980-04-03,1.7777779999999999
1980-04-07,1.7222220000000001
1980-04-08,1.666667
1980-04-09,1.666667
1980-04-10,1.7777779999999999
1980-04-11,1.888889
1980-04-14,1.7777779999999999
1980-04-15,1.666667
1980-04-16,1.666667
1980-04-17,1.666667
1980-04-18,1.666667
1980-04-21,1.611111
1980-04-22,1.7222220000000001
1980-04-23,1.888889
1980-04-24,1.833333
1980-04-25,1.7777779999999999
1980-04-28,1.7777779999999999
1980-04-29,1.7777779999999999
1980-04-30,1.7777779999999999
1980-05-01,1.7777779999999999
1980-05-02,1.7777779999999999
1980-05-05,1.7222220000000001
1980-05-06,1.7777779999999999
1980-05-07,1.833333
1980-05-08,1.833333
1980-05-09,1.7777779999999999
1980-05-12,1.7777779999999999
1980-05-13,1.833333
1980-05-14,2.0
1980-05-15,2.055556
1980-05-16,2.222222
1980-05-19,2.166667
1980-05-20,2.111111
1980-05-21,2.111111
1980-05-22,2.111111
1980-05-23,2.111111
1980-05-27,2.166667
1980-05-28,2.166667
1980-05-29,2.222222
1980-05-30,2.388889
1980-06-02,2.277778
1980-06-03,2.277778
1980-06-04,2.222222
1980-06-05,2.222222
1980-06-06,2.222222
1980-06-09,2.166667
1980-06-10,2.111111
1980-06-11,2.111111
1980-06-12,2.111111
1980-06-13,2.111111
1980-06-16,2.111111
1980-06-17,2.111111
1980-06-18,2.111111
1980-06-19,2.111111
1980-06-20,2.277778
1980-06-23,2.277778
1980-06-24,2.277778
1980-06-25,2.277778
1980-06-26,2.277778
1980-06-27,2.222222
1980-06-30,2.222222
1980-07-01,2.222222
1980-07-02,2.222222
1980-07-03,2.333333
1980-07-07,2.555556
1980-07-08,2.611111
1980-07-09,2.611111
1980-07-10,2.611111
1980-07-11,2.611111
1980-07-14,2.666667
1980-07-15,2.666667
1980-07-16,2.666667
1980-07-17,2.833333
1980-07-18,2.833333
1980-07-21,2.888889
1980-07-22,2.888889
1980-07-23,2.833333
1980-07-24,2.888889
1980-07-25,3.0
1980-07-28,2.944444
1980-07-29,3.0
1980-07-30,3.0
1980-07-31,2.888889
1980-08-01,2.888889
1980-08-04,2.833333
1980-08-05,2.777778
1980-08-06,2.777778
1980-08-07,2.777778
1980-08-08,2.888889
1980-08-11,2.888889
1980-08-12,2.888889
1980-08-13,2.888889
1980-08-14,3.0
1980-08-15,3.0
1980-08-18,3.0
1980-08-19,2.944444
1980-08-20,3.055556
1980-08-21,3.277778
1980-08-22,3.4444440000000003
1980-08-25,3.4444440000000003
1980-08-26,3.4444440000000003
1980-08-27,3.5
1980-08-28,3.5
1980-08-29,3.5
1980-09-02,3.5555559999999997
1980-09-03,3.611111
1980-09-04,3.5
1980-09-05,3.5555559999999997
1980-09-08,3.5555559999999997
1980-09-09,3.5555559999999997
1980-09-10,3.5555559999999997
1980-09-11,3.5555559999999997
1980-09-12,3.5555559999999997
1980-09-15,3.4444440000000003
1980-09-16,3.5
1980-09-17,3.5
1980-09-18,3.5
1980-09-19,3.5
1980-09-22,3.5
1980-09-23,3.666667
1980-09-24,3.722222
1980-09-25,3.722222
1980-09-26,3.666667
1980-09-29,3.611111
1980-09-30,3.611111
1980-10-01,3.611111
1980-10-02,3.611111
1980-10-03,3.611111
1980-10-06,3.5555559999999997
1980-10-07,3.5555559999999997
1980-10-08,3.5555559999999997
1980-10-09,3.5555559999999997
1980-10-10,3.5555559999999997
1980-10-13,3.5555559999999997
1980-10-14,3.5555559999999997
1980-10-15,3.5555559999999997
1980-10-16,3.5
1980-10-17,3.4444440000000003
1980-10-20,3.4444440000000003
1980-10-21,3.4444440000000003
1980-10-22,3.4444440000000003
1980-10-23,3.5
1980-10-24,3.5
1980-10-27,3.5
1980-10-28,3.5
1980-10-29,3.5555559999999997
1980-10-30,3.5
1980-10-31,3.388889
1980-11-03,3.388889
1980-11-05,3.333333
1980-11-06,3.333333
1980-11-07,3.277778
1980-11-10,3.277778
1980-11-11,3.388889
1980-11-12,3.4444440000000003
1980-11-13,3.388889
1980-11-14,3.4444440000000003
1980-11-17,3.4444440000000003
1980-11-18,3.4444440000000003
1980-11-19,3.388889
1980-11-20,3.388889
1980-11-21,3.388889
1980-11-24,3.388889
1980-11-25,3.388889
1980-11-26,3.4444440000000003
1980-11-28,3.388889
1980-12-01,3.388889
1980-12-02,3.5555559999999997
1980-12-03,3.611111
1980-12-04,3.4444440000000003
1980-12-05,3.4444440000000003
1980-12-08,3.388889
1980-12-09,3.333333
1980-12-10,3.4444440000000003
1980-12-11,3.4444440000000003
1980-12-12,3.611111
1980-12-15,3.611111
1980-12-16,3.611111
1980-12-17,3.611111
1980-12-18,3.611111
1980-12-19,3.611111
1980-12-22,3.611111
1980-12-23,3.5555559999999997
1980-12-24,3.5555559999999997
1980-12-26,3.583333
1980-12-29,3.5555559999999997
1980-12-30,3.583333
1980-12-31,3.583333
1981-01-02,3.583333
1981-01-05,3.777778
1981-01-06,3.777778
1981-01-07,3.666667
1981-01-08,3.5555559999999997
1981-01-09,3.611111
1981-01-12,3.833333
1981-01-13,3.888889
1981-01-14,3.9444440000000003
1981-01-15,3.9444440000000003
1981-01-16,3.9444440000000003
1981-01-19,3.9444440000000003
1981-01-20,3.9444440000000003
1981-01-21,3.833333
1981-01-22,3.777778
1981-01-23,3.666667
1981-01-26,3.666667
1981-01-27,3.666667
1981-01-28,3.666667
1981-01-29,3.666667
1981-01-30,3.666667
1981-02-02,3.666667
1981-02-03,3.666667
1981-02-04,3.666667
1981-02-05,3.666667
1981-02-06,3.6944440000000003
1981-02-09,3.666667
1981-02-10,3.666667
1981-02-11,3.666667
1981-02-12,3.666667
1981-02-13,3.666667
1981-02-17,3.666667
1981-02-18,3.611111
1981-02-19,3.611111
1981-02-20,3.611111
1981-02-23,3.611111
1981-02-24,3.611111
1981-02-25,3.611111
1981-02-26,3.611111
1981-02-27,3.611111
1981-03-02,3.611111
1981-03-03,3.666667
1981-03-04,3.666667
1981-03-05,3.666667
1981-03-06,3.5555559999999997
1981-03-09,3.5
1981-03-10,3.4444440000000003
1981-03-11,3.4444440000000003
1981-03-12,3.4444440000000003
1981-03-13,3.4444440000000003
1981-03-16,3.5
1981-03-17,3.5
1981-03-18,3.5
1981-03-19,3.5
1981-03-20,3.5
1981-03-23,3.4444440000000003
1981-03-24,3.4444440000000003
1981-03-25,3.4444440000000003
1981-03-26,3.4444440000000003
1981-03-27,3.388889
1981-03-30,3.277778
1981-03-31,3.277778
1981-04-01,3.277778
1981-04-02,3.333333
1981-04-03,3.333333
1981-04-06,3.333333
1981-04-07,3.333333
1981-04-08,3.333333
1981-04-09,3.333333
1981-04-10,3.333333
1981-04-13,3.277778
1981-04-14,3.222222
1981-04-15,3.222222
1981-04-16,3.277778
1981-04-20,3.277778
1981-04-21,3.277778
1981-04-22,3.277778
1981-04-23,3.277778
1981-04-24,3.333333
1981-04-27,3.333333
1981-04-28,3.388889
1981-04-29,3.388889
1981-04-30,3.388889
1981-05-01,3.388889
1981-05-04,3.388889
1981-05-05,3.388889
1981-05-06,3.388889
1981-05-07,3.388889
1981-05-08,3.388889
1981-05-11,3.388889
1981-05-12,3.388889
1981-05-13,3.4444440000000003
1981-05-14,3.4444440000000003
1981-05-15,3.5
1981-05-18,3.5
1981-05-19,3.5
1981-05-20,3.5
1981-05-21,3.5
1981-05-22,3.5
1981-05-26,3.5
1981-05-27,3.5
1981-05-28,3.5555559999999997
1981-05-29,3.777778
1981-06-01,3.777778
1981-06-02,3.722222
1981-06-03,3.722222
1981-06-04,3.722222
1981-06-05,3.722222
1981-06-08,3.666667
1981-06-09,3.5
1981-06-10,3.5
1981-06-11,3.5
1981-06-12,3.5
1981-06-15,3.5
1981-06-16,3.5
1981-06-17,3.4444440000000003
1981-06-18,3.4444440000000003
1981-06-19,3.5
1981-06-22,3.5
1981-06-23,3.4444440000000003
1981-06-24,3.5
1981-06-25,3.5
1981-06-26,3.5
1981-06-29,3.5
1981-06-30,3.5
1981-07-01,3.5
1981-07-02,3.4444440000000003
1981-07-06,3.4444440000000003
1981-07-07,3.4444440000000003
1981-07-08,3.388889
1981-07-09,3.388889
1981-07-10,3.388889
1981-07-13,3.4444440000000003
1981-07-14,3.4444440000000003
1981-07-15,3.4444440000000003
1981-07-16,3.4444440000000003
1981-07-17,3.4444440000000003
1981-07-20,3.4444440000000003
1981-07-21,3.4444440000000003
1981-07-22,3.4444440000000003
1981-07-23,3.4444440000000003
1981-07-24,3.4444440000000003
1981-07-27,3.4444440000000003
1981-07-28,3.4444440000000003
1981-07-29,3.388889
1981-07-30,3.388889
1981-07-31,3.388889
1981-08-03,3.388889
1981-08-04,3.388889
1981-08-05,3.388889
1981-08-06,3.388889
1981-08-07,3.388889
1981-08-10,3.388889
1981-08-11,3.333333
1981-08-12,3.333333
1981-08-13,3.333333
1981-08-14,3.333333
1981-08-17,3.333333
1981-08-18,3.277778
1981-08-19,3.222222
1981-08-20,3.4444440000000003
1981-08-21,3.4444440000000003
1981-08-24,3.388889
1981-08-25,3.388889
1981-08-26,3.388889
1981-08-27,3.388889
1981-08-28,3.388889
1981-08-31,3.388889
1981-09-01,3.333333
1981-09-02,3.277778
1981-09-03,3.222222
1981-09-04,3.055556
1981-09-08,2.888889
1981-09-09,2.777778
1981-09-10,2.777778
1981-09-11,2.777778
1981-09-14,2.777778
1981-09-15,2.777778
1981-09-16,2.777778
1981-09-17,2.666667
1981-09-18,2.5
1981-09-21,2.5
1981-09-22,2.611111
1981-09-23,2.555556
1981-09-24,2.555556
1981-09-25,2.5
1981-09-28,2.5
1981-09-29,2.555556
1981-09-30,2.555556
1981-10-01,2.666667
1981-10-02,2.722222
1981-10-05,2.722222
1981-10-06,2.722222
1981-10-07,2.722222
1981-10-08,2.833333
1981-10-09,2.833333
1981-10-12,2.833333
1981-10-13,2.944444
1981-10-14,2.888889
1981-10-15,2.833333
1981-10-16,2.833333
1981-10-19,2.611111
1981-10-20,2.611111
1981-10-21,2.777778
1981-10-22,2.777778
1981-10-23,2.777778
1981-10-26,2.722222
1981-10-27,2.722222
1981-10-28,2.666667
1981-10-29,2.666667
1981-10-30,2.666667
1981-11-02,2.666667
1981-11-03,2.666667
1981-11-04,2.666667
1981-11-05,2.666667
1981-11-06,2.666667
1981-11-09,2.666667
1981-11-10,2.555556
1981-11-11,2.611111
1981-11-12,2.611111
1981-11-13,2.611111
1981-11-16,2.611111
1981-11-17,2.777778
1981-11-18,3.0
1981-11-19,3.277778
1981-11-20,3.166667
1981-11-23,3.111111
1981-11-24,3.055556
1981-11-25,3.055556
1981-11-27,3.055556
1981-11-30,2.944444
1981-12-01,2.944444
1981-12-02,2.944444
1981-12-03,2.944444
1981-12-04,3.0
1981-12-07,3.0
1981-12-08,3.0
1981-12-09,3.0
1981-12-10,3.111111
1981-12-11,3.055556
1981-12-14,3.055556
1981-12-15,3.0
1981-12-16,3.0
1981-12-17,3.0
1981-12-18,3.0
1981-12-21,3.0
1981-12-22,2.944444
1981-12-23,2.888889
1981-12-24,2.888889
1981-12-28,2.888889
1981-12-29,2.888889
1981-12-30,2.888889
1981-12-31,2.888889
1982-01-04,2.888889
1982-01-05,2.833333
1982-01-06,2.777778
1982-01-07,2.777778
1982-01-08,2.777778
1982-01-11,2.722222
1982-01-12,2.722222
1982-01-13,2.777778
1982-01-14,2.777778
1982-01-15,2.777778
1982-01-18,2.777778
1982-01-19,2.777778
1982-01-20,2.777778
1982-01-21,2.777778
1982-01-22,2.777778
1982-01-25,2.777778
1982-01-26,2.722222
1982-01-27,2.722222
1982-01-28,2.722222
1982-01-29,2.722222
1982-02-01,2.722222
1982-02-02,2.722222
1982-02-03,2.722222
1982-02-04,2.722222
1982-02-05,3.0
1982-02-08,2.944444
1982-02-09,2.888889
1982-02-10,2.888889
1982-02-11,2.888889
1982-02-12,2.944444
1982-02-16,2.888889
1982-02-17,2.888889
1982-02-18,2.833333
1982-02-19,2.833333
1982-02-22,2.833333
1982-02-23,2.833333
1982-02-24,2.944444
1982-02-25,3.0
1982-02-26,3.166667
1982-03-01,3.277778
1982-03-02,3.333333
1982-03-03,3.277778
1982-03-04,3.111111
1982-03-05,3.166667
1982-03-08,3.166667
1982-03-09,3.166667
1982-03-10,3.166667
1982-03-11,3.111111
1982-03-12,3.166667
1982-03-15,3.166667
1982-03-16,3.111111
1982-03-17,3.166667
1982-03-18,3.166667
1982-03-19,3.166667
1982-03-22,3.277778
1982-03-23,3.333333
1982-03-24,3.5555559999999997
1982-03-25,3.777778
1982-03-26,3.833333
1982-03-29,3.722222
1982-03-30,3.666667
1982-03-31,3.722222
1982-04-01,3.777778
1982-04-02,3.9444440000000003
1982-04-05,3.888889
1982-04-06,3.9444440000000003
1982-04-07,4.111111
1982-04-08,4.222222
1982-04-12,4.222222
1982-04-13,4.222222
1982-04-14,4.222222
1982-04-15,4.222222
1982-04-16,4.222222
1982-04-19,4.1666669999999995
1982-04-20,4.111111
1982-04-21,4.111111
1982-04-22,4.111111
1982-04-23,4.1666669999999995
1982-04-26,4.055555
1982-04-27,3.9444440000000003
1982-04-28,3.888889
1982-04-29,3.888889
1982-04-30,3.888889
1982-05-03,3.888889
1982-05-04,3.888889
1982-05-05,3.888889
1982-05-06,3.9444440000000003
1982-05-07,4.055555
1982-05-10,4.055555
1982-05-11,4.055555
1982-05-12,4.0
1982-05-13,4.0
1982-05-14,4.0
1982-05-17,4.0
1982-05-18,4.055555
1982-05-19,4.055555
1982-05-20,4.055555
1982-05-21,4.111111
1982-05-24,4.1666669999999995
1982-05-25,4.111111
1982-05-26,4.111111
1982-05-27,4.1666669999999995
1982-05-28,4.1666669999999995
1982-06-01,4.222222
1982-06-02,4.277778
1982-06-03,4.277778
1982-06-04,4.277778
1982-06-07,4.1666669999999995
1982-06-08,4.1666669999999995
1982-06-09,4.111111
1982-06-10,4.055555
1982-06-11,4.055555
1982-06-14,4.0
1982-06-15,3.833333
1982-06-16,3.777778
1982-06-17,3.833333
1982-06-18,4.0
1982-06-21,4.0
1982-06-22,4.0
1982-06-23,4.055555
1982-06-24,4.111111
1982-06-25,4.111111
1982-06-28,4.111111
1982-06-29,4.055555
1982-06-30,4.055555
1982-07-01,3.888889
1982-07-02,3.888889
1982-07-06,3.833333
1982-07-07,3.888889
1982-07-08,3.722222
1982-07-09,3.722222
1982-07-12,3.722222
1982-07-13,3.777778
1982-07-14,3.833333
1982-07-15,3.9444440000000003
1982-07-16,4.0
1982-07-19,4.0
1982-07-20,3.9444440000000003
1982-07-21,3.9444440000000003
1982-07-22,3.9444440000000003
1982-07-23,3.888889
1982-07-26,3.888889
1982-07-27,3.833333
1982-07-28,3.777778
1982-07-29,3.777778
1982-07-30,3.777778
1982-08-02,3.777778
1982-08-03,3.777778
1982-08-04,3.722222
1982-08-05,3.722222
1982-08-06,3.666667
1982-08-09,3.611111
1982-08-10,3.5555559999999997
1982-08-11,3.4444440000000003
1982-08-12,3.5
1982-08-13,3.5
1982-08-16,3.4444440000000003
1982-08-17,3.4444440000000003
1982-08-18,3.4444440000000003
1982-08-19,3.4444440000000003
1982-08-20,3.4444440000000003
1982-08-23,3.388889
1982-08-24,3.388889
1982-08-25,3.388889
1982-08-26,3.4444440000000003
1982-08-27,3.4444440000000003
1982-08-30,3.4444440000000003
1982-08-31,3.611111
1982-09-01,3.666667
1982-09-02,3.722222
1982-09-03,3.777778
1982-09-07,3.833333
1982-09-08,3.9444440000000003
1982-09-09,4.0
1982-09-10,3.888889
1982-09-13,3.9444440000000003
1982-09-14,3.888889
1982-09-15,3.888889
1982-09-16,3.888889
1982-09-17,3.888889
1982-09-20,3.888889
1982-09-21,3.833333
1982-09-22,3.833333
1982-09-23,3.833333
1982-09-24,3.833333
1982-09-27,3.888889
1982-09-28,4.055555
1982-09-29,4.0
1982-09-30,4.0
1982-10-01,3.9444440000000003
1982-10-04,4.0
1982-10-05,4.0
1982-10-06,4.0
1982-10-07,4.0
1982-10-08,4.055555
1982-10-11,4.1666669999999995
1982-10-12,4.277778
1982-10-13,4.722222
1982-10-14,4.555555
1982-10-15,4.555555
1982-10-18,4.555555
1982-10-19,4.555555
1982-10-20,4.611111
1982-10-21,4.6666669999999995
1982-10-22,4.611111
1982-10-25,4.777778
1982-10-26,4.888889
1982-10-27,5.055555
1982-10-28,5.1666669999999995
1982-10-29,5.1666669999999995
1982-11-01,5.222222
1982-11-02,5.1666669999999995
1982-11-03,5.222222
1982-11-04,5.1666669999999995
1982-11-05,5.111111
1982-11-08,4.944445
1982-11-09,4.888889
1982-11-10,4.944445
1982-11-11,4.777778
1982-11-12,4.8333330000000005
1982-11-15,4.888889
1982-11-16,4.888889
1982-11-17,4.944445
1982-11-18,5.0
1982-11-19,5.0
1982-11-22,5.0
1982-11-23,5.055555
1982-11-24,5.055555
1982-11-26,5.111111
1982-11-29,5.111111
1982-11-30,5.111111
1982-12-01,5.111111
1982-12-02,5.111111
1982-12-03,5.111111
1982-12-06,5.111111
1982-12-07,5.111111
1982-12-08,5.055555
1982-12-09,4.722222
1982-12-10,4.611111
1982-12-13,4.6666669999999995
1982-12-14,4.555555
1982-12-15,4.555555
1982-12-16,4.944445
1982-12-17,5.0
1982-12-20,4.944445
1982-12-21,5.0
1982-12-22,5.0
1982-12-23,5.0
1982-12-27,5.0
1982-12-28,5.055555
1982-12-29,5.111111
1982-12-30,5.222222
1982-12-31,5.222222
1983-01-03,5.222222
1983-01-04,5.1666669999999995
1983-01-05,5.222222
1983-01-06,5.222222
1983-01-07,5.222222
1983-01-10,5.1666669999999995
1983-01-11,5.222222
1983-01-12,5.555555
1983-01-13,5.555555
1983-01-14,5.555555
1983-01-17,5.777778
1983-01-18,5.888889
1983-01-19,5.944445
1983-01-20,6.0
1983-01-21,6.0
1983-01-24,5.555555
